#{"t_start": 1747230436.640331, "env_id": "None"}
r,l,t
22.0,22,14.614477
152.0,152,14.703155
138.0,138,14.802246
20.0,20,14.829668
62.0,62,14.882454
83.0,83,14.954391
131.0,131,15.068172
16.0,16,15.08634
40.0,40,15.119278
17.0,17,15.136116
74.0,74,15.265138
91.0,91,15.450998
58.0,58,15.534047
36.0,36,15.572441
12.0,12,15.585071
178.0,178,15.758799
14.0,14,15.793738
68.0,68,18.348813
117.0,117,18.546675
53.0,53,18.668548
39.0,39,18.754331
82.0,82,18.90502
91.0,91,19.05585
49.0,49,19.131524
80.0,80,19.26488
32.0,32,19.32268
82.0,82,19.726484
19.0,19,19.832171
213.0,213,20.542616
111.0,111,20.789192
146.0,146,21.130147
101.0,101,21.353444
112.0,112,21.589259
33.0,33,21.658652
51.0,51,21.743489
55.0,55,21.902871
50.0,50,22.006061
59.0,59,22.093259
28.0,28,22.149167
89.0,89,22.308703
60.0,60,22.410575
61.0,61,22.535351
36.0,36,22.60617
37.0,37,22.669496
246.0,246,25.032741
67.0,67,25.116095
156.0,156,25.326015
60.0,60,25.446958
200.0,200,25.865481
55.0,55,25.935936
36.0,36,25.969252
55.0,55,26.051068
180.0,180,26.181073
41.0,41,26.222639
55.0,55,26.272281
64.0,64,26.368635
157.0,157,26.496313
191.0,191,26.652421
74.0,74,26.696981
14.0,14,26.712879
169.0,169,26.848521
195.0,195,27.038692
129.0,129,27.167293
129.0,129,28.904196
165.0,165,29.041224
198.0,198,29.230884
77.0,77,29.299274
140.0,140,29.441459
168.0,168,29.590364
201.0,201,29.730528
122.0,122,29.844943
22.0,22,29.868456
149.0,149,29.997541
177.0,177,30.14076
166.0,166,30.293547
22.0,22,30.334354
30.0,30,30.401213
46.0,46,30.503092
80.0,80,30.601048
