#{"t_start": 1747228372.1727567, "env_id": "None"}
r,l,t
53.0,53,11.910881
39.0,39,11.94811
82.0,82,11.990613
91.0,91,12.057624
49.0,49,12.098055
80.0,80,12.1716
32.0,32,12.207545
82.0,82,12.298412
19.0,19,12.318008
213.0,213,12.476536
111.0,111,12.561831
146.0,146,12.667343
101.0,101,12.724133
112.0,112,12.806123
33.0,33,12.843687
51.0,51,12.874105
55.0,55,12.914481
50.0,50,12.958341
59.0,59,12.991033
28.0,28,13.041226
89.0,89,13.100321
60.0,60,13.141058
61.0,61,13.204158
36.0,36,13.22886
37.0,37,13.274677
246.0,246,14.224467
67.0,67,14.276215
156.0,156,14.373729
60.0,60,14.429447
200.0,200,14.546346
55.0,55,14.586925
36.0,36,14.61202
55.0,55,14.639951
180.0,180,14.738743
41.0,41,14.780889
55.0,55,14.815437
64.0,64,14.843406
157.0,157,14.937809
191.0,191,15.044643
74.0,74,15.091357
14.0,14,15.106704
169.0,169,15.203758
195.0,195,15.323747
129.0,129,15.417592
129.0,129,16.296055
165.0,165,16.401417
198.0,198,16.510423
77.0,77,16.563591
140.0,140,16.64691
168.0,168,16.746125
201.0,201,16.862
122.0,122,17.004577
22.0,22,17.010765
149.0,149,17.211719
177.0,177,17.329374
166.0,166,17.435112
22.0,22,17.460646
30.0,30,17.483294
46.0,46,17.516904
80.0,80,17.561216
