#{"t_start": 1747228350.3351007, "env_id": "None"}
r,l,t
12.0,12,3.43651
30.0,30,3.458893
14.0,14,3.476444
37.0,37,3.509804
23.0,23,3.524557
70.0,70,3.569741
36.0,36,3.602613
18.0,18,3.602613
11.0,11,3.618828
15.0,15,3.641908
14.0,14,3.655439
15.0,15,3.65763
26.0,26,3.675702
20.0,20,3.702197
14.0,14,3.708109
17.0,17,3.72544
18.0,18,3.736793
23.0,23,3.757608
11.0,11,3.773102
13.0,13,3.786638
17.0,17,4.675811
11.0,11,4.675811
19.0,19,4.697982
33.0,33,4.702957
60.0,60,4.740929
47.0,47,4.774685
19.0,19,4.78814
13.0,13,4.793458
13.0,13,4.803966
37.0,37,4.827634
46.0,46,4.857463
12.0,12,4.861866
34.0,34,4.876727
15.0,15,4.892941
40.0,40,4.925231
12.0,12,4.92638
16.0,16,4.942397
41.0,41,4.960087
52.0,52,4.993853
26.0,26,5.018867
18.0,18,5.02615
25.0,25,5.036593
15.0,15,5.036593
27.0,27,5.069968
16.0,16,5.069968
31.0,31,5.086828
20.0,20,5.107823
15.0,15,5.108921
30.0,30,5.126481
12.0,12,5.141922
13.0,13,5.143012
23.0,23,5.159314
20.0,20,5.176621
12.0,12,5.176621
14.0,14,5.193198
32.0,32,5.209543
14.0,14,5.224504
19.0,19,5.226786
14.0,14,5.243132
12.0,12,5.243132
15.0,15,5.260137
41.0,41,5.290717
18.0,18,5.293909
32.0,32,5.309844
19.0,19,5.329999
16.0,16,5.342324
40.0,40,5.359836
35.0,35,5.386918
20.0,20,5.387586
57.0,57,5.426146
20.0,20,5.445899
55.0,55,5.585591
16.0,16,5.628574
21.0,21,5.649853
14.0,14,5.654303
13.0,13,5.676721
22.0,22,5.692728
35.0,35,5.719479
13.0,13,5.728482
10.0,10,5.743105
14.0,14,5.743105
45.0,45,5.792626
40.0,40,5.809604
17.0,17,5.827319
28.0,28,5.843664
26.0,26,5.859744
11.0,11,5.876507
31.0,31,5.893378
19.0,19,5.91044
12.0,12,5.922253
16.0,16,5.927822
18.0,18,5.938203
14.0,14,5.938203
23.0,23,5.959751
39.0,39,5.992258
12.0,12,5.993332
24.0,24,6.012035
31.0,31,6.027794
19.0,19,6.044277
32.0,32,6.061102
21.0,21,6.076543
15.0,15,6.087582
20.0,20,6.094099
21.0,21,6.110602
14.0,14,6.110602
40.0,40,6.142436
35.0,35,7.005528
23.0,23,7.024446
21.0,21,7.038362
26.0,26,7.044318
19.0,19,7.060198
32.0,32,7.078402
13.0,13,7.093877
15.0,15,7.09494
22.0,22,7.111321
19.0,19,7.127316
12.0,12,7.137319
33.0,33,7.156905
24.0,24,7.161269
49.0,49,7.189036
22.0,22,7.205618
23.0,23,7.226252
26.0,26,7.243651
21.0,21,7.255198
12.0,12,7.255505
37.0,37,7.283407
15.0,15,7.288679
19.0,19,7.308054
25.0,25,7.322389
27.0,27,7.339129
20.0,20,7.344481
18.0,18,7.361794
30.0,30,7.372628
14.0,14,7.39137
25.0,25,7.408474
13.0,13,7.411653
15.0,15,7.42727
13.0,13,7.428326
11.0,11,7.439081
16.0,16,7.439081
20.0,20,7.460898
18.0,18,7.472628
43.0,43,7.502938
34.0,34,7.523826
25.0,25,7.541912
11.0,11,7.54529
23.0,23,7.561718
15.0,15,7.561718
20.0,20,7.579096
29.0,29,7.594335
25.0,25,7.612254
17.0,17,7.627646
21.0,21,7.640803
13.0,13,7.646426
12.0,12,7.65816
43.0,43,7.673304
25.0,25,7.694745
29.0,29,7.717448
20.0,20,7.72881
23.0,23,7.739683
50.0,50,7.778422
19.0,19,7.789033
35.0,35,7.810118
35.0,35,7.823369
9.0,9,7.823369
40.0,40,7.859926
12.0,12,7.862148
33.0,33,7.878801
16.0,16,7.895815
15.0,15,7.909246
22.0,22,7.911434
52.0,52,7.9453
11.0,11,7.962683
38.0,38,7.978994
35.0,35,8.008018
10.0,10,8.011276
31.0,31,8.028291
12.0,12,8.04142
29.0,29,8.05909
15.0,15,8.062472
19.0,19,8.079425
16.0,16,8.091298
33.0,33,8.110713
22.0,22,8.130192
14.0,14,8.145453
20.0,20,8.162068
19.0,19,8.178757
10.0,10,8.19003
23.0,23,8.213337
13.0,13,8.22327
15.0,15,8.245252
40.0,40,8.308077
21.0,21,8.34002
30.0,30,8.390535
17.0,17,8.429686
49.0,49,9.408724
45.0,45,9.442007
27.0,27,9.460486
12.0,12,9.4626
17.0,17,9.479767
13.0,13,9.479767
18.0,18,9.500977
42.0,42,9.527919
12.0,12,9.527919
36.0,36,9.545359
15.0,15,9.563473
20.0,20,9.577116
14.0,14,9.579221
15.0,15,9.594741
17.0,17,9.596856
10.0,10,9.611927
15.0,15,9.614052
22.0,22,9.630519
18.0,18,9.640969
21.0,21,9.662135
28.0,28,9.679971
14.0,14,9.679971
14.0,14,9.697184
13.0,13,9.70623
19.0,19,9.70869
12.0,12,9.729696
21.0,21,9.741548
16.0,16,9.741548
16.0,16,9.763748
13.0,13,9.774431
9.0,9,9.774431
29.0,29,9.797053
21.0,21,9.812046
24.0,24,9.827698
19.0,19,9.829827
18.0,18,9.847305
20.0,20,9.863405
15.0,15,9.876438
17.0,17,9.88096
24.0,24,9.897428
23.0,23,9.913216
16.0,16,9.926322
28.0,28,9.943106
16.0,16,9.947608
11.0,11,9.961472
10.0,10,9.963717
17.0,17,9.979586
14.0,14,9.980714
20.0,20,9.996476
31.0,31,10.00923
18.0,18,10.029926
41.0,41,10.047241
15.0,15,10.064967
53.0,53,10.097699
15.0,15,10.10968
17.0,17,10.114148
14.0,14,10.129268
12.0,12,10.131545
23.0,23,10.147206
20.0,20,10.163788
20.0,20,10.178674
19.0,19,10.180927
19.0,19,10.196652
13.0,13,10.209781
13.0,13,10.213026
19.0,19,10.228877
15.0,15,10.22997
36.0,36,10.261395
26.0,26,10.278942
46.0,46,10.296881
14.0,14,10.310012
35.0,35,10.330726
18.0,18,10.34764
18.0,18,10.3617
35.0,35,10.38066
15.0,15,10.381717
23.0,23,10.397438
29.0,29,10.425269
16.0,16,10.431036
29.0,29,10.45839
13.0,13,10.45839
13.0,13,10.474677
8.0,8,10.479691
14.0,14,10.479691
14.0,14,10.500598
10.0,10,10.507836
16.0,16,10.518196
18.0,18,10.528494
14.0,14,10.528494
21.0,21,10.547986
23.0,23,10.566483
12.0,12,10.575539
83.0,83,10.625653
21.0,21,10.625653
30.0,30,10.658417
18.0,18,10.659483
9.0,9,10.676358
28.0,28,10.69246
10.0,10,10.697461
78.0,78,11.556064
19.0,19,11.556064
15.0,15,11.580162
24.0,24,11.598916
11.0,11,11.60059
14.0,14,11.616621
46.0,46,11.64663
62.0,62,11.680009
22.0,22,11.695972
16.0,16,11.698092
11.0,11,11.71344
19.0,19,11.714501
24.0,24,11.741186
31.0,31,11.762574
26.0,26,11.777385
15.0,15,11.781404
13.0,13,11.79419
23.0,23,11.800367
21.0,21,11.815644
22.0,22,11.831787
60.0,60,11.875676
17.0,17,11.883326
9.0,9,11.893744
24.0,24,11.909173
26.0,26,11.918767
9.0,9,11.929916
34.0,34,11.948767
43.0,43,11.979372
9.0,9,11.982666
14.0,14,11.995632
22.0,22,12.009647
13.0,13,12.016082
30.0,30,12.032136
15.0,15,12.049057
12.0,12,12.049057
10.0,10,12.063651
12.0,12,12.065846
11.0,11,12.077801
10.0,10,12.082257
15.0,15,12.095866
16.0,16,12.099265
12.0,12,12.11409
20.0,20,12.119188
27.0,27,12.132978
10.0,10,12.147171
32.0,32,12.165288
17.0,17,12.181228
11.0,11,12.182282
17.0,17,12.198999
13.0,13,12.209348
14.0,14,12.215654
13.0,13,12.226811
51.0,51,12.259485
13.0,13,12.265503
33.0,33,12.276741
26.0,26,12.299009
18.0,18,12.315291
34.0,34,12.338027
42.0,42,12.366144
25.0,25,12.377505
25.0,25,12.395729
36.0,36,12.416017
11.0,11,12.416017
38.0,38,12.449402
18.0,18,12.460539
11.0,11,12.460539
10.0,10,12.460539
18.0,18,12.482157
11.0,11,12.493986
15.0,15,12.502826
15.0,15,12.513377
26.0,26,12.530562
8.0,8,12.53497
15.0,15,12.543899
35.0,35,12.56594
17.0,17,12.577899
13.0,13,12.583557
16.0,16,12.596189
28.0,28,12.614904
19.0,19,12.627402
22.0,22,12.63291
21.0,21,12.65014
61.0,61,12.685455
22.0,22,12.698754
21.0,21,12.716668
15.0,15,12.733163
14.0,14,12.743661
16.0,16,12.743661
13.0,13,12.763602
12.0,12,12.7668
19.0,19,12.777291
20.0,20,12.794851
48.0,48,12.816206
19.0,19,12.832836
12.0,12,14.065476
28.0,28,14.07198
12.0,12,14.092018
10.0,10,14.094639
10.0,10,14.094639
52.0,52,14.145985
31.0,31,14.168329
21.0,21,14.185147
17.0,17,14.199416
20.0,20,14.215905
20.0,20,14.229463
14.0,14,14.231512
23.0,23,14.254433
26.0,26,14.266637
11.0,11,14.280139
13.0,13,14.284543
23.0,23,14.303169
20.0,20,14.316013
24.0,24,14.332422
29.0,29,14.349848
18.0,18,14.360092
20.0,20,14.367667
15.0,15,14.383155
31.0,31,14.400199
15.0,15,14.410167
12.0,12,14.417351
20.0,20,14.428508
12.0,12,14.428508
26.0,26,14.450108
14.0,14,14.463965
60.0,60,14.520174
17.0,17,14.544581
20.0,20,14.56352
27.0,27,14.590282
44.0,44,14.624601
20.0,20,14.64748
35.0,35,14.686361
28.0,28,14.719995
16.0,16,14.742766
37.0,37,14.78572
15.0,15,14.80247
12.0,12,14.815253
13.0,13,14.826914
29.0,29,14.84604
18.0,18,14.889328
32.0,32,14.92872
19.0,19,14.954614
22.0,22,14.979019
15.0,15,14.989363
14.0,14,15.009261
38.0,38,15.046206
19.0,19,15.07084
55.0,55,15.127327
39.0,39,15.163375
15.0,15,15.179295
14.0,14,15.179295
19.0,19,15.21773
27.0,27,15.246688
22.0,22,15.269132
32.0,32,15.306466
37.0,37,15.346078
23.0,23,15.367164
16.0,16,15.39589
57.0,57,15.448045
11.0,11,15.464631
18.0,18,15.481522
13.0,13,15.497777
20.0,20,15.518455
40.0,40,15.551041
14.0,14,15.56291
25.0,25,15.598734
44.0,44,15.64092
18.0,18,15.664135
25.0,25,15.679901
9.0,9,15.699858
20.0,20,15.718024
15.0,15,15.730487
42.0,42,15.763478
16.0,16,15.78414
17.0,17,15.802428
41.0,41,15.835742
24.0,24,15.847591
13.0,13,15.863756
19.0,19,15.868271
30.0,30,15.901698
58.0,58,15.944684
24.0,24,16.940838
28.0,28,16.95742
17.0,17,16.968264
11.0,11,16.969279
22.0,22,16.985774
12.0,12,16.995465
41.0,41,17.018956
12.0,12,17.031981
29.0,29,17.051928
50.0,50,17.087525
9.0,9,17.09221
20.0,20,17.10637
17.0,17,17.119244
37.0,37,17.147776
14.0,14,17.156319
14.0,14,17.169502
22.0,22,17.180979
11.0,11,17.180979
15.0,15,17.202344
37.0,37,17.219507
26.0,26,17.235402
10.0,10,17.252418
8.0,8,17.258812
17.0,17,17.269682
16.0,16,17.281334
16.0,16,17.286685
26.0,26,17.303221
36.0,36,17.333968
26.0,26,17.351689
39.0,39,17.374228
26.0,26,17.386546
31.0,31,17.40274
14.0,14,17.420165
11.0,11,17.420165
13.0,13,17.436268
21.0,21,17.450189
22.0,22,17.462754
18.0,18,17.469947
20.0,20,17.48794
85.0,85,17.531007
47.0,47,17.568013
14.0,14,17.571032
11.0,11,17.583726
10.0,10,17.591154
11.0,11,17.60058
11.0,11,17.606129
14.0,14,17.617862
13.0,13,17.621672
19.0,19,17.63799
11.0,11,17.643365
27.0,27,17.66364
18.0,18,17.674499
12.0,12,17.683678
17.0,17,17.690726
11.0,11,17.700905
12.0,12,17.706409
32.0,32,17.720973
12.0,12,17.736535
14.0,14,17.738564
42.0,42,17.773844
26.0,26,17.790585
19.0,19,17.805516
40.0,40,17.831375
29.0,29,17.849662
28.0,28,17.866762
14.0,14,17.870985
17.0,17,17.887333
18.0,18,17.897567
26.0,26,17.915332
30.0,30,17.934055
41.0,41,17.953717
9.0,9,17.967347
36.0,36,17.986082
14.0,14,17.986082
22.0,22,18.003668
11.0,11,18.018271
16.0,16,18.021818
12.0,12,18.036169
16.0,16,18.037625
36.0,36,18.06955
36.0,36,18.088688
11.0,11,18.098468
86.0,86,18.14816
11.0,11,18.14816
17.0,17,18.174082
13.0,13,18.181498
9.0,9,18.181498
12.0,12,18.181498
32.0,32,18.216466
20.0,20,18.226192
26.0,26,18.243765
10.0,10,18.255499
15.0,15,18.268044
15.0,15,18.271341
