#{"t_start": 1747817176.530749, "env_id": "None"}
r,l,t
24.0,24,5.199882
19.0,19,5.220877
13.0,13,5.231889
27.0,27,5.254388
15.0,15,5.267388
39.0,39,5.300891
15.0,15,5.312891
12.0,12,5.322885
24.0,24,5.341891
15.0,15,5.354399
23.0,23,5.372395
27.0,27,5.393918
78.0,78,5.453436
13.0,13,5.461424
28.0,28,5.482419
46.0,46,5.512919
14.0,14,5.521914
23.0,23,5.538913
17.0,17,5.548419
87.0,87,5.602404
21.0,21,5.61491
33.0,33,5.633908
28.0,28,5.654423
22.0,22,5.672417
38.0,38,5.699426
81.0,81,5.751197
21.0,21,5.766193
15.0,15,5.77819
13.0,13,5.785188
16.0,16,5.796185
47.0,47,5.828176
63.0,63,5.869191
17.0,17,5.888186
22.0,22,5.917194
40.0,40,5.954234
58.0,58,6.000402
20.0,20,6.026852
25.0,25,6.059857
74.0,74,6.12384
17.0,17,6.144442
31.0,31,6.178232
18.0,18,6.204133
15.0,15,6.228127
14.0,14,6.241133
54.0,54,6.283827
44.0,44,6.325812
24.0,24,6.349866
25.0,25,6.378859
24.0,24,6.407363
18.0,18,6.430362
32.0,32,7.980124
38.0,38,8.006078
73.0,73,8.06709
33.0,33,8.106461
45.0,45,8.158962
15.0,15,8.190464
77.0,77,8.264974
12.0,12,8.296476
24.0,24,8.318469
65.0,65,8.383708
22.0,22,8.414212
56.0,56,8.45971
19.0,19,8.482707
22.0,22,8.519211
24.0,24,8.550711
21.0,21,8.567707
39.0,39,8.598697
37.0,37,8.635206
26.0,26,8.672706
19.0,19,8.688703
14.0,14,8.7007
106.0,106,8.78971
19.0,19,8.813705
12.0,12,8.823702
57.0,57,8.865102
19.0,19,8.890095
27.0,27,8.921086
86.0,86,8.986096
50.0,50,9.034177
29.0,29,9.082184
40.0,40,9.125172
13.0,13,9.13517
24.0,24,9.155672
14.0,14,9.169179
64.0,64,9.234176
54.0,54,9.282181
23.0,23,9.31017
131.0,131,9.397182
20.0,20,9.419176
20.0,20,9.448684
21.0,21,9.465917
14.0,14,9.480913
29.0,29,9.502422
27.0,27,9.531432
20.0,20,9.548934
16.0,16,9.563931
20.0,20,9.582925
22.0,22,9.600953
32.0,32,9.629946
13.0,13,9.647425
14.0,14,9.661419
64.0,64,9.718801
13.0,13,9.729796
46.0,46,9.768293
24.0,24,9.786294
20.0,20,9.804288
17.0,17,9.817281
39.0,39,9.854295
12.0,12,9.864296
54.0,54,9.901285
59.0,59,11.221287
113.0,113,11.370799
58.0,58,11.433799
47.0,47,11.469822
64.0,64,11.544675
53.0,53,11.591679
124.0,124,11.678181
53.0,53,11.719689
30.0,30,11.750191
84.0,84,11.854428
32.0,32,11.893417
27.0,27,11.943918
13.0,13,11.961423
21.0,21,11.994414
17.0,17,12.010408
33.0,33,12.071724
37.0,37,12.152164
54.0,54,12.243644
48.0,48,12.323132
34.0,34,12.419137
31.0,31,12.475157
17.0,17,12.491152
12.0,12,12.506146
123.0,123,12.605147
39.0,39,12.647642
82.0,82,12.709137
22.0,22,12.73713
61.0,61,12.798128
23.0,23,12.821122
21.0,21,12.838953
34.0,34,12.869463
74.0,74,12.929965
27.0,27,12.963467
21.0,21,12.987459
60.0,60,13.061754
32.0,32,13.103736
67.0,67,13.186733
40.0,40,13.256737
46.0,46,13.331719
22.0,22,13.370734
43.0,43,13.431717
24.0,24,13.466734
19.0,19,13.497721
18.0,18,13.526783
151.0,151,14.752948
59.0,59,14.801085
34.0,34,14.832078
39.0,39,14.856593
25.0,25,14.881587
85.0,85,14.933755
50.0,50,14.983248
35.0,35,15.016641
39.0,39,15.044643
107.0,107,15.111449
13.0,13,15.131947
88.0,88,15.189444
15.0,15,15.212441
103.0,103,15.336935
20.0,20,15.369441
56.0,56,15.436418
55.0,55,15.497417
16.0,16,15.52141
35.0,35,15.552101
67.0,67,15.601091
102.0,102,15.671202
18.0,18,15.701782
50.0,50,15.739796
66.0,66,15.795812
125.0,125,15.879306
93.0,93,15.946797
129.0,129,16.032268
44.0,44,16.083785
85.0,85,16.155798
36.0,36,16.202787
17.0,17,16.226898
66.0,66,16.279396
27.0,27,16.298391
47.0,47,16.339894
73.0,73,16.394601
79.0,79,16.450616
141.0,141,17.531337
37.0,37,17.570447
118.0,118,17.652944
39.0,39,17.685679
126.0,126,17.780941
48.0,48,17.844857
161.0,161,17.955651
70.0,70,18.019082
66.0,66,18.070608
86.0,86,18.227394
47.0,47,18.281028
82.0,82,18.358214
42.0,42,18.399209
85.0,85,18.465987
20.0,20,18.496976
124.0,124,18.575355
103.0,103,18.650655
127.0,127,18.735651
147.0,147,18.835249
64.0,64,18.892481
70.0,70,18.952988
55.0,55,18.998701
76.0,76,19.043695
55.0,55,19.084875
90.0,90,20.104235
45.0,45,20.13623
47.0,47,20.168782
16.0,16,20.179398
142.0,142,20.284726
46.0,46,20.312725
128.0,128,20.457405
96.0,96,20.636321
170.0,170,20.907213
68.0,68,20.988355
135.0,135,21.229469
79.0,79,21.409987
55.0,55,21.497143
79.0,79,21.589658
79.0,79,21.680234
39.0,39,21.725996
138.0,138,21.868788
78.0,78,21.944479
26.0,26,21.969991
56.0,56,22.021975
137.0,137,22.214787
219.0,219,22.427469
138.0,138,22.525668
75.0,75,23.879854
96.0,96,23.953457
168.0,168,24.063988
62.0,62,24.110967
65.0,65,24.166983
91.0,91,24.229968
98.0,98,24.330997
172.0,172,24.473509
229.0,229,24.650018
53.0,53,24.704054
47.0,47,24.735048
170.0,170,24.857584
148.0,148,24.963597
147.0,147,25.07384
165.0,165,25.177865
126.0,126,25.275874
104.0,104,25.359931
75.0,75,26.892603
29.0,29,26.912034
145.0,145,27.009812
171.0,171,27.123598
151.0,151,27.246619
251.0,251,27.513129
85.0,85,27.596663
127.0,127,27.723671
78.0,78,27.792408
22.0,22,27.822406
27.0,27,27.841402
254.0,254,28.02641
46.0,46,28.078911
68.0,68,28.13041
123.0,123,28.210031
68.0,68,28.273058
81.0,81,28.336572
28.0,28,28.366095
88.0,88,28.437073
158.0,158,28.549093
322.0,322,29.739794
68.0,68,29.796837
176.0,176,29.91984
189.0,189,30.041844
122.0,122,30.124863
75.0,75,30.176555
79.0,79,30.24507
103.0,103,30.378405
237.0,237,30.654782
126.0,126,30.753191
194.0,194,30.896251
203.0,203,31.090794
153.0,153,31.215131
262.0,262,33.633318
121.0,121,33.759738
313.0,313,33.992398
202.0,202,34.171352
218.0,218,34.326871
297.0,297,34.643512
212.0,212,34.860243
382.0,382,35.191823
243.0,243,36.43168
225.0,225,36.619993
198.0,198,36.766075
500.0,500,37.110773
58.0,58,37.15977
115.0,115,37.246882
33.0,33,37.298572
142.0,142,37.411751
317.0,317,37.66621
300.0,300,39.084611
320.0,320,39.273982
138.0,138,39.430123
75.0,75,39.506312
176.0,176,39.63282
135.0,135,39.712624
217.0,217,39.84877
225.0,225,39.984031
123.0,123,40.073894
122.0,122,40.173495
258.0,258,40.342345
326.0,326,41.628554
210.0,210,41.777315
258.0,258,41.955313
325.0,325,42.145603
218.0,218,42.312208
186.0,186,42.518541
161.0,161,42.666202
224.0,224,42.877028
175.0,175,42.999092
151.0,151,43.09712
39.0,39,43.125112
270.0,270,44.751143
158.0,158,44.930595
123.0,123,45.048784
181.0,181,45.206882
323.0,323,45.566537
267.0,267,45.787356
228.0,228,45.9646
130.0,130,46.056185
262.0,262,46.23501
196.0,196,47.473245
238.0,238,47.647234
223.0,223,47.776119
286.0,286,47.964024
261.0,261,48.109214
300.0,300,48.300679
256.0,256,48.515933
422.0,422,50.570111
211.0,211,50.716002
277.0,277,50.862229
239.0,239,51.021669
207.0,207,51.143456
199.0,199,51.258715
201.0,201,51.377139
161.0,161,51.506028
244.0,244,51.669303
267.0,267,51.827743
256.0,256,53.333972
218.0,218,53.48762
224.0,224,53.609038
240.0,240,53.749943
365.0,365,53.941218
237.0,237,54.075417
178.0,178,54.181688
182.0,182,54.288066
93.0,93,54.339169
279.0,279,55.960814
233.0,233,56.133511
140.0,140,56.254398
133.0,133,56.372907
279.0,279,56.62916
139.0,139,56.834599
195.0,195,57.107599
274.0,274,57.343897
361.0,361,57.604202
172.0,172,58.839943
310.0,310,59.028864
195.0,195,59.151234
318.0,318,59.377126
273.0,273,59.603063
267.0,267,59.785934
303.0,303,60.009973
190.0,190,60.131166
196.0,196,61.180735
329.0,329,61.381031
303.0,303,61.588841
194.0,194,61.762842
234.0,234,61.934132
242.0,242,62.104357
184.0,184,62.251444
166.0,166,62.40967
287.0,287,62.863189
174.0,174,65.300331
146.0,146,65.377011
229.0,229,65.500841
189.0,189,65.605704
125.0,125,65.694643
268.0,268,65.855266
109.0,109,65.913082
165.0,165,66.008691
264.0,264,66.309155
188.0,188,66.49987
116.0,116,66.698461
254.0,254,68.388555
147.0,147,68.652322
211.0,211,68.985139
268.0,268,69.228761
214.0,214,69.422491
252.0,252,69.695271
192.0,192,69.854116
168.0,168,69.97138
215.0,215,70.160125
264.0,264,71.927652
286.0,286,72.216116
238.0,238,72.370421
176.0,176,72.475684
203.0,203,72.76525
194.0,194,73.092505
160.0,160,73.237568
240.0,240,73.436648
238.0,238,73.5938
175.0,175,73.819573
176.0,176,75.173485
273.0,273,75.380066
259.0,259,75.561134
175.0,175,75.664715
183.0,183,75.772494
284.0,284,76.000323
178.0,178,76.108638
180.0,180,76.21262
239.0,239,76.337273
164.0,164,76.434637
