#{"t_start": 1747226555.1908, "env_id": "None"}
r,l,t
23.0,23,7.718058
40.0,40,8.996776
19.0,19,9.016721
20.0,20,9.04327
19.0,19,9.063183
14.0,14,9.082379
30.0,30,9.12294
25.0,25,9.158895
12.0,12,9.180636
11.0,11,9.201926
22.0,22,9.21779
39.0,39,9.270135
16.0,16,9.285209
26.0,26,9.30708
13.0,13,9.322503
16.0,16,9.337698
16.0,16,9.357414
17.0,17,9.373652
16.0,16,9.390649
19.0,19,9.407556
23.0,23,9.423516
18.0,18,9.440715
10.0,10,9.456105
32.0,32,9.474753
19.0,19,9.49878
23.0,23,9.520818
17.0,17,9.54127
15.0,15,9.562104
11.0,11,9.576097
26.0,26,9.600338
39.0,39,9.635079
15.0,15,9.651493
12.0,12,9.654777
19.0,19,9.679121
12.0,12,9.689525
31.0,31,9.723831
15.0,15,9.74023
62.0,62,9.792305
24.0,24,9.822995
22.0,22,9.84098
13.0,13,9.854191
28.0,28,9.873483
21.0,21,9.894926
27.0,27,9.923467
19.0,19,9.941452
15.0,15,9.955325
13.0,13,9.955325
14.0,14,9.97832
12.0,12,9.989038
13.0,13,10.004369
44.0,44,10.059955
9.0,9,10.07022
16.0,16,10.080803
14.0,14,10.084927
13.0,13,10.107795
17.0,17,10.123627
30.0,30,10.154799
12.0,12,10.173442
23.0,23,10.193632
31.0,31,10.221357
23.0,23,10.240399
20.0,20,10.257525
58.0,58,10.310127
15.0,15,10.32325
42.0,42,10.357419
12.0,12,10.373638
40.0,40,10.406746
17.0,17,10.424738
17.0,17,10.440816
26.0,26,10.458041
14.0,14,10.474972
9.0,9,10.493492
34.0,34,10.524736
29.0,29,10.553042
18.0,18,10.568056
12.0,12,10.574418
11.0,11,10.585953
18.0,18,10.606835
25.0,25,10.625154
24.0,24,10.658447
13.0,13,10.674896
14.0,14,10.6916
27.0,27,10.726151
13.0,13,10.741509
18.0,18,10.752294
14.0,14,10.771356
17.0,17,10.788865
28.0,28,10.811987
17.0,17,10.822284
35.0,35,10.852387
60.0,60,10.902253
20.0,20,10.925877
19.0,19,10.935162
30.0,30,10.957079
15.0,15,10.974254
18.0,18,10.991267
21.0,21,11.008613
17.0,17,11.026778
12.0,12,12.014905
17.0,17,12.014905
14.0,14,12.042501
32.0,32,12.063399
17.0,17,12.076222
38.0,38,12.102751
9.0,9,12.110925
11.0,11,12.119996
19.0,19,12.119996
26.0,26,12.151781
29.0,29,12.173285
9.0,9,12.175347
42.0,42,12.203756
24.0,24,12.223491
9.0,9,12.223491
29.0,29,12.253645
10.0,10,12.259067
25.0,25,12.275227
39.0,39,12.304004
13.0,13,12.304004
31.0,31,12.33863
16.0,16,12.342881
19.0,19,12.359956
10.0,10,12.370523
14.0,14,12.375537
12.0,12,12.391336
22.0,22,12.406165
31.0,31,12.42667
14.0,14,12.437462
15.0,15,12.437462
19.0,19,12.458269
22.0,22,12.476737
36.0,36,12.493134
23.0,23,12.523292
34.0,34,12.54199
14.0,14,12.558735
16.0,16,12.569838
19.0,19,12.575575
13.0,13,12.591924
25.0,25,12.608952
10.0,10,12.610017
27.0,27,12.636706
14.0,14,12.643543
15.0,15,12.65887
16.0,16,12.669013
33.0,33,12.68723
73.0,73,12.753985
14.0,14,12.753985
15.0,15,12.776027
48.0,48,12.81056
20.0,20,12.826621
19.0,19,12.837654
12.0,12,12.837654
13.0,13,12.858209
15.0,15,12.85931
15.0,15,12.877022
9.0,9,12.885697
15.0,15,12.892622
11.0,11,12.907063
21.0,21,12.922203
30.0,30,12.942466
37.0,37,12.971371
21.0,21,12.986809
25.0,25,13.0042
22.0,22,13.019113
47.0,47,13.056726
27.0,27,13.078696
42.0,42,13.108277
15.0,15,13.122234
36.0,36,13.148904
26.0,26,13.170949
10.0,10,13.176435
8.0,8,13.185933
32.0,32,13.20991
46.0,46,13.246574
13.0,13,13.257703
33.0,33,13.277859
11.0,11,13.291863
19.0,19,13.307278
23.0,23,13.324908
17.0,17,13.337232
27.0,27,13.358434
16.0,16,13.3705
26.0,26,13.391484
24.0,24,13.408339
18.0,18,13.423831
20.0,20,13.439406
11.0,11,13.442645
36.0,36,13.474966
13.0,13,13.477024
29.0,29,13.507265
29.0,29,13.5261
22.0,22,13.542781
28.0,28,14.714776
36.0,36,14.738253
54.0,54,14.772079
28.0,28,14.794868
14.0,14,14.811729
13.0,13,14.827631
31.0,31,14.860221
17.0,17,14.875639
27.0,27,14.894547
32.0,32,14.927387
11.0,11,14.938455
29.0,29,14.961116
10.0,10,14.964696
27.0,27,14.990254
39.0,39,15.016603
15.0,15,15.026483
56.0,56,15.189927
18.0,18,15.220898
19.0,19,15.238597
70.0,70,15.307495
30.0,30,15.346932
13.0,13,15.373253
23.0,23,15.411258
13.0,13,15.426475
40.0,40,15.456999
11.0,11,15.483753
15.0,15,15.49035
19.0,19,15.515209
16.0,16,15.542115
14.0,14,15.557086
40.0,40,15.590289
43.0,43,15.6293
15.0,15,15.652163
30.0,30,15.691612
41.0,41,15.742476
21.0,21,15.771324
52.0,52,15.822716
51.0,51,15.875367
38.0,38,15.916734
13.0,13,15.935889
26.0,26,15.958996
24.0,24,15.979097
48.0,48,16.014118
11.0,11,16.032143
27.0,27,16.041529
27.0,27,16.083459
11.0,11,16.095794
19.0,19,16.117219
18.0,18,16.130241
29.0,29,16.140399
15.0,15,16.179196
20.0,20,16.195822
33.0,33,16.229865
26.0,26,16.24044
15.0,15,16.262884
19.0,19,16.276942
13.0,13,16.280515
19.0,19,16.299917
39.0,39,16.329551
15.0,15,16.344485
30.0,30,16.364837
32.0,32,16.380545
11.0,11,16.395825
27.0,27,16.412952
9.0,9,16.427367
23.0,23,16.44418
20.0,20,16.457079
12.0,12,16.457079
49.0,49,16.496223
11.0,11,16.496223
18.0,18,16.513427
19.0,19,16.523896
67.0,67,16.576185
16.0,16,16.580812
31.0,31,16.613527
24.0,24,16.633575
12.0,12,16.644741
18.0,18,16.657382
16.0,16,16.667096
17.0,17,16.679342
12.0,12,16.680977
