#{"t_start": 1747227010.6742518, "env_id": "None"}
r,l,t
32.0,32,21.315816
24.0,24,21.334635
10.0,10,21.341404
37.0,37,21.371577
17.0,17,21.385816
15.0,15,21.396672
17.0,17,21.408709
18.0,18,21.422874
14.0,14,21.435746
19.0,19,21.454788
68.0,68,21.505784
16.0,16,21.515629
11.0,11,21.524275
13.0,13,21.536657
32.0,32,21.558969
11.0,11,21.568722
25.0,25,21.588126
17.0,17,21.60183
31.0,31,21.621413
13.0,13,21.6304
21.0,21,21.643862
15.0,15,21.655943
35.0,35,21.683938
24.0,24,21.700562
15.0,15,21.709731
13.0,13,21.718348
42.0,42,21.746933
14.0,14,21.757077
26.0,26,21.775845
39.0,39,21.800801
18.0,18,21.812801
12.0,12,21.82285
36.0,36,21.854854
21.0,21,21.872644
14.0,14,21.886132
30.0,30,21.910329
15.0,15,21.924892
22.0,22,21.942965
14.0,14,21.958333
16.0,16,21.974876
12.0,12,21.989789
23.0,23,22.009565
34.0,34,22.043297
39.0,39,22.074868
24.0,24,22.093162
44.0,44,22.127071
20.0,20,22.141206
42.0,42,22.174091
34.0,34,22.203465
20.0,20,22.220858
15.0,15,22.232373
14.0,14,22.24289
22.0,22,22.259347
14.0,14,22.270756
58.0,58,22.311561
13.0,13,22.322649
15.0,15,22.33545
28.0,28,22.35391
11.0,11,22.361077
34.0,34,23.557522
28.0,28,23.575311
13.0,13,23.583308
12.0,12,23.590821
16.0,16,23.603225
11.0,11,23.610626
11.0,11,23.621049
12.0,12,23.627684
13.0,13,23.638231
10.0,10,23.644834
16.0,16,23.656826
14.0,14,23.665719
21.0,21,23.681333
22.0,22,23.698035
9.0,9,23.706569
11.0,11,23.713071
17.0,17,23.726783
14.0,14,23.739029
12.0,12,23.745883
15.0,15,23.759045
13.0,13,23.769876
12.0,12,23.776876
21.0,21,23.792306
27.0,27,23.810672
14.0,14,23.822802
9.0,9,23.828163
29.0,29,23.850078
32.0,32,23.874769
28.0,28,23.894884
20.0,20,23.910713
13.0,13,23.921967
25.0,25,23.942285
30.0,30,23.968989
13.0,13,23.979514
19.0,19,23.997571
47.0,47,24.038115
11.0,11,24.045999
25.0,25,24.069809
18.0,18,24.083039
41.0,41,24.112633
26.0,26,24.132085
17.0,17,24.145067
18.0,18,24.16192
16.0,16,24.176393
30.0,30,24.200319
11.0,11,24.20972
12.0,12,24.220113
34.0,34,24.245303
15.0,15,24.258892
23.0,23,24.278261
24.0,24,24.295887
16.0,16,24.310796
18.0,18,24.326168
26.0,26,24.348853
14.0,14,24.360326
21.0,21,24.378052
17.0,17,24.390192
13.0,13,24.399821
18.0,18,24.413252
12.0,12,24.422921
17.0,17,24.436673
12.0,12,24.445359
13.0,13,24.456646
14.0,14,24.466445
23.0,23,24.488043
29.0,29,24.513636
41.0,41,24.542027
23.0,23,24.558746
13.0,13,24.570702
24.0,24,24.588415
72.0,72,24.63863
26.0,26,24.655316
17.0,17,24.670057
29.0,29,24.691791
15.0,15,24.704643
15.0,15,24.714165
12.0,12,24.724729
15.0,15,24.737404
18.0,18,24.748493
13.0,13,24.758019
12.0,12,24.769015
15.0,15,24.779349
41.0,41,24.809367
26.0,26,24.825333
19.0,19,24.840742
16.0,16,24.852415
22.0,22,24.86914
14.0,14,24.87889
18.0,18,24.894555
23.0,23,24.91296
37.0,37,24.944104
21.0,21,24.961884
21.0,21,24.980188
13.0,13,24.994913
9.0,9,25.004605
20.0,20,25.021307
18.0,18,25.040689
32.0,32,25.064073
14.0,14,25.078013
19.0,19,25.093616
20.0,20,25.108421
33.0,33,25.132551
35.0,35,26.273443
18.0,18,26.292675
31.0,31,26.324209
11.0,11,26.336858
21.0,21,26.358938
21.0,21,26.3805
38.0,38,26.416989
21.0,21,26.440683
18.0,18,26.461619
15.0,15,26.47761
11.0,11,26.489666
27.0,27,26.513339
10.0,10,26.524348
47.0,47,26.572132
14.0,14,26.584549
21.0,21,26.607088
16.0,16,26.624781
13.0,13,26.635783
23.0,23,26.660683
18.0,18,26.679154
18.0,18,26.696512
22.0,22,26.718652
11.0,11,26.73105
12.0,12,26.743825
24.0,24,26.766272
12.0,12,26.781139
29.0,29,26.80938
24.0,24,26.831352
39.0,39,26.866218
16.0,16,26.88154
11.0,11,26.893685
26.0,26,26.917949
31.0,31,26.946368
21.0,21,26.968027
17.0,17,26.983736
19.0,19,27.006433
43.0,43,27.050536
17.0,17,27.064639
22.0,22,27.083526
23.0,23,27.102651
18.0,18,27.115583
29.0,29,27.139573
29.0,29,27.160562
47.0,47,27.193798
25.0,25,27.211145
16.0,16,27.223499
38.0,38,27.253238
19.0,19,27.266017
29.0,29,27.290528
21.0,21,27.305113
13.0,13,27.314371
28.0,28,27.337494
16.0,16,27.349341
23.0,23,27.365643
17.0,17,27.379822
25.0,25,27.397783
37.0,37,27.426213
16.0,16,27.437183
38.0,38,27.464212
13.0,13,27.474953
36.0,36,27.50719
53.0,53,27.545695
45.0,45,27.581713
27.0,27,27.69063
15.0,15,27.723372
32.0,32,27.753058
13.0,13,27.765147
29.0,29,27.789642
16.0,16,27.803272
15.0,15,27.817894
10.0,10,27.828453
63.0,63,27.879097
12.0,12,27.889315
11.0,11,27.896319
13.0,13,27.911613
17.0,17,27.93201
17.0,17,27.945468
11.0,11,27.958048
39.0,39,27.995376
44.0,44,28.033464
35.0,35,28.061234
18.0,18,28.077565
44.0,44,28.110265
10.0,10,28.118934
24.0,24,28.136149
23.0,23,28.153335
12.0,12,28.163598
36.0,36,30.118003
97.0,97,30.419905
16.0,16,30.441461
17.0,17,30.467844
12.0,12,30.490431
13.0,13,30.504919
39.0,39,30.595885
13.0,13,30.613262
13.0,13,30.626862
12.0,12,30.641432
11.0,11,30.658567
13.0,13,30.672287
17.0,17,30.687517
11.0,11,30.700178
26.0,26,30.724227
22.0,22,30.747319
15.0,15,30.763324
28.0,28,30.788012
14.0,14,30.800625
27.0,27,30.825383
11.0,11,30.837722
37.0,37,30.878287
14.0,14,30.892097
16.0,16,30.916712
11.0,11,30.936923
14.0,14,30.955498
21.0,21,30.986289
11.0,11,31.013226
31.0,31,31.058449
28.0,28,31.090866
38.0,38,31.140715
36.0,36,31.205462
24.0,24,31.261308
24.0,24,31.323082
15.0,15,31.361983
13.0,13,31.391234
13.0,13,31.406487
20.0,20,31.432555
36.0,36,31.485986
21.0,21,31.513755
18.0,18,31.537185
40.0,40,31.594672
26.0,26,31.63156
13.0,13,31.650191
11.0,11,31.664412
15.0,15,31.687278
14.0,14,31.71176
17.0,17,31.735764
47.0,47,31.816344
38.0,38,31.875958
23.0,23,31.912937
19.0,19,31.950601
24.0,24,31.989763
20.0,20,32.023517
25.0,25,32.06117
17.0,17,32.078618
18.0,18,32.106878
17.0,17,32.128059
65.0,65,32.203131
16.0,16,32.221154
19.0,19,32.246682
18.0,18,32.274834
24.0,24,32.303543
29.0,29,32.344167
23.0,23,32.377429
51.0,51,32.436306
13.0,13,32.451519
12.0,12,32.471163
11.0,11,32.487084
12.0,12,32.502045
8.0,8,32.515283
11.0,11,32.530715
27.0,27,32.573819
21.0,21,32.611861
19.0,19,32.664934
22.0,22,32.687321
17.0,17,32.715388
22.0,22,32.743738
31.0,31,32.797445
27.0,27,32.830866
17.0,17,32.872316
14.0,14,32.967483
23.0,23,33.011542
14.0,14,33.034788
10.0,10,33.051073
20.0,20,33.079376
21.0,21,33.109396
36.0,36,33.224749
13.0,13,33.250649
53.0,53,33.392697
15.0,15,33.443108
19.0,19,33.504292
16.0,16,33.550643
