#{"t_start": 1747230312.179242, "env_id": "None"}
r,l,t
21.0,21,4.867089
42.0,42,4.890586
11.0,11,4.900871
17.0,17,4.915433
13.0,13,4.924454
15.0,15,4.938336
29.0,29,4.956007
61.0,61,4.999723
14.0,14,5.00714
34.0,34,5.038218
17.0,17,5.056565
19.0,19,5.08414
26.0,26,5.104357
12.0,12,5.116666
23.0,23,5.13528
16.0,16,5.150093
18.0,18,5.165916
11.0,11,5.171916
26.0,26,5.190348
77.0,77,5.238879
23.0,23,5.252731
18.0,18,5.266221
12.0,12,5.27604
10.0,10,5.28615
10.0,10,5.298115
15.0,15,5.308708
39.0,39,5.340031
18.0,18,5.356005
26.0,26,5.38325
43.0,43,5.408568
16.0,16,5.418859
18.0,18,5.436993
23.0,23,5.453963
36.0,36,5.475556
9.0,9,5.482559
34.0,34,5.501734
18.0,18,5.510581
26.0,26,5.526384
14.0,14,5.534464
14.0,14,5.542288
46.0,46,5.572259
30.0,30,5.595755
11.0,11,5.606046
19.0,19,5.625795
13.0,13,5.647375
31.0,31,5.67842
32.0,32,5.716449
16.0,16,5.73801
28.0,28,5.774662
12.0,12,5.792513
9.0,9,5.804161
15.0,15,5.82281
20.0,20,5.840727
20.0,20,5.862036
30.0,30,5.884771
21.0,21,5.903158
37.0,37,5.94137
14.0,14,5.961576
17.0,17,5.979276
15.0,15,5.994008
45.0,45,6.042414
12.0,12,6.053454
30.0,30,6.074422
14.0,14,6.086815
37.0,37,6.111326
23.0,23,6.131563
70.0,70,6.179795
36.0,36,6.211082
18.0,18,6.227845
11.0,11,6.243942
15.0,15,6.262386
14.0,14,6.278887
15.0,15,6.295615
26.0,26,6.310858
20.0,20,6.322346
14.0,14,6.33184
17.0,17,6.342232
18.0,18,6.355152
23.0,23,6.375252
11.0,11,6.383415
13.0,13,6.390618
17.0,17,7.405715
11.0,11,7.413512
19.0,19,7.42341
33.0,33,7.446796
60.0,60,7.482363
47.0,47,7.506893
19.0,19,7.520166
13.0,13,7.528675
13.0,13,7.536909
37.0,37,7.560995
46.0,46,7.610993
12.0,12,7.621171
34.0,34,7.641673
15.0,15,7.652932
40.0,40,7.683507
12.0,12,7.688827
16.0,16,7.70108
41.0,41,7.72548
52.0,52,7.756686
26.0,26,7.773889
18.0,18,7.785408
25.0,25,7.800912
15.0,15,7.808389
27.0,27,7.905663
16.0,16,7.940498
31.0,31,7.965
20.0,20,7.988185
15.0,15,8.007755
30.0,30,8.048775
12.0,12,8.059716
13.0,13,8.072391
23.0,23,8.089413
20.0,20,8.105017
12.0,12,8.118936
14.0,14,8.126062
32.0,32,8.154641
14.0,14,8.167348
19.0,19,8.183778
14.0,14,8.201412
12.0,12,8.207905
15.0,15,8.220618
41.0,41,8.257957
18.0,18,8.272618
32.0,32,8.300848
19.0,19,8.311196
16.0,16,8.320923
40.0,40,8.34316
35.0,35,8.371866
20.0,20,8.393515
57.0,57,8.451
20.0,20,8.464568
55.0,55,8.507533
16.0,16,8.520771
21.0,21,8.536067
14.0,14,8.544604
13.0,13,8.562199
22.0,22,8.58456
35.0,35,8.606755
13.0,13,8.627602
10.0,10,8.64239
14.0,14,8.662234
45.0,45,8.715299
40.0,40,8.767392
17.0,17,8.784086
28.0,28,8.811045
26.0,26,8.835853
11.0,11,8.841243
31.0,31,8.873048
19.0,19,8.896775
12.0,12,8.906188
16.0,16,8.921739
18.0,18,8.937881
14.0,14,8.947213
23.0,23,8.963289
39.0,39,8.992539
12.0,12,9.002404
24.0,24,9.016512
31.0,31,9.034314
19.0,19,9.044436
32.0,32,9.066099
21.0,21,9.077977
15.0,15,9.089423
20.0,20,9.103449
21.0,21,9.124947
14.0,14,9.135947
40.0,40,9.171338
35.0,35,10.291065
23.0,23,10.304656
21.0,21,10.319475
26.0,26,10.336919
19.0,19,10.34709
32.0,32,10.368764
13.0,13,10.37622
15.0,15,10.386896
22.0,22,10.401609
24.0,24,10.416389
29.0,29,10.436383
52.0,52,10.468161
11.0,11,10.474993
18.0,18,10.485289
18.0,18,10.49494
23.0,23,10.510234
15.0,15,10.523826
34.0,34,10.551654
18.0,18,10.560712
29.0,29,10.578379
23.0,23,10.594879
15.0,15,10.608038
17.0,17,10.625145
18.0,18,10.645578
16.0,16,10.663193
23.0,23,10.689411
33.0,33,10.717369
17.0,17,10.726563
26.0,26,10.743833
31.0,31,10.772074
25.0,25,10.792662
38.0,38,10.837387
16.0,16,10.856231
21.0,21,10.880164
22.0,22,10.90367
13.0,13,10.918757
49.0,49,10.958933
21.0,21,10.975789
13.0,13,10.988128
10.0,10,10.994002
30.0,30,11.01981
82.0,82,11.069035
35.0,35,11.089735
44.0,44,11.119139
23.0,23,11.135532
12.0,12,11.142661
15.0,15,11.152349
17.0,17,11.161448
9.0,9,11.169838
21.0,21,11.183342
12.0,12,11.192275
19.0,19,11.205738
14.0,14,11.213201
32.0,32,11.2359
17.0,17,11.245246
29.0,29,11.265599
20.0,20,11.280687
13.0,13,11.290802
38.0,38,11.315689
30.0,30,11.342195
15.0,15,11.351981
17.0,17,11.361883
17.0,17,11.373488
26.0,26,11.390807
23.0,23,11.405654
54.0,54,11.441851
30.0,30,11.46133
17.0,17,11.476361
19.0,19,11.491003
18.0,18,11.504865
23.0,23,11.523099
40.0,40,11.55394
21.0,21,11.568159
11.0,11,11.57566
12.0,12,11.588449
14.0,14,11.595353
19.0,19,11.609723
60.0,60,11.653128
9.0,9,11.660965
34.0,34,11.688976
12.0,12,11.699378
27.0,27,11.719212
18.0,18,11.73313
11.0,11,11.742285
29.0,29,11.761199
14.0,14,11.773208
24.0,24,11.790561
37.0,37,12.75718
17.0,17,12.771285
24.0,24,12.782763
69.0,69,12.826555
15.0,15,12.839244
53.0,53,12.872037
12.0,12,12.878873
24.0,24,12.90027
31.0,31,12.930943
13.0,13,12.941097
12.0,12,12.949463
20.0,20,12.961891
13.0,13,12.972495
16.0,16,12.982817
25.0,25,12.997999
14.0,14,13.00785
13.0,13,13.016284
20.0,20,13.033509
17.0,17,13.051607
16.0,16,13.070016
16.0,16,13.083746
21.0,21,13.095459
13.0,13,13.106055
14.0,14,13.113346
39.0,39,13.138768
18.0,18,13.150055
20.0,20,13.16279
11.0,11,13.169768
11.0,11,13.17485
25.0,25,13.190169
14.0,14,13.200582
14.0,14,13.209929
20.0,20,13.223255
18.0,18,13.234076
14.0,14,13.243545
16.0,16,13.252619
16.0,16,13.261822
52.0,52,13.297579
16.0,16,13.310795
31.0,31,13.331285
16.0,16,13.342576
10.0,10,13.355263
13.0,13,13.36545
16.0,16,13.379217
15.0,15,13.392016
16.0,16,13.410647
10.0,10,13.423752
37.0,37,13.463911
20.0,20,13.476925
13.0,13,13.486213
13.0,13,13.494124
22.0,22,13.508281
14.0,14,13.516364
9.0,9,13.524165
11.0,11,13.529793
17.0,17,13.540736
15.0,15,13.549395
16.0,16,13.559608
10.0,10,13.564606
10.0,10,13.57292
43.0,43,13.601684
17.0,17,13.612249
14.0,14,13.622475
49.0,49,13.654132
25.0,25,13.667211
14.0,14,13.675627
54.0,54,13.709668
22.0,22,13.790615
13.0,13,13.815789
13.0,13,13.825706
13.0,13,13.847418
20.0,20,13.875059
45.0,45,13.934809
19.0,19,13.95255
17.0,17,13.966212
13.0,13,13.98497
16.0,16,14.00498
67.0,67,14.084314
23.0,23,14.109393
20.0,20,14.123983
12.0,12,14.131159
11.0,11,14.138699
12.0,12,14.144469
24.0,24,14.162493
14.0,14,14.17284
17.0,17,14.182895
13.0,13,14.192764
32.0,32,14.212174
17.0,17,14.225315
15.0,15,14.232466
17.0,17,14.244281
26.0,26,14.259122
21.0,21,14.27417
13.0,13,14.281287
61.0,61,14.321984
58.0,58,14.35517
10.0,10,15.376046
12.0,12,15.384093
11.0,11,15.393348
16.0,16,15.403073
28.0,28,15.41896
17.0,17,15.429774
16.0,16,15.440342
13.0,13,15.446686
12.0,12,15.455534
9.0,9,15.460915
28.0,28,15.478109
24.0,24,15.491949
26.0,26,15.508061
14.0,14,15.515061
17.0,17,15.527397
19.0,19,15.539532
18.0,18,15.548852
23.0,23,15.563696
17.0,17,15.575116
16.0,16,15.59252
15.0,15,15.601214
16.0,16,15.611779
9.0,9,15.617154
24.0,24,15.633697
31.0,31,15.651945
33.0,33,15.673896
14.0,14,15.682663
20.0,20,15.697538
30.0,30,15.716222
19.0,19,15.728172
27.0,27,15.743742
9.0,9,15.748743
39.0,39,15.774714
16.0,16,15.784263
27.0,27,15.800181
12.0,12,15.809183
39.0,39,15.831987
17.0,17,15.845918
17.0,17,15.856009
13.0,13,15.86386
14.0,14,15.873779
41.0,41,15.900978
9.0,9,15.910148
13.0,13,15.920083
13.0,13,15.932007
18.0,18,15.947067
12.0,12,15.961111
17.0,17,15.972668
55.0,55,16.008336
23.0,23,16.021534
32.0,32,16.041534
17.0,17,16.050136
11.0,11,16.05794
17.0,17,16.067815
13.0,13,16.0773
14.0,14,16.084742
13.0,13,16.098089
51.0,51,16.134385
13.0,13,16.148261
33.0,33,16.175398
26.0,26,16.196787
18.0,18,16.207948
34.0,34,16.227454
42.0,42,16.252574
25.0,25,16.267199
25.0,25,16.282517
36.0,36,16.306129
11.0,11,16.315418
38.0,38,16.348142
18.0,18,16.36627
11.0,11,16.374
10.0,10,16.380635
18.0,18,16.394754
11.0,11,16.400753
15.0,15,16.410651
15.0,15,16.419651
26.0,26,16.435646
8.0,8,16.442197
15.0,15,16.449758
35.0,35,16.471984
17.0,17,16.48099
13.0,13,16.490646
16.0,16,16.498505
28.0,28,16.515096
19.0,19,16.528856
22.0,22,16.542887
21.0,21,16.559136
61.0,61,16.61154
22.0,22,16.625684
21.0,21,16.635956
15.0,15,16.645351
14.0,14,16.657361
16.0,16,16.666139
13.0,13,16.674776
12.0,12,16.682356
19.0,19,16.696978
20.0,20,16.711849
48.0,48,16.744541
19.0,19,16.755395
12.0,12,17.691715
28.0,28,17.710828
12.0,12,17.717021
10.0,10,17.723635
10.0,10,17.729194
52.0,52,17.776829
31.0,31,17.796267
21.0,21,17.810206
17.0,17,17.817786
20.0,20,17.831741
20.0,20,17.843719
14.0,14,17.850964
23.0,23,17.864942
26.0,26,17.880594
11.0,11,17.887957
13.0,13,17.895181
23.0,23,17.90887
20.0,20,17.919806
24.0,24,17.93347
29.0,29,17.9496
18.0,18,17.96037
20.0,20,17.974703
15.0,15,17.983015
31.0,31,18.002827
15.0,15,18.012327
12.0,12,18.018688
20.0,20,18.031418
12.0,12,18.038727
26.0,26,18.051371
14.0,14,18.061037
60.0,60,18.096064
17.0,17,18.105758
20.0,20,18.116627
27.0,27,18.132634
44.0,44,18.160103
20.0,20,18.172042
35.0,35,18.192673
28.0,28,18.210118
16.0,16,18.218819
37.0,37,18.243175
15.0,15,18.252424
12.0,12,18.261485
13.0,13,18.268011
29.0,29,18.285767
18.0,18,18.297295
32.0,32,18.316069
19.0,19,18.327434
22.0,22,18.342367
15.0,15,18.350877
14.0,14,18.360569
38.0,38,18.382562
19.0,19,18.394924
55.0,55,18.427911
39.0,39,18.448277
15.0,15,18.458384
14.0,14,18.466456
19.0,19,18.47871
27.0,27,18.495528
22.0,22,18.507543
32.0,32,18.525181
37.0,37,18.546711
23.0,23,18.560221
16.0,16,18.56848
57.0,57,18.60022
11.0,11,18.610203
18.0,18,18.625835
13.0,13,18.633217
20.0,20,18.647029
40.0,40,18.671201
14.0,14,18.680102
25.0,25,18.696605
44.0,44,18.724756
18.0,18,18.734784
25.0,25,18.750142
9.0,9,18.756633
20.0,20,18.769278
15.0,15,18.780771
42.0,42,18.810313
16.0,16,18.820679
17.0,17,18.843538
41.0,41,18.878991
24.0,24,18.896307
13.0,13,18.911066
19.0,19,18.92924
30.0,30,18.949269
58.0,58,18.984349
24.0,24,19.925478
28.0,28,19.942286
17.0,17,19.951294
11.0,11,19.956829
22.0,22,19.970318
12.0,12,19.981329
41.0,41,20.001816
12.0,12,20.008826
29.0,29,20.032206
50.0,50,20.072585
9.0,9,20.081878
20.0,20,20.096913
17.0,17,20.105721
37.0,37,20.12802
14.0,14,20.142001
14.0,14,20.188338
22.0,22,20.234579
11.0,11,20.248167
15.0,15,20.274426
37.0,37,20.296327
26.0,26,20.311068
10.0,10,20.316561
8.0,8,20.319845
17.0,17,20.329742
16.0,16,20.339342
16.0,16,20.353983
26.0,26,20.371785
36.0,36,20.39186
26.0,26,20.406095
39.0,39,20.431948
26.0,26,20.44708
31.0,31,20.46394
14.0,14,20.470421
11.0,11,20.477654
13.0,13,20.484309
21.0,21,20.49925
22.0,22,20.513827
18.0,18,20.524727
20.0,20,20.535211
85.0,85,20.586722
47.0,47,20.616782
14.0,14,20.624492
11.0,11,20.628951
10.0,10,20.640669
11.0,11,20.652871
11.0,11,20.660427
14.0,14,20.671707
13.0,13,20.680397
19.0,19,20.692487
11.0,11,20.710206
27.0,27,20.735842
18.0,18,20.766033
12.0,12,20.782116
17.0,17,20.819497
11.0,11,20.846489
12.0,12,20.862942
32.0,32,20.901595
12.0,12,20.912966
14.0,14,20.934434
42.0,42,21.000957
26.0,26,21.038162
19.0,19,21.065206
40.0,40,21.097243
29.0,29,21.11722
28.0,28,21.134052
14.0,14,21.144217
17.0,17,21.153211
18.0,18,21.174545
26.0,26,21.196779
30.0,30,21.217758
41.0,41,21.239096
9.0,9,21.245704
36.0,36,21.266546
14.0,14,21.273373
22.0,22,21.284538
11.0,11,21.291409
16.0,16,21.300887
12.0,12,21.307672
16.0,16,21.324354
36.0,36,21.352026
36.0,36,21.377946
11.0,11,21.384176
86.0,86,21.431312
11.0,11,21.436914
17.0,17,21.447765
13.0,13,21.45321
9.0,9,21.458345
12.0,12,21.468013
32.0,32,21.48664
20.0,20,21.499553
26.0,26,21.515235
10.0,10,21.527392
15.0,15,21.541154
15.0,15,21.5547
