#{"t_start": 1747226889.6505518, "env_id": "None"}
r,l,t
15.0,15,12.047189
26.0,26,12.07147
20.0,20,12.089063
14.0,14,12.101926
17.0,17,12.113735
18.0,18,12.129357
23.0,23,12.15293
11.0,11,12.16233
13.0,13,12.175418
17.0,17,13.346917
11.0,11,13.3646
19.0,19,13.375736
33.0,33,13.40713
60.0,60,13.437291
50.0,50,13.487112
12.0,12,13.496146
21.0,21,13.510117
16.0,16,13.526338
58.0,58,13.573502
23.0,23,13.59269
11.0,11,13.597205
14.0,14,13.608618
21.0,21,13.620585
24.0,24,13.642651
22.0,22,13.660305
29.0,29,13.672598
33.0,33,13.707126
41.0,41,13.737654
16.0,16,13.754824
29.0,29,13.7758
15.0,15,13.785516
11.0,11,13.791986
24.0,24,13.809784
69.0,69,13.861504
26.0,26,13.877944
42.0,42,13.910801
14.0,14,13.922955
13.0,13,13.929024
22.0,22,13.93682
21.0,21,13.958962
13.0,13,13.976823
10.0,10,13.985669
16.0,16,13.99723
30.0,30,14.023455
15.0,15,14.032972
20.0,20,14.051723
20.0,20,14.071569
19.0,19,14.088746
40.0,40,14.12447
30.0,30,14.148962
16.0,16,14.16333
21.0,21,14.180837
15.0,15,14.196657
16.0,16,14.212038
45.0,45,14.355775
11.0,11,14.386082
24.0,24,14.421987
25.0,25,14.442681
55.0,55,14.48833
13.0,13,14.504585
13.0,13,14.525915
30.0,30,14.547795
14.0,14,14.561149
17.0,17,14.577022
15.0,15,14.591213
24.0,24,14.605114
12.0,12,14.605114
14.0,14,14.629005
33.0,33,14.654952
13.0,13,14.664895
14.0,14,14.677918
98.0,98,14.743721
12.0,12,14.754712
24.0,24,14.777236
16.0,16,14.791468
14.0,14,14.796999
12.0,12,14.810573
75.0,75,14.869878
12.0,12,14.878592
16.0,16,14.895274
28.0,28,14.918795
15.0,15,14.927724
21.0,21,14.948339
16.0,16,14.96309
16.0,16,14.977379
41.0,41,15.013129
17.0,17,15.027419
45.0,45,15.062889
14.0,14,15.077181
20.0,20,15.094131
26.0,26,15.115371
13.0,13,15.128961
39.0,39,15.162698
22.0,22,16.347842
14.0,14,16.347842
31.0,31,16.374939
23.0,23,16.395093
35.0,35,16.423918
27.0,27,16.443691
14.0,14,16.44582
31.0,31,16.478456
16.0,16,16.492552
64.0,64,16.538086
44.0,44,16.562042
21.0,21,16.575169
23.0,23,16.59504
26.0,26,16.612021
61.0,61,16.656387
30.0,30,16.67941
22.0,22,16.697971
16.0,16,16.711529
42.0,42,16.742745
13.0,13,16.749815
38.0,38,16.777471
14.0,14,16.779471
13.0,13,16.797914
19.0,19,16.811539
14.0,14,16.823314
41.0,41,16.852167
11.0,11,16.856223
51.0,51,16.900144
54.0,54,16.93839
45.0,45,16.971752
16.0,16,16.982353
12.0,12,16.991799
50.0,50,17.023388
26.0,26,17.045963
43.0,43,17.077398
15.0,15,17.089581
20.0,20,17.108942
11.0,11,17.117394
27.0,27,17.140374
23.0,23,17.157401
14.0,14,17.167288
32.0,32,17.19441
17.0,17,17.210169
12.0,12,17.217072
39.0,39,17.24604
10.0,10,17.262221
14.0,14,17.265615
16.0,16,17.282284
15.0,15,17.295851
17.0,17,17.309808
10.0,10,17.31281
37.0,37,17.344382
9.0,9,17.344382
35.0,35,17.379454
22.0,22,17.395333
19.0,19,17.409757
14.0,14,17.419241
16.0,16,17.428114
24.0,24,17.450592
34.0,34,17.472411
15.0,15,17.48328
23.0,23,17.49638
21.0,21,17.516136
34.0,34,17.54263
15.0,15,17.546761
12.0,12,17.562774
20.0,20,17.577185
41.0,41,17.609029
28.0,28,17.630227
16.0,16,17.644932
18.0,18,17.659525
9.0,9,17.664317
18.0,18,17.680252
52.0,52,17.717951
29.0,29,17.723747
15.0,15,17.745466
16.0,16,17.763885
19.0,19,17.777891
37.0,37,17.801062
23.0,23,17.813188
28.0,28,17.836416
18.0,18,17.850264
12.0,12,17.863775
45.0,45,19.118888
45.0,45,19.169693
15.0,15,19.183597
25.0,25,19.204733
19.0,19,19.225132
11.0,11,19.232501
25.0,25,19.260884
12.0,12,19.274136
21.0,21,19.294073
68.0,68,19.347698
16.0,16,19.359499
18.0,18,19.365035
15.0,15,19.382646
42.0,42,19.418587
24.0,24,19.433373
11.0,11,19.447483
25.0,25,19.463973
23.0,23,19.482532
12.0,12,19.496069
28.0,28,19.515719
35.0,35,19.529523
40.0,40,19.565413
12.0,12,19.572256
31.0,31,19.595107
9.0,9,19.59913
18.0,18,19.613162
20.0,20,19.618855
12.0,12,19.632645
14.0,14,19.64294
15.0,15,19.650561
11.0,11,19.66187
37.0,37,19.681507
10.0,10,19.69353
53.0,53,19.726303
15.0,15,19.726303
10.0,10,19.746288
36.0,36,19.768421
13.0,13,19.779994
12.0,12,19.786044
19.0,19,19.802217
21.0,21,19.815791
20.0,20,19.82775
34.0,34,19.854847
15.0,15,19.865402
14.0,14,19.881407
16.0,16,19.894064
13.0,13,19.902405
21.0,21,19.917101
15.0,15,19.930929
14.0,14,19.940083
14.0,14,19.950463
18.0,18,19.966966
15.0,15,19.975105
20.0,20,19.99441
12.0,12,20.003591
41.0,41,20.025126
31.0,31,20.051508
19.0,19,20.06935
27.0,27,20.098037
17.0,17,20.114584
13.0,13,20.126628
26.0,26,20.146493
16.0,16,20.158197
17.0,17,20.162222
13.0,13,20.182273
40.0,40,20.209859
12.0,12,20.223379
48.0,48,20.26048
20.0,20,20.281322
20.0,20,20.297111
16.0,16,20.308681
16.0,16,20.320813
92.0,92,20.380651
11.0,11,20.395225
15.0,15,20.398521
16.0,16,20.421393
37.0,37,20.462593
9.0,9,20.468329
25.0,25,20.50585
19.0,19,20.535814
17.0,17,20.554108
12.0,12,20.576389
10.0,10,20.585183
15.0,15,20.609556
18.0,18,20.633031
16.0,16,20.648371
12.0,12,20.661458
16.0,16,20.670008
13.0,13,20.683218
19.0,19,20.699557
10.0,10,20.711419
13.0,13,20.7166
72.0,72,20.779043
36.0,36,21.819695
20.0,20,21.848839
11.0,11,21.849904
29.0,29,21.877582
21.0,21,21.897209
17.0,17,21.911784
20.0,20,21.924552
15.0,15,21.932601
23.0,23,21.950322
65.0,65,21.999071
35.0,35,22.010861
12.0,12,22.033656
17.0,17,22.044279
16.0,16,22.044279
16.0,16,22.165849
14.0,14,22.185542
14.0,14,22.213936
11.0,11,22.227373
25.0,25,22.265292
33.0,33,22.29434
24.0,24,22.316471
37.0,37,22.3513
27.0,27,22.368937
59.0,59,22.418244
17.0,17,22.435429
20.0,20,22.445896
18.0,18,22.467107
42.0,42,22.49919
30.0,30,22.518161
26.0,26,22.538589
30.0,30,22.560353
12.0,12,22.568202
11.0,11,22.578314
41.0,41,22.606019
15.0,15,22.612348
33.0,33,22.63939
49.0,49,22.672918
17.0,17,22.684064
25.0,25,22.700122
11.0,11,22.712246
33.0,33,22.733417
38.0,38,22.756804
30.0,30,22.778983
19.0,19,22.789495
9.0,9,22.800186
22.0,22,22.814935
13.0,13,22.818147
44.0,44,22.856409
11.0,11,22.867147
33.0,33,22.891319
39.0,39,22.925802
12.0,12,22.934651
14.0,14,22.947737
26.0,26,22.963625
16.0,16,22.978743
16.0,16,22.989917
11.0,11,22.998744
26.0,26,23.016303
29.0,29,23.032785
11.0,11,23.044084
46.0,46,23.074322
9.0,9,23.083306
31.0,31,23.10496
11.0,11,23.116302
18.0,18,23.128507
20.0,20,23.141814
28.0,28,23.166408
18.0,18,23.181882
15.0,15,23.194193
20.0,20,23.20475
14.0,14,23.217666
15.0,15,23.236067
23.0,23,23.251091
13.0,13,23.266783
11.0,11,23.268794
21.0,21,23.297454
46.0,46,23.337008
16.0,16,23.347895
40.0,40,23.38132
23.0,23,23.400938
13.0,13,23.413454
16.0,16,23.424972
41.0,41,23.4549
35.0,35,23.481176
29.0,29,23.502356
24.0,24,23.518949
14.0,14,23.532762
13.0,13,24.62319
11.0,11,24.634197
26.0,26,24.653417
12.0,12,24.65722
8.0,8,24.665902
11.0,11,24.675826
13.0,13,24.683676
17.0,17,24.68744
42.0,42,24.716939
36.0,36,24.738201
16.0,16,24.750624
16.0,16,24.758064
52.0,52,24.787549
20.0,20,24.802988
23.0,23,24.81907
15.0,15,24.834362
17.0,17,24.846686
23.0,23,24.857119
18.0,18,24.87488
13.0,13,24.885298
26.0,26,24.906734
36.0,36,24.931576
40.0,40,24.953772
11.0,11,24.964848
18.0,18,24.981912
14.0,14,24.987727
16.0,16,25.00314
25.0,25,25.021488
18.0,18,25.031249
31.0,31,25.053222
14.0,14,25.064116
19.0,19,25.079253
51.0,51,25.114265
47.0,47,25.153066
13.0,13,25.16279
28.0,28,25.186461
17.0,17,25.200793
33.0,33,25.224757
18.0,18,25.241532
19.0,19,25.259075
23.0,23,25.281451
14.0,14,25.289844
14.0,14,25.303444
19.0,19,25.314902
18.0,18,25.3348
13.0,13,25.34321
21.0,21,25.347571
22.0,22,25.369805
14.0,14,25.387619
38.0,38,25.414772
21.0,21,25.437169
35.0,35,25.467782
43.0,43,25.497992
19.0,19,25.509571
33.0,33,25.536897
11.0,11,25.543611
20.0,20,25.559407
29.0,29,25.581744
23.0,23,25.599287
21.0,21,25.610746
20.0,20,25.620723
14.0,14,25.646415
18.0,18,25.666968
16.0,16,25.68612
71.0,71,25.778308
16.0,16,25.792854
17.0,17,25.822211
23.0,23,25.858344
18.0,18,25.878235
12.0,12,25.900958
27.0,27,25.932652
18.0,18,25.961637
62.0,62,26.031777
46.0,46,26.070925
16.0,16,26.085623
32.0,32,26.104351
13.0,13,26.123289
37.0,37,26.160838
16.0,16,26.17463
44.0,44,26.204628
39.0,39,26.243762
14.0,14,26.259289
15.0,15,26.272097
30.0,30,26.30006
15.0,15,26.304082
49.0,49,26.348597
26.0,26,27.377869
19.0,19,27.399684
10.0,10,27.399684
47.0,47,27.436356
13.0,13,27.441726
25.0,25,27.469265
17.0,17,27.472445
19.0,19,27.491077
17.0,17,27.506113
43.0,43,27.53819
22.0,22,27.554868
15.0,15,27.566626
16.0,16,27.566626
26.0,26,27.591173
40.0,40,27.622037
21.0,21,27.639208
13.0,13,27.650045
14.0,14,27.650045
26.0,26,27.685852
25.0,25,27.702597
13.0,13,27.705771
13.0,13,27.721794
27.0,27,27.739594
20.0,20,27.75533
19.0,19,27.772715
16.0,16,27.786444
17.0,17,27.791828
24.0,24,27.815103
14.0,14,27.82179
23.0,23,27.839368
16.0,16,27.855089
22.0,22,27.871928
43.0,43,27.908115
10.0,10,27.917864
15.0,15,27.92741
23.0,23,27.93681
14.0,14,27.955883
19.0,19,27.971253
17.0,17,27.983066
13.0,13,27.991957
36.0,36,28.022207
18.0,18,28.037543
18.0,18,28.050232
16.0,16,28.050232
26.0,26,28.07249
33.0,33,28.100465
11.0,11,28.100465
10.0,10,28.121575
17.0,17,28.134017
15.0,15,28.139407
31.0,31,28.167192
22.0,22,28.185249
11.0,11,28.19257
15.0,15,28.205576
26.0,26,28.222141
18.0,18,28.234032
13.0,13,28.254177
20.0,20,28.267126
42.0,42,28.300464
17.0,17,28.315658
10.0,10,28.322673
13.0,13,28.337497
32.0,32,28.357432
13.0,13,28.367891
24.0,24,28.389603
26.0,26,28.407024
22.0,22,28.417773
59.0,59,28.468028
12.0,12,28.468028
35.0,35,28.506422
25.0,25,28.523269
18.0,18,28.538217
33.0,33,28.556298
18.0,18,28.573712
20.0,20,28.590864
45.0,45,28.622095
12.0,12,28.637836
13.0,13,28.639959
16.0,16,28.65101
13.0,13,28.667614
50.0,50,28.702919
14.0,14,28.706106
12.0,12,28.722535
40.0,40,28.750451
13.0,13,28.756901
13.0,13,28.771601
11.0,11,28.77266
28.0,28,28.801215
24.0,24,28.917126
8.0,8,28.933399
27.0,27,28.983663
11.0,11,28.994314
12.0,12,29.005486
28.0,28,29.035017
31.0,31,29.061072
21.0,21,29.077631
15.0,15,30.116792
34.0,34,30.152947
13.0,13,30.154093
14.0,14,30.174123
47.0,47,30.208198
35.0,35,30.2412
15.0,15,30.254817
21.0,21,30.269501
13.0,13,30.269501
11.0,11,30.291635
14.0,14,30.302471
21.0,21,30.302471
26.0,26,30.338854
22.0,22,30.35258
79.0,79,30.417536
16.0,16,30.41925
32.0,32,30.452492
23.0,23,30.471405
13.0,13,30.47458
33.0,33,30.502946
12.0,12,30.502946
13.0,13,30.525808
23.0,23,30.541697
23.0,23,30.557582
15.0,15,30.574375
21.0,21,30.592252
15.0,15,30.604884
19.0,19,30.619499
52.0,52,30.658597
24.0,24,30.675443
9.0,9,30.686185
23.0,23,30.704939
17.0,17,30.708128
34.0,34,30.742164
14.0,14,30.753064
25.0,25,30.787626
14.0,14,30.799013
14.0,14,30.812909
49.0,49,30.865406
26.0,26,30.905562
24.0,24,30.957481
37.0,37,31.02311
19.0,19,31.06552
20.0,20,31.097211
20.0,20,31.136919
11.0,11,31.136919
19.0,19,31.17013
14.0,14,31.192031
10.0,10,31.203851
15.0,15,31.231294
10.0,10,31.256776
14.0,14,31.281145
27.0,27,31.321417
12.0,12,31.340357
20.0,20,31.359864
24.0,24,31.387469
23.0,23,31.406897
11.0,11,31.409009
13.0,13,31.425968
18.0,18,31.447153
14.0,14,31.453897
10.0,10,31.453897
16.0,16,31.474929
12.0,12,31.497417
18.0,18,31.509577
21.0,21,31.52652
33.0,33,31.559744
21.0,21,31.575281
12.0,12,31.593145
21.0,21,31.610561
19.0,19,31.627072
13.0,13,31.639651
21.0,21,31.65856
18.0,18,31.675398
11.0,11,31.682285
24.0,24,31.704294
18.0,18,31.723789
23.0,23,31.743867
13.0,13,31.762463
17.0,17,31.780178
18.0,18,31.798013
10.0,10,31.810696
18.0,18,31.826589
35.0,35,31.855296
19.0,19,31.863575
19.0,19,31.879002
14.0,14,31.897979
28.0,28,31.925276
32.0,32,31.980849
16.0,16,32.007056
18.0,18,32.039426
32.0,32,32.081016
28.0,28,32.107564
11.0,11,32.127768
30.0,30,32.170394
24.0,24,32.210187
21.0,21,32.24401
20.0,20,32.284745
14.0,14,34.374781
42.0,42,34.422704
17.0,17,34.447412
13.0,13,34.472888
12.0,12,34.479604
21.0,21,34.52008
29.0,29,34.558431
26.0,26,34.59236
10.0,10,34.602047
11.0,11,34.616266
18.0,18,34.631818
37.0,37,34.696376
23.0,23,34.726995
12.0,12,34.742562
11.0,11,34.75926
16.0,16,34.777416
24.0,24,34.808474
12.0,12,34.824322
21.0,21,34.846826
16.0,16,34.865908
27.0,27,34.898842
30.0,30,34.93399
20.0,20,34.961274
19.0,19,34.993787
29.0,29,35.040901
16.0,16,35.065181
23.0,23,35.095418
14.0,14,35.111447
22.0,22,35.144396
14.0,14,35.16047
34.0,34,35.192914
14.0,14,35.211135
19.0,19,35.246197
22.0,22,35.273156
12.0,12,35.292536
10.0,10,35.302693
37.0,37,35.363924
42.0,42,35.423456
11.0,11,35.439385
18.0,18,35.460988
59.0,59,35.50984
24.0,24,35.538946
14.0,14,35.54484
22.0,22,35.581236
43.0,43,35.624371
13.0,13,35.645857
20.0,20,35.663816
13.0,13,35.68246
31.0,31,35.716151
10.0,10,35.728844
15.0,15,35.743337
20.0,20,35.763623
13.0,13,35.782161
20.0,20,35.816387
15.0,15,35.847408
17.0,17,35.886666
17.0,17,35.928295
34.0,34,35.973886
23.0,23,36.008744
22.0,22,36.052915
15.0,15,36.092066
15.0,15,36.117109
12.0,12,36.153759
16.0,16,36.17572
44.0,44,36.233635
14.0,14,36.253265
50.0,50,36.331424
24.0,24,36.380293
34.0,34,36.424975
19.0,19,36.446694
19.0,19,36.458417
24.0,24,36.480363
48.0,48,36.525738
43.0,43,36.563623
19.0,19,36.580684
23.0,23,36.604594
17.0,17,36.610861
67.0,67,36.673388
27.0,27,36.696578
40.0,40,36.728671
18.0,18,36.744913
14.0,14,36.748169
52.0,52,36.792306
16.0,16,36.811401
28.0,28,36.830798
73.0,73,36.897765
17.0,17,36.914604
