#{"t_start": 1747226930.3299782, "env_id": "None"}
r,l,t
13.0,13,5.011636
17.0,17,6.295936
11.0,11,6.301571
19.0,19,6.320157
33.0,33,6.343442
60.0,60,6.412017
47.0,47,6.46093
19.0,19,6.490441
13.0,13,6.503596
13.0,13,6.511442
37.0,37,6.554705
46.0,46,6.593877
12.0,12,6.605622
34.0,34,6.655677
15.0,15,6.670428
40.0,40,6.706256
12.0,12,6.727628
16.0,16,6.739879
41.0,41,6.78902
52.0,52,6.861579
26.0,26,6.883341
18.0,18,6.899838
25.0,25,6.928613
15.0,15,6.945644
27.0,27,6.980457
16.0,16,6.995823
31.0,31,7.022905
20.0,20,7.044806
15.0,15,7.060515
30.0,30,7.093045
12.0,12,7.109995
13.0,13,7.132744
23.0,23,7.166806
20.0,20,7.203016
12.0,12,7.218445
14.0,14,7.254248
32.0,32,7.31927
14.0,14,7.323179
19.0,19,7.356187
14.0,14,7.376278
12.0,12,7.391048
15.0,15,7.41352
41.0,41,7.484176
18.0,18,7.518744
32.0,32,7.577273
19.0,19,7.606936
16.0,16,7.627909
40.0,40,7.713285
35.0,35,7.772935
20.0,20,7.799086
57.0,57,7.856969
20.0,20,7.877698
55.0,55,7.932137
16.0,16,7.939747
21.0,21,7.961405
14.0,14,7.97586
13.0,13,7.982541
22.0,22,7.989785
35.0,35,8.02966
13.0,13,8.039384
10.0,10,8.047251
14.0,14,8.059701
45.0,45,8.088444
40.0,40,8.112638
17.0,17,8.127783
28.0,28,8.149047
26.0,26,8.162555
11.0,11,8.178858
31.0,31,8.190269
19.0,19,8.212781
12.0,12,8.223847
16.0,16,8.229577
18.0,18,8.247889
14.0,14,8.260066
23.0,23,8.277752
39.0,39,8.302485
12.0,12,8.306671
24.0,24,8.328107
31.0,31,8.347012
19.0,19,8.363504
32.0,32,8.377497
21.0,21,8.398202
15.0,15,8.415709
20.0,20,8.428651
21.0,21,8.446538
14.0,14,8.456013
40.0,40,8.625696
35.0,35,9.744048
23.0,23,9.760817
21.0,21,9.781287
26.0,26,9.798737
19.0,19,9.815777
32.0,32,9.837635
13.0,13,9.850535
15.0,15,9.864448
22.0,22,9.88086
19.0,19,9.895764
12.0,12,9.897798
33.0,33,9.928809
24.0,24,9.945758
49.0,49,9.97908
22.0,22,9.994908
23.0,23,10.012153
26.0,26,10.030379
21.0,21,10.046324
12.0,12,10.05478
37.0,37,10.081091
15.0,15,10.090177
19.0,19,10.097051
25.0,25,10.108449
27.0,27,10.136456
20.0,20,10.14427
18.0,18,10.162664
30.0,30,10.181185
14.0,14,10.193922
25.0,25,10.212248
13.0,13,10.213249
15.0,15,10.233745
13.0,13,10.249316
11.0,11,10.259331
16.0,16,10.269506
20.0,20,10.283732
18.0,18,10.298632
43.0,43,10.32874
34.0,34,10.350913
25.0,25,10.370349
11.0,11,10.375118
23.0,23,10.395741
15.0,15,10.397779
20.0,20,10.415006
29.0,29,10.441996
25.0,25,10.459332
17.0,17,10.469969
21.0,21,10.48539
13.0,13,10.49808
12.0,12,10.50508
43.0,43,10.534724
25.0,25,10.552596
29.0,29,10.577314
20.0,20,10.593543
23.0,23,10.610448
50.0,50,10.64731
19.0,19,10.665182
35.0,35,10.695957
35.0,35,10.720973
9.0,9,10.730815
40.0,40,10.763779
12.0,12,10.771643
33.0,33,10.802447
16.0,16,10.816426
15.0,15,10.830088
22.0,22,10.848323
52.0,52,10.886751
11.0,11,10.898242
38.0,38,10.909529
35.0,35,10.947384
10.0,10,10.959251
31.0,31,10.980602
12.0,12,10.987139
29.0,29,11.009802
15.0,15,11.019201
19.0,19,11.035822
16.0,16,11.048388
33.0,33,11.069381
22.0,22,11.076027
14.0,14,11.095761
20.0,20,11.107841
19.0,19,11.117657
10.0,10,11.131152
23.0,23,11.142746
13.0,13,11.142746
15.0,15,11.168332
40.0,40,11.214787
21.0,21,11.232126
30.0,30,11.279901
17.0,17,11.300854
49.0,49,12.418447
45.0,45,12.44628
27.0,27,12.472248
12.0,12,12.48041
17.0,17,12.493365
13.0,13,12.502549
18.0,18,12.515809
42.0,42,12.547815
12.0,12,12.55567
36.0,36,12.584201
15.0,15,12.597287
20.0,20,12.611923
14.0,14,12.621232
15.0,15,12.633105
17.0,17,12.645519
10.0,10,12.652682
15.0,15,12.666139
22.0,22,12.683682
18.0,18,12.696971
21.0,21,12.715877
28.0,28,12.737059
14.0,14,12.749479
14.0,14,12.762806
13.0,13,12.771032
19.0,19,12.783168
12.0,12,12.80093
21.0,21,12.817518
16.0,16,12.830487
16.0,16,12.836464
13.0,13,12.850745
9.0,9,12.850745
29.0,29,12.879145
21.0,21,12.893772
24.0,24,12.90949
19.0,19,12.930332
18.0,18,12.94211
20.0,20,12.955982
15.0,15,12.969207
17.0,17,12.981878
24.0,24,12.998937
23.0,23,13.016569
16.0,16,13.028378
28.0,28,13.0494
16.0,16,13.061838
11.0,11,13.068227
10.0,10,13.076335
17.0,17,13.082551
14.0,14,13.098934
20.0,20,13.115485
31.0,31,13.137191
18.0,18,13.150575
41.0,41,13.1786
15.0,15,13.1786
53.0,53,13.231834
15.0,15,13.243547
17.0,17,13.255165
14.0,14,13.268172
12.0,12,13.276173
23.0,23,13.293107
20.0,20,13.306391
20.0,20,13.32211
19.0,19,13.336181
19.0,19,13.351459
13.0,13,13.36188
13.0,13,13.365148
19.0,19,13.389849
15.0,15,13.407881
36.0,36,13.440933
26.0,26,13.474524
46.0,46,13.52172
14.0,14,13.533923
35.0,35,13.581972
18.0,18,13.603493
18.0,18,13.621232
35.0,35,13.655296
15.0,15,13.682532
23.0,23,13.701308
29.0,29,13.734309
16.0,16,13.746119
29.0,29,13.776971
13.0,13,13.78508
13.0,13,13.802019
8.0,8,13.813117
14.0,14,13.817341
14.0,14,13.834613
10.0,10,13.846198
16.0,16,13.846198
18.0,18,13.871186
14.0,14,13.88508
21.0,21,13.903008
23.0,23,13.918524
12.0,12,13.929286
83.0,83,13.988807
21.0,21,14.006275
30.0,30,14.034607
18.0,18,14.048462
9.0,9,14.051766
28.0,28,14.073383
10.0,10,14.079813
78.0,78,15.154387
19.0,19,15.167774
15.0,15,15.175478
24.0,24,15.185907
11.0,11,15.20049
14.0,14,15.20247
46.0,46,15.24166
62.0,62,15.280269
22.0,22,15.299285
16.0,16,15.308969
11.0,11,15.318618
19.0,19,15.333234
24.0,24,15.349289
31.0,31,15.370235
26.0,26,15.387172
15.0,15,15.400245
13.0,13,15.40369
23.0,23,15.422388
21.0,21,15.437209
22.0,22,15.453669
60.0,60,15.496734
17.0,17,15.505463
9.0,9,15.516798
24.0,24,15.533265
26.0,26,15.552324
9.0,9,15.557428
34.0,34,15.584768
43.0,43,15.61506
9.0,9,15.621093
14.0,14,15.633521
22.0,22,15.649225
13.0,13,15.657074
30.0,30,15.68415
15.0,15,15.693051
12.0,12,15.704179
10.0,10,15.712558
12.0,12,15.724561
11.0,11,15.736492
10.0,10,15.744517
15.0,15,15.758244
16.0,16,15.772682
12.0,12,15.783916
20.0,20,15.802423
27.0,27,15.819759
10.0,10,15.833574
32.0,32,15.852437
17.0,17,15.86944
11.0,11,15.86944
17.0,17,15.889304
13.0,13,15.902838
14.0,14,15.912246
13.0,13,15.918011
51.0,51,15.953115
13.0,13,15.970268
33.0,33,15.9907
26.0,26,16.015558
18.0,18,16.031582
34.0,34,16.054747
42.0,42,16.085731
25.0,25,16.10253
25.0,25,16.11981
36.0,36,16.150512
11.0,11,16.156255
38.0,38,16.185245
18.0,18,16.200345
11.0,11,16.208456
10.0,10,16.216824
18.0,18,16.224148
11.0,11,16.237095
15.0,15,16.249817
15.0,15,16.258189
26.0,26,16.278217
8.0,8,16.284531
15.0,15,16.295914
35.0,35,16.321667
17.0,17,16.33444
13.0,13,16.342281
16.0,16,16.353265
28.0,28,16.372412
19.0,19,16.3911
22.0,22,16.417528
21.0,21,16.451231
61.0,61,16.535273
22.0,22,16.572987
21.0,21,16.64351
15.0,15,16.686594
14.0,14,16.741507
16.0,16,16.788985
13.0,13,16.805469
12.0,12,16.829934
19.0,19,16.853973
20.0,20,16.871202
48.0,48,16.914342
19.0,19,16.940461
12.0,12,18.225036
28.0,28,18.242641
12.0,12,18.25708
10.0,10,18.267248
10.0,10,18.275304
52.0,52,18.31593
31.0,31,18.337874
21.0,21,18.354337
17.0,17,18.366491
20.0,20,18.371722
20.0,20,18.396396
14.0,14,18.405847
23.0,23,18.421686
26.0,26,18.436507
11.0,11,18.451765
13.0,13,18.454809
23.0,23,18.475181
20.0,20,18.493409
24.0,24,18.515632
29.0,29,18.539695
18.0,18,18.556194
20.0,20,18.574472
15.0,15,18.588212
31.0,31,18.618818
15.0,15,18.636435
12.0,12,18.637451
20.0,20,18.668411
12.0,12,18.680783
26.0,26,18.708462
14.0,14,18.721824
60.0,60,18.78928
17.0,17,18.816782
20.0,20,18.837856
27.0,27,18.854965
44.0,44,18.900663
20.0,20,18.919455
35.0,35,18.953999
28.0,28,18.973242
16.0,16,18.983709
37.0,37,19.019613
15.0,15,19.022679
12.0,12,19.040397
13.0,13,19.050636
29.0,29,19.077005
18.0,18,19.087528
32.0,32,19.115349
19.0,19,19.123273
22.0,22,19.139697
15.0,15,19.155713
14.0,14,19.170375
38.0,38,19.190653
19.0,19,19.200745
55.0,55,19.233723
39.0,39,19.272015
15.0,15,19.283284
14.0,14,19.2927
19.0,19,19.309311
27.0,27,19.332165
22.0,22,19.348457
32.0,32,19.372689
37.0,37,19.402122
23.0,23,19.4212
16.0,16,19.433363
57.0,57,19.478122
11.0,11,19.48968
18.0,18,19.505595
13.0,13,19.507645
20.0,20,19.532215
40.0,40,19.556329
14.0,14,19.573903
25.0,25,19.594164
44.0,44,19.630155
18.0,18,19.644842
25.0,25,19.665515
9.0,9,19.675076
20.0,20,19.688928
15.0,15,19.703599
42.0,42,19.733787
16.0,16,19.739864
17.0,17,19.757949
41.0,41,19.789849
24.0,24,19.81202
13.0,13,19.817831
19.0,19,19.837552
30.0,30,19.856252
58.0,58,19.899271
24.0,24,20.937611
28.0,28,20.965602
17.0,17,20.974349
11.0,11,20.987601
22.0,22,21.00426
12.0,12,21.00426
41.0,41,21.040667
12.0,12,21.048476
29.0,29,21.072564
50.0,50,21.105035
9.0,9,21.112597
20.0,20,21.127859
17.0,17,21.141036
37.0,37,21.169037
14.0,14,21.175596
14.0,14,21.18995
22.0,22,21.205308
11.0,11,21.20942
15.0,15,21.224678
37.0,37,21.249924
26.0,26,21.268341
10.0,10,21.275732
8.0,8,21.280339
17.0,17,21.293644
16.0,16,21.310419
16.0,16,21.321669
26.0,26,21.34122
36.0,36,21.36396
26.0,26,21.384971
39.0,39,21.410204
26.0,26,21.426079
31.0,31,21.455157
14.0,14,21.464273
11.0,11,21.475302
13.0,13,21.480133
21.0,21,21.497269
22.0,22,21.519842
18.0,18,21.530962
20.0,20,21.547858
85.0,85,21.615847
47.0,47,21.677284
14.0,14,21.697115
11.0,11,21.716435
10.0,10,21.734781
11.0,11,21.761525
11.0,11,21.781
14.0,14,21.806127
13.0,13,21.823614
19.0,19,21.839015
11.0,11,21.861665
27.0,27,21.885534
18.0,18,21.892648
12.0,12,21.908769
17.0,17,21.924938
11.0,11,21.937314
12.0,12,21.946853
32.0,32,21.96995
12.0,12,21.986121
14.0,14,21.986121
42.0,42,22.028586
26.0,26,22.054391
19.0,19,22.058834
40.0,40,22.086592
29.0,29,22.107916
28.0,28,22.13833
14.0,14,22.147703
17.0,17,22.158725
18.0,18,22.176789
26.0,26,22.191296
30.0,30,22.218694
41.0,41,22.248414
9.0,9,22.256746
36.0,36,22.280977
14.0,14,22.292547
22.0,22,22.307475
11.0,11,22.309487
16.0,16,22.327273
12.0,12,22.336245
16.0,16,22.345364
36.0,36,22.372671
36.0,36,22.395783
11.0,11,22.404184
86.0,86,22.458649
11.0,11,22.464681
17.0,17,22.479112
13.0,13,22.491435
9.0,9,22.497465
12.0,12,22.508272
32.0,32,22.538396
20.0,20,22.551696
26.0,26,22.57642
10.0,10,22.583002
15.0,15,22.587044
15.0,15,22.607474
15.0,15,23.591732
34.0,34,23.607699
11.0,11,23.623627
17.0,17,23.634223
20.0,20,23.649882
24.0,24,23.668047
40.0,40,23.70518
15.0,15,23.715972
11.0,11,23.729217
24.0,24,23.75408
16.0,16,23.767949
19.0,19,23.771888
36.0,36,23.809089
17.0,17,23.826559
116.0,116,23.919665
35.0,35,23.943429
19.0,19,23.9593
24.0,24,23.977465
17.0,17,23.991905
8.0,8,23.993947
17.0,17,24.011203
14.0,14,24.022368
15.0,15,24.027074
11.0,11,24.041194
23.0,23,24.057833
14.0,14,24.065006
19.0,19,24.077332
18.0,18,24.09345
38.0,38,24.119935
49.0,49,24.150866
13.0,13,24.162941
22.0,22,24.179018
11.0,11,24.188476
10.0,10,24.194504
17.0,17,24.207318
25.0,25,24.227999
15.0,15,24.241067
10.0,10,24.244066
27.0,27,24.267088
23.0,23,24.286682
17.0,17,24.299205
22.0,22,24.316276
23.0,23,24.332464
21.0,21,24.350437
13.0,13,24.361695
12.0,12,24.371741
17.0,17,24.38348
11.0,11,24.394264
18.0,18,24.410563
37.0,37,24.438463
10.0,10,24.446507
33.0,33,24.47012
14.0,14,24.48051
14.0,14,24.493571
17.0,17,24.508314
26.0,26,24.528148
15.0,15,24.536886
24.0,24,24.556476
25.0,25,24.576511
28.0,28,24.59955
14.0,14,24.612651
54.0,54,24.659452
16.0,16,24.67464
30.0,30,24.694646
23.0,23,24.713146
9.0,9,24.723666
23.0,23,24.745422
14.0,14,24.759178
17.0,17,24.77214
22.0,22,24.789393
18.0,18,24.806031
13.0,13,24.816601
44.0,44,24.844551
34.0,34,24.860623
25.0,25,24.890414
21.0,21,24.906464
44.0,44,24.932882
19.0,19,24.94396
9.0,9,24.958
28.0,28,24.972914
31.0,31,24.997951
31.0,31,25.019834
18.0,18,25.112136
12.0,12,25.137052
16.0,16,25.173208
37.0,37,25.206217
20.0,20,25.227726
54.0,54,25.278765
21.0,21,25.29635
37.0,37,26.380189
34.0,34,26.403184
19.0,19,26.413139
29.0,29,26.442324
18.0,18,26.445508
28.0,28,26.476159
31.0,31,26.495962
11.0,11,26.495962
14.0,14,26.514204
14.0,14,26.524184
30.0,30,26.544219
15.0,15,26.548821
8.0,8,26.561934
24.0,24,26.577737
20.0,20,26.593738
20.0,20,26.609647
12.0,12,26.610987
15.0,15,26.628404
44.0,44,26.662975
43.0,43,26.697882
11.0,11,26.705795
24.0,24,26.724214
24.0,24,26.745018
31.0,31,26.766404
12.0,12,26.777981
17.0,17,26.794025
27.0,27,26.817279
21.0,21,26.834299
15.0,15,26.857797
20.0,20,26.883681
11.0,11,26.898701
20.0,20,26.927068
29.0,29,26.967825
34.0,34,27.014055
17.0,17,27.046758
13.0,13,27.06214
18.0,18,27.077393
21.0,21,27.110359
12.0,12,27.11445
24.0,24,27.140848
19.0,19,27.155891
17.0,17,27.164947
44.0,44,27.21296
8.0,8,27.21642
8.0,8,27.227795
16.0,16,27.239466
29.0,29,27.266348
15.0,15,27.279839
9.0,9,27.285946
11.0,11,27.296196
14.0,14,27.308331
15.0,15,27.310612
21.0,21,27.330378
11.0,11,27.348571
9.0,9,27.353879
26.0,26,27.376277
27.0,27,27.39624
15.0,15,27.409184
18.0,18,27.414519
11.0,11,27.430416
30.0,30,27.453128
26.0,26,27.473011
33.0,33,27.499257
13.0,13,27.509177
27.0,27,27.529469
10.0,10,27.535123
12.0,12,27.546687
24.0,24,27.564023
10.0,10,27.564023
45.0,45,27.597506
15.0,15,27.612947
12.0,12,27.62541
20.0,20,27.641233
14.0,14,27.650486
19.0,19,27.668267
34.0,34,27.697298
16.0,16,27.711219
40.0,40,27.743889
10.0,10,27.751076
42.0,42,27.788274
16.0,16,27.806074
27.0,27,27.843163
23.0,23,27.863919
37.0,37,27.892105
32.0,32,27.913945
11.0,11,27.928396
19.0,19,27.942773
11.0,11,27.947436
24.0,24,27.963806
32.0,32,27.992379
18.0,18,27.992379
17.0,17,28.023604
13.0,13,28.038341
10.0,10,28.048525
37.0,37,28.07884
11.0,11,28.08657
21.0,21,28.104262
20.0,20,28.116987
14.0,14,28.130149
19.0,19,28.14178
