#{"t_start": 1747226482.469607, "env_id": "None"}
r,l,t
22.0,22,10.368785
40.0,40,10.397868
22.0,22,10.41458
26.0,26,10.435858
11.0,11,10.45036
11.0,11,10.451455
30.0,30,10.47961
23.0,23,10.502059
12.0,12,10.502059
12.0,12,10.521955
17.0,17,10.536456
18.0,18,10.546477
35.0,35,10.579779
16.0,16,10.597851
20.0,20,10.616133
16.0,16,10.6193
22.0,22,10.636091
19.0,19,10.652063
21.0,21,10.66932
23.0,23,10.690096
16.0,16,10.703566
24.0,24,10.722873
19.0,19,10.740181
31.0,31,10.746876
10.0,10,10.767887
43.0,43,10.800049
19.0,19,10.81521
49.0,49,10.846984
18.0,18,10.865006
15.0,15,10.868301
51.0,51,10.902167
11.0,11,10.917804
26.0,26,10.930683
18.0,18,10.947081
20.0,20,10.952667
11.0,11,10.968869
42.0,42,10.999935
16.0,16,11.002092
15.0,15,11.018611
33.0,33,11.037062
41.0,41,11.068162
24.0,24,11.085817
20.0,20,11.096921
46.0,46,11.133815
18.0,18,11.135932
11.0,11,11.153311
20.0,20,11.163573
16.0,16,11.163573
12.0,12,11.184515
13.0,13,11.192537
16.0,16,11.202582
14.0,14,11.219037
18.0,18,11.23552
28.0,28,11.253199
29.0,29,11.269603
31.0,31,11.291125
58.0,58,11.32984
35.0,35,11.353277
24.0,24,11.369066
12.0,12,11.370192
15.0,15,11.380818
13.0,13,11.391337
15.0,15,11.402972
24.0,24,11.422621
24.0,24,11.43704
17.0,17,11.457125
12.0,12,11.466416
14.0,14,11.470756
21.0,21,11.490696
13.0,13,11.497784
51.0,51,11.53552
12.0,12,11.548458
16.0,16,11.552955
13.0,13,11.569918
18.0,18,11.584471
38.0,38,11.603907
11.0,11,11.614208
37.0,37,11.635612
19.0,19,11.653423
28.0,28,11.673338
14.0,14,11.685506
33.0,33,11.703799
15.0,15,11.718007
15.0,15,11.725899
18.0,18,11.739816
25.0,25,11.749481
14.0,14,11.767313
11.0,11,11.769443
15.0,15,11.783667
14.0,14,12.762213
11.0,11,12.777963
14.0,14,12.777963
15.0,15,12.800565
10.0,10,12.800565
9.0,9,12.800565
30.0,30,12.831295
22.0,22,12.840389
22.0,22,12.853325
15.0,15,12.865236
11.0,11,12.865236
22.0,22,12.886853
15.0,15,12.904205
17.0,17,12.915121
17.0,17,12.915121
16.0,16,12.93724
10.0,10,12.948538
41.0,41,12.970591
14.0,14,12.985183
10.0,10,12.987368
49.0,49,13.020942
14.0,14,13.034231
33.0,33,13.057263
22.0,22,13.065184
12.0,12,13.065184
18.0,18,13.087453
12.0,12,13.10075
42.0,42,13.120967
23.0,23,13.137788
21.0,21,13.157897
15.0,15,13.170976
36.0,36,13.18776
22.0,22,13.204643
16.0,16,13.215469
34.0,34,13.237748
46.0,46,13.271866
20.0,20,13.298939
12.0,12,13.303306
45.0,45,13.370785
19.0,19,13.390449
12.0,12,13.406833
32.0,32,13.432555
33.0,33,13.489876
20.0,20,13.515534
33.0,33,13.540625
12.0,12,13.556942
16.0,16,13.570798
36.0,36,13.605063
11.0,11,13.616595
23.0,23,13.636865
40.0,40,13.669907
26.0,26,13.688632
14.0,14,13.702874
15.0,15,13.70614
22.0,22,13.73018
15.0,15,13.742876
9.0,9,13.750788
18.0,18,13.752977
16.0,16,13.771287
80.0,80,13.81634
9.0,9,13.831951
13.0,13,13.831951
39.0,39,13.868091
26.0,26,13.884433
20.0,20,13.888669
19.0,19,13.905646
17.0,17,13.91624
37.0,37,13.938139
32.0,32,13.966417
15.0,15,13.972206
54.0,54,14.005158
10.0,10,14.005158
57.0,57,14.135372
14.0,14,14.160707
13.0,13,14.17932
10.0,10,14.187906
14.0,14,14.200289
18.0,18,14.205475
18.0,18,14.222268
66.0,66,14.273909
19.0,19,14.283909
28.0,28,14.308292
18.0,18,14.322593
16.0,16,14.339111
13.0,13,14.351296
11.0,11,14.355819
14.0,14,14.371078
20.0,20,14.389154
15.0,15,14.400978
9.0,9,14.400978
31.0,31,14.438334
18.0,18,14.452045
10.0,10,14.455234
11.0,11,15.495375
30.0,30,15.514097
25.0,25,15.535827
52.0,52,15.571543
25.0,25,15.590305
16.0,16,15.601028
17.0,17,15.616378
23.0,23,15.622866
13.0,13,15.633936
11.0,11,15.633936
15.0,15,15.656324
13.0,13,15.670082
21.0,21,15.684808
22.0,22,15.691316
42.0,42,15.72899
28.0,28,15.746771
33.0,33,15.773344
23.0,23,15.784143
20.0,20,15.806267
11.0,11,15.806267
17.0,17,15.823487
17.0,17,15.84116
43.0,43,15.874286
25.0,25,15.89147
11.0,11,15.903686
14.0,14,15.908186
20.0,20,15.92312
16.0,16,15.933487
13.0,13,15.941387
13.0,13,15.951594
12.0,12,15.958078
18.0,18,15.973588
18.0,18,15.984612
19.0,19,15.991568
14.0,14,16.006261
12.0,12,16.008486
13.0,13,16.02505
11.0,11,16.034763
21.0,21,16.05052
11.0,11,16.057175
17.0,17,16.068078
10.0,10,16.073816
15.0,15,16.082817
18.0,18,16.091278
12.0,12,16.104118
53.0,53,16.138302
18.0,18,16.141659
27.0,27,16.166509
19.0,19,16.174695
28.0,28,16.190385
19.0,19,16.207104
14.0,14,16.222579
14.0,14,16.223711
10.0,10,16.238012
73.0,73,16.284355
36.0,36,16.308998
17.0,17,16.318376
18.0,18,16.337563
21.0,21,16.34086
23.0,23,16.357613
24.0,24,16.368346
18.0,18,16.388201
53.0,53,16.420265
17.0,17,16.424626
34.0,34,16.452724
27.0,27,16.474856
22.0,22,16.492148
21.0,21,16.502257
27.0,27,16.524744
19.0,19,16.540582
26.0,26,16.552399
24.0,24,16.574937
32.0,32,16.591469
26.0,26,16.616736
19.0,19,16.625656
21.0,21,16.642036
13.0,13,16.654579
32.0,32,16.674935
18.0,18,16.688663
23.0,23,16.701326
16.0,16,16.701326
14.0,14,16.727713
12.0,12,16.736531
23.0,23,16.752743
11.0,11,16.755108
23.0,23,16.775012
24.0,24,16.784779
57.0,57,16.823861
15.0,15,16.840891
14.0,14,16.850509
11.0,11,16.852378
15.0,15,16.871389
20.0,20,16.875912
15.0,15,16.88486
28.0,28,16.906624
9.0,9,16.922093
12.0,12,18.017583
11.0,11,18.033647
57.0,57,18.07419
23.0,23,18.104416
15.0,15,18.107635
24.0,24,18.125413
13.0,13,18.142388
38.0,38,18.172159
40.0,40,18.203315
10.0,10,18.218855
20.0,20,18.245958
22.0,22,18.277224
13.0,13,18.294936
19.0,19,18.318939
11.0,11,18.319896
13.0,13,18.34209
12.0,12,18.370792
18.0,18,18.38832
19.0,19,18.403493
21.0,21,18.42574
19.0,19,18.442386
14.0,14,18.469425
23.0,23,18.503313
25.0,25,18.555486
25.0,25,18.614492
34.0,34,18.694145
24.0,24,18.749042
44.0,44,18.92768
12.0,12,18.962605
43.0,43,19.065619
16.0,16,19.088441
50.0,50,19.163532
22.0,22,19.190049
37.0,37,19.261989
17.0,17,19.282995
67.0,67,19.36498
19.0,19,19.385448
17.0,17,19.405317
29.0,29,19.442638
13.0,13,19.456956
14.0,14,19.475161
20.0,20,19.492872
14.0,14,19.504848
24.0,24,19.547299
18.0,18,19.568938
20.0,20,19.589704
17.0,17,19.608633
8.0,8,19.621064
21.0,21,19.654308
20.0,20,19.67109
31.0,31,19.722147
57.0,57,19.770629
12.0,12,19.789096
32.0,32,19.820217
11.0,11,19.831587
26.0,26,19.862433
20.0,20,19.888257
13.0,13,19.893975
36.0,36,19.921331
14.0,14,19.93966
13.0,13,19.942702
49.0,49,20.006529
46.0,46,20.042871
24.0,24,20.060809
23.0,23,20.071608
41.0,41,20.12401
56.0,56,20.15969
13.0,13,20.1801
19.0,19,20.187676
29.0,29,20.210285
17.0,17,20.221678
40.0,40,20.260298
37.0,37,20.291595
28.0,28,20.304244
14.0,14,20.32457
10.0,10,20.331244
18.0,18,20.346447
16.0,16,20.364247
51.0,51,20.404702
24.0,24,20.425353
34.0,34,20.438128
45.0,45,20.488115
