#{"t_start": 1747227129.2511709, "env_id": "None"}
r,l,t
22.0,22,4.735769
19.0,19,4.764468
21.0,21,4.791899
23.0,23,4.818674
16.0,16,4.834723
24.0,24,4.865601
19.0,19,4.892281
31.0,31,4.925921
10.0,10,4.935734
43.0,43,4.988256
19.0,19,5.008537
49.0,49,5.073176
18.0,18,5.093378
15.0,15,5.117415
51.0,51,5.178717
11.0,11,5.191411
26.0,26,5.222963
18.0,18,5.248955
20.0,20,5.276806
11.0,11,5.290704
42.0,42,5.339452
16.0,16,5.35775
15.0,15,5.373937
33.0,33,5.40615
41.0,41,5.479421
24.0,24,5.52417
20.0,20,5.553432
46.0,46,5.59188
18.0,18,5.615661
11.0,11,5.637686
20.0,20,5.667258
16.0,16,5.691114
12.0,12,5.710571
13.0,13,5.729922
16.0,16,5.754155
14.0,14,5.76868
18.0,18,5.793422
28.0,28,5.82569
29.0,29,5.852036
31.0,31,5.874371
58.0,58,5.958943
35.0,35,6.005609
24.0,24,6.023959
12.0,12,6.035777
15.0,15,6.049236
13.0,13,6.058942
15.0,15,6.075067
24.0,24,6.104726
24.0,24,6.141932
17.0,17,6.159198
12.0,12,6.172085
14.0,14,6.183863
21.0,21,6.203975
13.0,13,6.221379
51.0,51,6.264058
12.0,12,6.274943
16.0,16,6.287089
13.0,13,6.296977
18.0,18,6.314626
38.0,38,6.375274
11.0,11,6.387077
37.0,37,6.42
19.0,19,6.434933
28.0,28,6.464749
14.0,14,6.4757
33.0,33,6.497422
15.0,15,6.509203
15.0,15,6.521362
18.0,18,6.535152
25.0,25,6.553897
14.0,14,6.563542
11.0,11,6.572062
15.0,15,6.588241
14.0,14,8.342888
11.0,11,8.356865
14.0,14,8.37175
15.0,15,8.387886
10.0,10,8.396887
9.0,9,8.408639
30.0,30,8.440829
22.0,22,8.475815
22.0,22,8.512522
15.0,15,8.538292
11.0,11,8.559288
22.0,22,8.594549
15.0,15,8.61413
17.0,17,8.640789
17.0,17,8.667131
16.0,16,8.691371
10.0,10,8.709861
41.0,41,8.778477
14.0,14,8.793478
10.0,10,8.808592
49.0,49,8.877646
14.0,14,8.893498
33.0,33,8.925812
22.0,22,8.945281
12.0,12,8.95714
18.0,18,8.974093
12.0,12,8.986861
42.0,42,9.039226
23.0,23,9.06041
21.0,21,9.080496
15.0,15,9.095348
36.0,36,9.129656
22.0,22,9.151368
16.0,16,9.167948
34.0,34,9.202221
46.0,46,9.253159
20.0,20,9.281189
12.0,12,9.294807
45.0,45,9.334617
19.0,19,9.351143
12.0,12,9.361811
32.0,32,9.389178
33.0,33,9.42337
20.0,20,9.441546
33.0,33,9.47612
12.0,12,9.486533
16.0,16,9.502525
36.0,36,9.53595
11.0,11,9.54602
23.0,23,9.569587
72.0,72,9.634443
17.0,17,9.651097
14.0,14,9.662848
18.0,18,9.681984
27.0,27,9.715803
17.0,17,9.733929
12.0,12,9.746165
21.0,21,9.779362
28.0,28,9.807109
16.0,16,9.821639
22.0,22,9.839885
13.0,13,9.852096
39.0,39,9.887454
26.0,26,9.909845
20.0,20,9.927625
19.0,19,9.946298
17.0,17,9.960172
37.0,37,9.990243
32.0,32,10.014716
15.0,15,10.026489
54.0,54,10.071531
10.0,10,10.077881
57.0,57,10.12199
14.0,14,10.135839
13.0,13,10.144821
10.0,10,10.154425
14.0,14,10.165139
18.0,18,10.180248
18.0,18,10.199568
66.0,66,10.256652
19.0,19,10.273853
28.0,28,10.296643
18.0,18,10.311636
16.0,16,10.325604
13.0,13,10.338529
11.0,11,10.345447
14.0,14,10.35949
20.0,20,10.379466
15.0,15,10.393241
9.0,9,10.408119
31.0,31,10.527672
18.0,18,10.566126
10.0,10,10.577222
11.0,11,11.766158
30.0,30,11.795566
25.0,25,11.815257
52.0,52,11.864247
25.0,25,11.911786
16.0,16,11.943442
17.0,17,11.971067
23.0,23,12.015938
13.0,13,12.032778
11.0,11,12.054628
15.0,15,12.079969
13.0,13,12.102153
21.0,21,12.138476
22.0,22,12.170281
42.0,42,12.218509
28.0,28,12.263609
33.0,33,12.311201
23.0,23,12.357941
20.0,20,12.390915
11.0,11,12.408714
17.0,17,12.435349
17.0,17,12.467841
43.0,43,12.537606
25.0,25,12.571341
11.0,11,12.582341
14.0,14,12.609399
20.0,20,12.636507
16.0,16,12.656441
13.0,13,12.676255
13.0,13,12.695108
12.0,12,12.708736
18.0,18,12.730666
18.0,18,12.754318
19.0,19,12.777156
14.0,14,12.793073
12.0,12,12.807856
13.0,13,12.823969
11.0,11,12.833214
21.0,21,12.853231
11.0,11,12.863987
17.0,17,12.877884
10.0,10,12.888231
15.0,15,12.900513
18.0,18,12.924207
12.0,12,12.93364
53.0,53,12.981131
18.0,18,12.998677
27.0,27,13.023272
19.0,19,13.039061
28.0,28,13.062697
19.0,19,13.077386
14.0,14,13.091929
14.0,14,13.104986
10.0,10,13.113206
73.0,73,13.171406
36.0,36,13.200945
17.0,17,13.215478
18.0,18,13.230132
21.0,21,13.246739
23.0,23,13.264884
24.0,24,13.286342
18.0,18,13.299757
53.0,53,13.342811
17.0,17,13.357423
34.0,34,13.381697
27.0,27,13.412227
22.0,22,13.434212
21.0,21,13.45324
27.0,27,13.475984
25.0,25,13.495139
26.0,26,13.517594
30.0,30,13.543458
13.0,13,13.555667
16.0,16,13.56881
43.0,43,13.601359
28.0,28,13.632213
35.0,35,13.679548
12.0,12,13.690476
31.0,31,13.722399
21.0,21,13.741455
29.0,29,13.764217
23.0,23,13.789724
24.0,24,13.81014
14.0,14,13.830428
15.0,15,13.846143
26.0,26,13.874235
15.0,15,13.887053
29.0,29,13.91157
9.0,9,13.919834
34.0,34,13.949715
25.0,25,13.969765
68.0,68,15.053643
10.0,10,15.06213
13.0,13,15.070703
27.0,27,15.089711
32.0,32,15.114695
13.0,13,15.126602
21.0,21,15.141607
13.0,13,15.149563
19.0,19,15.16567
28.0,28,15.192324
20.0,20,15.212871
12.0,12,15.221421
30.0,30,15.245049
20.0,20,15.260581
16.0,16,15.27554
13.0,13,15.284149
12.0,12,15.296024
34.0,34,15.32366
52.0,52,15.366971
15.0,15,15.379815
10.0,10,15.388423
12.0,12,15.397967
17.0,17,15.413989
36.0,36,15.445633
30.0,30,15.470907
14.0,14,15.481502
26.0,26,15.507399
13.0,13,15.519171
15.0,15,15.533655
15.0,15,15.548626
13.0,13,15.560837
20.0,20,15.579174
53.0,53,15.625434
25.0,25,15.645459
13.0,13,15.65666
15.0,15,15.670538
27.0,27,15.695206
11.0,11,15.703714
23.0,23,15.72502
22.0,22,15.744262
25.0,25,15.766229
11.0,11,15.77808
11.0,11,15.78665
20.0,20,15.803777
12.0,12,15.814467
20.0,20,15.833817
16.0,16,15.848646
13.0,13,15.861962
27.0,27,15.885111
14.0,14,15.899228
28.0,28,15.924906
33.0,33,15.951408
38.0,38,15.982085
31.0,31,16.00893
24.0,24,16.028237
19.0,19,16.045361
41.0,41,16.078241
11.0,11,16.086975
15.0,15,16.098415
17.0,17,16.113425
10.0,10,16.124141
24.0,24,16.14337
27.0,27,16.166303
26.0,26,16.191005
17.0,17,16.21192
42.0,42,16.248382
21.0,21,16.267261
17.0,17,16.282515
34.0,34,16.314186
13.0,13,16.325757
17.0,17,16.340274
9.0,9,16.34836
17.0,17,16.363619
35.0,35,16.395684
29.0,29,16.417118
37.0,37,16.443507
16.0,16,16.453202
37.0,37,16.483231
22.0,22,16.499998
27.0,27,16.526145
11.0,11,16.53513
24.0,24,16.55299
23.0,23,16.570048
21.0,21,16.589889
15.0,15,16.603771
8.0,8,16.612767
26.0,26,16.633623
17.0,17,16.64769
49.0,49,16.684903
49.0,49,16.7214
35.0,35,16.746207
11.0,11,16.753755
16.0,16,16.764934
19.0,19,17.922347
45.0,45,17.951497
14.0,14,17.961341
11.0,11,17.968343
19.0,19,17.983814
22.0,22,18.000537
15.0,15,18.011544
20.0,20,18.028512
31.0,31,18.052975
11.0,11,18.062908
16.0,16,18.072916
12.0,12,18.082284
18.0,18,18.096414
17.0,17,18.106858
16.0,16,18.118464
35.0,35,18.146904
18.0,18,18.260726
14.0,14,18.277756
10.0,10,18.309201
29.0,29,18.334419
28.0,28,18.356229
16.0,16,18.369809
16.0,16,18.382628
19.0,19,18.398742
40.0,40,18.431203
25.0,25,18.449923
11.0,11,18.458004
15.0,15,18.470158
10.0,10,18.479208
36.0,36,18.507129
12.0,12,18.519319
13.0,13,18.529879
20.0,20,18.543657
12.0,12,18.55313
32.0,32,18.574475
9.0,9,18.58402
13.0,13,18.594589
25.0,25,18.61141
59.0,59,18.652112
12.0,12,18.662253
16.0,16,18.675457
11.0,11,18.682397
22.0,22,18.702599
14.0,14,18.716113
10.0,10,18.726115
16.0,16,18.73912
22.0,22,18.759959
33.0,33,18.787432
21.0,21,18.803767
14.0,14,18.815766
18.0,18,18.829363
12.0,12,18.837579
14.0,14,18.849015
15.0,15,18.861585
41.0,41,18.890161
16.0,16,18.902518
10.0,10,18.91248
17.0,17,18.924207
13.0,13,18.935083
51.0,51,18.978083
21.0,21,18.993902
39.0,39,19.025453
34.0,34,19.056759
54.0,54,19.101779
56.0,56,19.15262
17.0,17,19.171166
13.0,13,19.186305
30.0,30,19.219624
20.0,20,19.237154
44.0,44,19.280986
46.0,46,19.320882
21.0,21,19.33885
22.0,22,19.358237
17.0,17,19.371784
15.0,15,19.385037
10.0,10,19.393611
13.0,13,19.402177
19.0,19,19.421075
12.0,12,19.43275
16.0,16,19.444383
12.0,12,19.453206
26.0,26,19.473099
56.0,56,19.517831
17.0,17,19.531189
50.0,50,19.566028
12.0,12,19.57343
10.0,10,19.582926
35.0,35,19.610111
13.0,13,19.620006
11.0,11,19.629693
17.0,17,19.639037
15.0,15,19.652057
17.0,17,19.665417
40.0,40,21.405376
15.0,15,21.450061
21.0,21,21.507386
18.0,18,21.550282
46.0,46,21.619557
11.0,11,21.637115
17.0,17,21.672434
19.0,19,21.707389
17.0,17,21.750285
26.0,26,21.804143
22.0,22,21.858906
69.0,69,22.112853
40.0,40,22.236206
17.0,17,22.307332
32.0,32,22.452372
34.0,34,22.605682
20.0,20,22.700708
19.0,19,22.825151
25.0,25,22.966168
23.0,23,23.121565
43.0,43,23.281816
16.0,16,23.33654
11.0,11,23.370672
17.0,17,23.429651
22.0,22,23.511076
18.0,18,23.56811
17.0,17,23.640404
15.0,15,23.700295
24.0,24,23.799097
18.0,18,23.878915
30.0,30,23.998839
26.0,26,24.112548
22.0,22,24.206215
30.0,30,24.362293
44.0,44,24.611352
17.0,17,24.675618
13.0,13,24.736867
29.0,29,24.890608
20.0,20,25.033982
17.0,17,25.157593
19.0,19,25.271145
13.0,13,25.365131
10.0,10,25.417427
28.0,28,25.577136
13.0,13,25.627359
18.0,18,25.715803
14.0,14,25.7509
31.0,31,25.829721
15.0,15,25.85659
44.0,44,25.988817
22.0,22,26.069274
26.0,26,26.163705
14.0,14,26.220493
14.0,14,26.276448
15.0,15,26.348774
14.0,14,26.416844
9.0,9,26.459293
43.0,43,26.635422
14.0,14,26.684423
10.0,10,26.717665
14.0,14,26.76273
38.0,38,26.871422
11.0,11,26.904967
24.0,24,26.981075
19.0,19,27.042091
18.0,18,27.095585
10.0,10,27.133581
54.0,54,27.340119
28.0,28,27.47202
14.0,14,27.545944
14.0,14,27.66549
15.0,15,27.845644
31.0,31,28.102843
15.0,15,28.20228
16.0,16,28.320517
11.0,11,28.372879
17.0,17,28.484267
28.0,28,28.758019
14.0,14,28.857045
14.0,14,28.970528
16.0,16,29.069623
50.0,50,29.620544
17.0,17,29.848753
19.0,19,30.141994
17.0,17,30.442702
19.0,19,30.564092
19.0,19,30.741066
21.0,21,31.149445
26.0,26,31.35474
42.0,42,31.651246
31.0,31,31.792936
15.0,15,31.846413
13.0,13,31.897355
19.0,19,36.265426
11.0,11,36.292383
35.0,35,36.371087
14.0,14,36.415713
12.0,12,36.450872
16.0,16,36.501504
47.0,47,36.620086
11.0,11,36.649843
12.0,12,36.679629
30.0,30,36.762121
17.0,17,36.817771
51.0,51,36.947444
12.0,12,36.984161
12.0,12,37.019789
13.0,13,37.042916
11.0,11,37.064329
21.0,21,37.105365
18.0,18,37.140607
20.0,20,37.185774
12.0,12,37.208138
16.0,16,37.239302
29.0,29,37.296793
26.0,26,37.338428
17.0,17,37.364763
12.0,12,37.402255
17.0,17,37.445059
52.0,52,37.562927
35.0,35,37.623231
22.0,22,37.670681
17.0,17,37.697862
13.0,13,37.714507
20.0,20,37.749049
12.0,12,37.769178
20.0,20,37.801813
13.0,13,37.819515
9.0,9,37.832884
22.0,22,37.863714
14.0,14,37.885631
21.0,21,37.927038
32.0,32,37.976844
28.0,28,38.006485
24.0,24,38.043016
11.0,11,38.061319
34.0,34,38.10785
56.0,56,38.177137
23.0,23,38.198427
9.0,9,38.206547
22.0,22,38.233376
64.0,64,38.299049
18.0,18,38.321807
9.0,9,38.330258
23.0,23,38.360372
10.0,10,38.372186
18.0,18,38.400222
13.0,13,38.41584
30.0,30,38.450381
22.0,22,38.478108
18.0,18,38.49856
26.0,26,38.532777
47.0,47,38.592036
15.0,15,38.617712
16.0,16,38.640927
18.0,18,38.674233
11.0,11,38.690092
12.0,12,38.710188
45.0,45,38.797474
17.0,17,38.833144
13.0,13,38.857852
23.0,23,38.902437
25.0,25,38.956047
12.0,12,38.985101
9.0,9,39.008148
12.0,12,39.039805
29.0,29,39.105061
12.0,12,39.131227
14.0,14,39.163266
24.0,24,39.215336
29.0,29,39.282995
16.0,16,39.316557
38.0,38,39.38527
14.0,14,39.406461
14.0,14,39.431105
13.0,13,39.452659
25.0,25,39.499484
16.0,16,39.531683
22.0,22,39.574396
25.0,25,39.619233
13.0,13,39.635758
29.0,29,39.679338
12.0,12,39.695697
14.0,14,39.717995
39.0,39,39.774172
40.0,40,39.830506
15.0,15,39.840672
25.0,25,39.865439
25.0,25,39.887806
24.0,24,41.292953
21.0,21,41.311049
16.0,16,41.323342
22.0,22,41.345903
11.0,11,41.354116
36.0,36,41.383213
35.0,35,41.408708
23.0,23,41.425859
28.0,28,41.449363
26.0,26,41.467644
30.0,30,41.489539
23.0,23,41.50584
39.0,39,41.537061
17.0,17,41.550367
44.0,44,41.581534
18.0,18,41.593755
15.0,15,41.607249
20.0,20,41.623648
22.0,22,41.641634
10.0,10,41.653983
9.0,9,41.662253
15.0,15,41.67657
42.0,42,41.717023
12.0,12,41.726248
22.0,22,41.747648
23.0,23,41.770242
18.0,18,41.788204
15.0,15,41.8006
30.0,30,41.825145
21.0,21,41.843494
14.0,14,41.855348
25.0,25,41.875722
15.0,15,41.889486
13.0,13,41.901796
38.0,38,41.93648
18.0,18,41.95075
17.0,17,41.965693
14.0,14,41.97693
43.0,43,42.02048
38.0,38,42.057223
29.0,29,42.084764
24.0,24,42.107197
55.0,55,42.154104
30.0,30,42.183474
35.0,35,42.216163
23.0,23,42.236633
16.0,16,42.250996
12.0,12,42.261286
23.0,23,42.284962
18.0,18,42.301318
19.0,19,42.318686
18.0,18,42.335012
43.0,43,42.37287
47.0,47,42.418017
32.0,32,42.44357
18.0,18,42.45995
43.0,43,42.498945
44.0,44,42.535802
33.0,33,42.561379
39.0,39,42.592592
11.0,11,42.604707
24.0,24,42.625184
21.0,21,42.642591
56.0,56,42.695206
34.0,34,42.734754
31.0,31,42.77161
14.0,14,42.798838
29.0,29,42.844118
17.0,17,42.87283
13.0,13,42.892828
11.0,11,42.910267
13.0,13,42.93674
104.0,104,43.228549
12.0,12,43.259955
17.0,17,43.289549
23.0,23,43.320128
12.0,12,43.340564
26.0,26,43.378266
20.0,20,43.407725
37.0,37,43.450949
20.0,20,45.079538
23.0,23,45.100085
13.0,13,45.112774
15.0,15,45.13468
14.0,14,45.151804
39.0,39,45.219156
10.0,10,45.2305
24.0,24,45.245019
12.0,12,45.252464
15.0,15,45.259094
48.0,48,45.286002
18.0,18,45.296576
9.0,9,45.305593
17.0,17,45.313023
28.0,28,45.337474
14.0,14,45.34696
27.0,27,45.378446
15.0,15,45.405982
15.0,15,45.427917
31.0,31,45.459097
14.0,14,45.468908
25.0,25,45.480505
11.0,11,45.487481
18.0,18,45.496676
9.0,9,45.510607
28.0,28,45.542732
16.0,16,45.561467
14.0,14,45.578557
15.0,15,45.588054
10.0,10,45.593571
12.0,12,45.599002
21.0,21,45.609764
11.0,11,45.615072
53.0,53,45.643512
12.0,12,45.65179
64.0,64,45.689411
16.0,16,45.708383
44.0,44,45.740562
16.0,16,45.750644
33.0,33,45.769738
12.0,12,45.776819
14.0,14,45.785926
26.0,26,45.801427
28.0,28,45.81765
19.0,19,45.828415
21.0,21,45.842271
14.0,14,45.855168
30.0,30,45.873892
28.0,28,45.893563
43.0,43,45.919531
36.0,36,45.941304
19.0,19,45.955228
22.0,22,45.972332
37.0,37,45.998883
23.0,23,46.013104
27.0,27,46.046637
23.0,23,46.070456
39.0,39,46.109679
19.0,19,46.128554
47.0,47,46.186562
20.0,20,46.210378
36.0,36,46.249874
31.0,31,46.275818
12.0,12,46.286114
17.0,17,46.300345
31.0,31,46.32935
21.0,21,46.351221
39.0,39,46.387625
13.0,13,46.398148
27.0,27,46.425001
21.0,21,46.445519
30.0,30,46.473292
21.0,21,46.490738
18.0,18,46.505981
12.0,12,46.514203
20.0,20,46.529768
26.0,26,46.553102
11.0,11,46.561351
55.0,55,46.600672
15.0,15,46.612592
10.0,10,46.621372
44.0,44,46.654451
23.0,23,46.670437
26.0,26,46.68985
21.0,21,46.705478
16.0,16,46.71641
13.0,13,46.725834
14.0,14,46.737531
33.0,33,46.761159
