#{"t_start": 1747233891.5529013, "env_id": "None"}
r,l,t
43.0,43,21.148704
18.0,18,21.160045
9.0,9,21.168821
28.0,28,21.18988
31.0,31,21.211989
37.0,37,21.241406
56.0,56,21.279733
32.0,32,21.298825
88.0,88,21.34936
53.0,53,21.378858
13.0,13,21.401104
118.0,118,21.507552
19.0,19,21.56109
39.0,39,21.622499
98.0,98,21.839159
27.0,27,21.905175
27.0,27,21.940988
21.0,21,21.959256
42.0,42,22.014733
26.0,26,22.051019
35.0,35,22.088565
31.0,31,22.133646
43.0,43,22.201169
24.0,24,22.238628
11.0,11,22.256964
10.0,10,22.274137
25.0,25,22.311405
33.0,33,22.356479
46.0,46,22.416677
71.0,71,23.778227
40.0,40,23.803047
42.0,42,23.827984
27.0,27,24.055248
46.0,46,24.219752
61.0,61,24.365505
66.0,66,24.483195
43.0,43,24.551428
31.0,31,24.575197
55.0,55,24.621435
29.0,29,24.648052
20.0,20,24.675389
26.0,26,24.691568
28.0,28,24.708233
67.0,67,24.75956
12.0,12,24.778752
11.0,11,24.790719
89.0,89,24.867792
19.0,19,24.892563
39.0,39,24.941137
29.0,29,24.981221
32.0,32,25.018517
61.0,61,25.132344
19.0,19,25.16454
22.0,22,25.217764
39.0,39,25.270102
63.0,63,25.372235
12.0,12,25.396425
28.0,28,25.428899
13.0,13,25.466995
33.0,33,25.50382
23.0,23,25.537348
15.0,15,25.572807
14.0,14,25.608664
58.0,58,25.68898
43.0,43,25.766311
29.0,29,25.816356
28.0,28,25.907474
25.0,25,25.990649
154.0,154,26.225977
34.0,34,26.292004
23.0,23,26.344587
21.0,21,26.382839
35.0,35,26.411964
33.0,33,26.444908
23.0,23,26.471282
24.0,24,26.494071
46.0,46,26.532285
10.0,10,26.541316
21.0,21,26.563526
64.0,64,26.628026
35.0,35,26.659793
22.0,22,26.676279
43.0,43,26.723492
22.0,22,26.834966
42.0,42,26.954062
35.0,35,27.045034
31.0,31,28.238611
36.0,36,28.26289
25.0,25,28.279846
29.0,29,28.298495
16.0,16,28.358554
22.0,22,28.381146
17.0,17,28.411801
25.0,25,28.441653
60.0,60,28.515149
44.0,44,28.558515
27.0,27,28.593849
42.0,42,28.629656
32.0,32,28.665168
50.0,50,28.714401
36.0,36,28.734843
22.0,22,28.748577
56.0,56,28.7856
27.0,27,28.829355
20.0,20,28.852114
39.0,39,28.913206
48.0,48,28.977027
21.0,21,29.00701
34.0,34,29.052462
22.0,22,29.071759
95.0,95,29.181907
32.0,32,29.225446
43.0,43,29.277033
21.0,21,29.301577
53.0,53,29.351592
33.0,33,29.383897
48.0,48,29.415216
14.0,14,29.426353
16.0,16,29.43848
16.0,16,29.450868
18.0,18,29.465321
40.0,40,29.49434
41.0,41,29.526073
46.0,46,29.559426
46.0,46,29.590778
30.0,30,29.6132
40.0,40,29.640621
47.0,47,29.673319
32.0,32,29.697629
58.0,58,29.743316
40.0,40,29.772894
19.0,19,29.786613
36.0,36,29.813569
28.0,28,29.832417
23.0,23,29.849089
34.0,34,29.874283
19.0,19,29.886739
23.0,23,29.904211
33.0,33,29.930627
22.0,22,29.948338
38.0,38,29.979572
41.0,41,30.010732
40.0,40,30.042814
22.0,22,30.061189
28.0,28,30.088062
28.0,28,30.110613
30.0,30,30.137198
30.0,30,31.095803
43.0,43,31.120444
21.0,21,31.132034
29.0,29,31.149574
16.0,16,31.160889
55.0,55,31.198957
19.0,19,31.211301
28.0,28,31.228208
71.0,71,31.270226
11.0,11,31.279102
28.0,28,31.296875
74.0,74,31.34043
49.0,49,31.37208
25.0,25,31.385854
94.0,94,31.444793
18.0,18,31.455609
25.0,25,31.469473
41.0,41,31.494577
29.0,29,31.518037
22.0,22,31.531973
69.0,69,31.573379
65.0,65,31.612966
43.0,43,31.636841
57.0,57,31.66972
36.0,36,31.692126
62.0,62,31.72579
34.0,34,31.742929
18.0,18,31.757095
114.0,114,31.826659
27.0,27,31.84464
22.0,22,31.86748
66.0,66,31.931293
47.0,47,31.972414
32.0,32,31.999571
23.0,23,32.018446
49.0,49,32.064175
22.0,22,32.082814
31.0,31,32.122916
25.0,25,32.146887
71.0,71,32.210501
32.0,32,32.23176
47.0,47,32.261951
44.0,44,32.298814
35.0,35,32.329389
24.0,24,32.35148
112.0,112,32.43536
26.0,26,32.468992
41.0,41,32.514402
51.0,51,32.563375
58.0,58,33.59277
44.0,44,33.625811
76.0,76,33.674259
42.0,42,33.703495
55.0,55,33.731975
23.0,23,33.75076
88.0,88,33.809271
13.0,13,33.834734
31.0,31,33.858517
39.0,39,33.880104
45.0,45,33.906946
28.0,28,33.921072
17.0,17,33.940372
27.0,27,33.954453
18.0,18,33.962841
15.0,15,33.972595
87.0,87,34.016298
59.0,59,34.045801
46.0,46,34.071988
24.0,24,34.08647
119.0,119,34.149718
22.0,22,34.167853
35.0,35,34.197669
30.0,30,34.233649
42.0,42,34.261596
15.0,15,34.277802
66.0,66,34.311934
40.0,40,34.345247
55.0,55,34.388537
20.0,20,34.409951
26.0,26,34.423597
17.0,17,34.432619
39.0,39,34.454149
83.0,83,34.49682
35.0,35,34.524627
24.0,24,34.543274
63.0,63,34.58089
17.0,17,34.601187
21.0,21,34.61992
57.0,57,34.693429
38.0,38,34.739883
55.0,55,34.79633
32.0,32,34.838884
44.0,44,34.879351
66.0,66,34.93913
27.0,27,34.967869
31.0,31,34.986945
115.0,115,35.881858
11.0,11,35.902865
130.0,130,35.981966
27.0,27,36.005804
14.0,14,36.016315
18.0,18,36.027694
166.0,166,36.12326
25.0,25,36.150066
129.0,129,36.226306
51.0,51,36.270045
66.0,66,36.310524
77.0,77,36.360248
34.0,34,36.394037
162.0,162,36.483834
85.0,85,36.539442
35.0,35,36.568285
35.0,35,36.587489
30.0,30,36.609395
39.0,39,36.63841
43.0,43,36.666068
58.0,58,36.702358
39.0,39,36.725237
54.0,54,36.756105
46.0,46,36.783823
28.0,28,36.81444
29.0,29,36.831845
43.0,43,36.857712
43.0,43,36.883841
29.0,29,36.899497
27.0,27,36.919193
33.0,33,36.946187
21.0,21,36.957554
33.0,33,36.979017
70.0,70,37.022177
31.0,31,37.042046
82.0,82,37.09506
46.0,46,37.119287
45.0,45,37.152439
101.0,101,38.262526
43.0,43,38.293319
67.0,67,38.340417
22.0,22,38.359134
43.0,43,38.384141
64.0,64,38.42216
46.0,46,38.449287
84.0,84,38.502199
64.0,64,38.548871
34.0,34,38.573146
77.0,77,38.638731
63.0,63,38.795954
69.0,69,38.840896
22.0,22,38.867873
35.0,35,38.900555
15.0,15,38.909934
73.0,73,38.953268
74.0,74,39.017131
22.0,22,39.037852
13.0,13,39.048002
69.0,69,39.103391
14.0,14,39.11517
45.0,45,39.145777
69.0,69,39.187214
37.0,37,39.208073
30.0,30,39.238808
29.0,29,39.261716
36.0,36,39.291805
53.0,53,39.325613
104.0,104,39.417291
94.0,94,39.5065
93.0,93,39.594147
32.0,32,39.632546
90.0,90,39.706809
82.0,82,39.773445
63.0,63,39.8216
103.0,103,39.888021
70.0,70,39.960285
