#{"t_start": 1747228232.869713, "env_id": "None"}
r,l,t
36.0,36,15.395704
17.0,17,15.417539
66.0,66,15.490967
27.0,27,15.513524
47.0,47,15.553546
73.0,73,15.612506
79.0,79,15.681457
141.0,141,16.83918
37.0,37,16.867682
118.0,118,16.947088
39.0,39,16.984528
126.0,126,17.063497
48.0,48,17.102115
161.0,161,17.22527
70.0,70,17.280792
66.0,66,17.335428
86.0,86,17.395972
47.0,47,17.450328
82.0,82,17.513041
42.0,42,17.555855
85.0,85,17.630212
20.0,20,17.65299
124.0,124,17.745822
103.0,103,17.813832
127.0,127,17.897399
147.0,147,18.006459
64.0,64,18.057546
70.0,70,18.114982
55.0,55,18.152953
76.0,76,18.219349
55.0,55,18.251587
90.0,90,19.130351
45.0,45,19.152954
47.0,47,19.186763
16.0,16,19.198586
142.0,142,19.281808
46.0,46,19.306843
128.0,128,19.387894
96.0,96,19.45682
170.0,170,19.572232
68.0,68,19.794667
135.0,135,20.03359
79.0,79,20.083053
55.0,55,20.126474
79.0,79,20.184823
79.0,79,20.242774
39.0,39,20.276456
138.0,138,20.369343
78.0,78,20.423898
26.0,26,20.453208
56.0,56,20.491858
137.0,137,20.564929
219.0,219,20.685693
138.0,138,20.773718
75.0,75,21.654474
96.0,96,21.72122
168.0,168,21.824872
62.0,62,21.874064
65.0,65,21.917462
91.0,91,21.97453
98.0,98,22.038513
172.0,172,22.142282
229.0,229,22.268875
53.0,53,22.311124
47.0,47,22.341251
170.0,170,22.450803
148.0,148,22.55132
147.0,147,22.670042
165.0,165,22.783906
126.0,126,22.868975
104.0,104,22.938833
