#{"t_start": 1747226720.4708557, "env_id": "None"}
r,l,t
24.0,24,5.938121
15.0,15,5.950364
23.0,23,5.969167
27.0,27,5.992408
78.0,78,6.076374
13.0,13,6.087261
28.0,28,6.107702
46.0,46,6.144478
14.0,14,6.155661
23.0,23,6.171407
17.0,17,6.177837
87.0,87,6.259572
21.0,21,6.277941
33.0,33,6.309032
28.0,28,6.329331
22.0,22,6.349578
38.0,38,6.384662
81.0,81,6.499901
21.0,21,6.534445
15.0,15,6.554965
13.0,13,6.580662
16.0,16,6.623049
47.0,47,6.691473
63.0,63,6.793052
17.0,17,6.870687
22.0,22,6.937161
40.0,40,6.99478
58.0,58,7.063275
20.0,20,7.091765
25.0,25,7.120999
74.0,74,7.196375
17.0,17,7.227601
31.0,31,7.274426
18.0,18,7.307754
15.0,15,7.353714
14.0,14,7.380739
54.0,54,7.456482
44.0,44,7.537617
24.0,24,7.571831
25.0,25,7.608896
24.0,24,7.642219
18.0,18,7.662963
32.0,32,9.16926
38.0,38,9.20515
73.0,73,9.247111
33.0,33,9.286807
45.0,45,9.338588
15.0,15,9.359387
77.0,77,9.399761
12.0,12,9.424027
24.0,24,9.440547
65.0,65,9.477484
22.0,22,9.499556
56.0,56,9.53451
19.0,19,9.54666
22.0,22,9.564409
24.0,24,9.582107
21.0,21,9.594136
39.0,39,9.614799
37.0,37,9.634016
26.0,26,9.656281
19.0,19,9.66235
14.0,14,9.67664
106.0,106,9.735579
19.0,19,9.760536
12.0,12,9.763684
57.0,57,9.815536
19.0,19,9.842215
27.0,27,9.873189
86.0,86,9.93491
50.0,50,9.981161
29.0,29,10.024419
40.0,40,10.073344
13.0,13,10.083993
24.0,24,10.094204
14.0,14,10.113694
64.0,64,10.159233
54.0,54,10.197397
23.0,23,10.231708
131.0,131,10.369172
20.0,20,10.400211
20.0,20,10.435011
21.0,21,10.449416
14.0,14,10.465452
29.0,29,10.510363
27.0,27,10.542916
20.0,20,10.567268
16.0,16,10.590652
20.0,20,10.614758
22.0,22,10.634914
32.0,32,10.662712
13.0,13,10.673916
14.0,14,10.685557
64.0,64,10.740608
13.0,13,10.752975
46.0,46,10.776172
24.0,24,10.811133
20.0,20,10.833622
17.0,17,10.849807
39.0,39,10.891861
12.0,12,10.905479
54.0,54,10.958542
59.0,59,12.520256
113.0,113,12.60926
58.0,58,12.662102
47.0,47,12.69085
64.0,64,12.7277
53.0,53,12.786802
124.0,124,12.881411
53.0,53,12.929907
30.0,30,12.961442
84.0,84,13.027824
32.0,32,13.061317
27.0,27,13.098488
13.0,13,13.103585
21.0,21,13.122574
17.0,17,13.133467
33.0,33,13.159611
37.0,37,13.176687
54.0,54,13.231585
48.0,48,13.264774
34.0,34,13.297047
31.0,31,13.336558
17.0,17,13.354448
12.0,12,13.366886
123.0,123,13.483946
39.0,39,13.526224
82.0,82,13.590323
22.0,22,13.615548
61.0,61,13.676346
23.0,23,13.701149
21.0,21,13.71236
34.0,34,13.748761
74.0,74,13.800471
27.0,27,13.832891
21.0,21,13.863108
60.0,60,13.92263
32.0,32,13.950861
67.0,67,14.020941
40.0,40,14.060498
46.0,46,14.143462
22.0,22,14.168938
43.0,43,14.200849
24.0,24,14.238234
19.0,19,14.250901
18.0,18,14.262264
151.0,151,15.39672
59.0,59,15.460552
34.0,34,15.496629
39.0,39,15.525142
25.0,25,15.544271
85.0,85,15.603246
50.0,50,15.647948
35.0,35,15.68129
39.0,39,15.702692
107.0,107,15.780293
13.0,13,15.813961
88.0,88,15.885677
15.0,15,15.905685
103.0,103,16.000446
20.0,20,16.030383
56.0,56,16.09558
55.0,55,16.153408
16.0,16,16.183002
35.0,35,16.220559
67.0,67,16.286209
102.0,102,16.379058
18.0,18,16.431712
50.0,50,16.500032
66.0,66,16.589093
125.0,125,16.689132
93.0,93,16.764309
129.0,129,16.891695
44.0,44,16.971119
85.0,85,17.094266
36.0,36,17.163186
17.0,17,17.184808
66.0,66,17.268043
27.0,27,17.307039
47.0,47,17.384146
73.0,73,17.457642
79.0,79,17.538409
141.0,141,19.018709
37.0,37,19.098742
118.0,118,19.236656
39.0,39,19.281089
126.0,126,19.427556
48.0,48,19.4986
161.0,161,19.668018
70.0,70,19.765534
66.0,66,19.86561
86.0,86,19.989168
47.0,47,20.03922
82.0,82,20.109018
42.0,42,20.155821
85.0,85,20.246077
20.0,20,20.281882
124.0,124,20.414166
103.0,103,20.53966
127.0,127,20.677188
147.0,147,21.085035
64.0,64,21.219612
70.0,70,21.319645
55.0,55,21.404058
76.0,76,21.531229
55.0,55,21.602778
90.0,90,23.791662
45.0,45,23.846929
47.0,47,23.887209
16.0,16,23.9093
142.0,142,24.041688
46.0,46,24.069449
128.0,128,24.235496
96.0,96,24.312856
170.0,170,24.435693
68.0,68,24.528874
135.0,135,24.624581
79.0,79,24.68808
55.0,55,24.724548
79.0,79,24.797187
79.0,79,24.862818
39.0,39,24.902717
138.0,138,25.004789
78.0,78,25.07084
26.0,26,25.09843
56.0,56,25.145776
137.0,137,25.259652
219.0,219,25.420947
138.0,138,25.522181
75.0,75,26.749728
96.0,96,26.824367
168.0,168,26.949251
62.0,62,27.01012
65.0,65,27.074207
91.0,91,27.123781
98.0,98,27.230172
172.0,172,27.386947
229.0,229,27.723612
53.0,53,27.791064
47.0,47,27.830352
170.0,170,27.977827
148.0,148,28.089598
147.0,147,28.205813
165.0,165,28.340869
126.0,126,28.533858
104.0,104,28.607821
75.0,75,30.392025
29.0,29,30.588456
145.0,145,30.935035
171.0,171,31.259215
151.0,151,31.452779
251.0,251,32.160565
85.0,85,32.366926
127.0,127,32.545995
78.0,78,32.664571
22.0,22,32.744996
27.0,27,32.862871
254.0,254,33.432103
46.0,46,33.506699
68.0,68,33.617549
123.0,123,33.748845
68.0,68,33.844437
81.0,81,33.952496
28.0,28,33.99665
88.0,88,34.146921
158.0,158,34.277953
322.0,322,36.196873
68.0,68,36.286304
176.0,176,36.485055
189.0,189,36.728749
122.0,122,36.939329
75.0,75,37.063862
79.0,79,37.229938
103.0,103,37.450618
237.0,237,37.826809
126.0,126,38.032861
194.0,194,38.385445
203.0,203,38.827439
153.0,153,39.08813
