#{"t_start": 1747226301.264014, "env_id": "None"}
r,l,t
61.0,61,11.811585
23.0,23,11.853538
21.0,21,11.875417
34.0,34,11.906744
74.0,74,11.968354
27.0,27,12.002722
21.0,21,12.027095
60.0,60,12.086182
32.0,32,12.124338
67.0,67,12.174604
40.0,40,12.212221
46.0,46,12.270599
22.0,22,12.303824
43.0,43,12.356119
24.0,24,12.38976
19.0,19,12.403174
18.0,18,12.418611
151.0,151,13.489388
59.0,59,13.540077
34.0,34,13.571609
39.0,39,13.610712
25.0,25,13.632633
85.0,85,13.694279
50.0,50,13.75777
35.0,35,13.803477
39.0,39,13.840553
107.0,107,13.921756
13.0,13,13.949322
88.0,88,14.010812
15.0,15,14.026922
103.0,103,14.111413
20.0,20,14.142329
56.0,56,14.177237
55.0,55,14.226769
16.0,16,14.256131
35.0,35,14.282505
67.0,67,14.341583
102.0,102,14.416482
18.0,18,14.441295
50.0,50,14.47231
66.0,66,14.541445
125.0,125,14.629858
93.0,93,14.708964
129.0,129,14.812256
44.0,44,14.841832
85.0,85,14.930862
36.0,36,14.966593
17.0,17,14.993897
66.0,66,15.047818
27.0,27,15.071957
47.0,47,15.11221
73.0,73,15.177038
79.0,79,15.241634
