#{"t_start": 1747226446.6555672, "env_id": "None"}
r,l,t
20.0,20,4.71563
16.0,16,4.726448
12.0,12,4.74276
13.0,13,4.748157
16.0,16,4.764263
14.0,14,4.768191
18.0,18,4.781343
28.0,28,4.811551
29.0,29,4.831427
31.0,31,4.857364
46.0,46,4.894195
14.0,14,4.903788
32.0,32,4.927653
60.0,60,4.958966
19.0,19,4.983731
28.0,28,5.007883
14.0,14,5.017803
16.0,16,5.026637
16.0,16,5.044044
20.0,20,5.057903
10.0,10,5.065582
53.0,53,5.098396
42.0,42,5.135804
10.0,10,5.143449
15.0,15,5.143449
54.0,54,5.196794
9.0,9,5.198918
34.0,34,5.224712
17.0,17,5.236043
11.0,11,5.243482
13.0,13,5.243482
15.0,15,5.265859
31.0,31,5.286508
12.0,12,5.299617
8.0,8,5.299617
22.0,22,5.315057
19.0,19,5.336386
19.0,19,5.343625
18.0,18,5.365358
47.0,47,6.409189
21.0,21,6.430946
26.0,26,6.447801
18.0,18,6.449935
54.0,54,6.497169
20.0,20,6.511237
15.0,15,6.519855
16.0,16,6.530551
13.0,13,6.538083
32.0,32,6.565498
41.0,41,6.595038
40.0,40,6.615775
10.0,10,6.632701
31.0,31,6.64484
17.0,17,6.664726
35.0,35,6.68415
12.0,12,6.698878
69.0,69,6.74489
20.0,20,6.762242
16.0,16,6.766691
15.0,15,6.784212
15.0,15,6.798437
20.0,20,6.810394
13.0,13,6.82069
16.0,16,6.833122
15.0,15,6.843856
21.0,21,6.861697
20.0,20,6.867522
16.0,16,6.882956
32.0,32,6.911619
12.0,12,6.917145
16.0,16,6.933899
53.0,53,7.027843
18.0,18,7.069421
22.0,22,7.102731
21.0,21,7.129997
13.0,13,7.143004
20.0,20,7.161134
27.0,27,7.185358
23.0,23,7.201308
11.0,11,7.212701
18.0,18,7.231173
23.0,23,7.250418
12.0,12,7.255035
18.0,18,7.276438
68.0,68,7.328676
11.0,11,7.34549
46.0,46,7.379483
22.0,22,7.416422
18.0,18,7.448421
18.0,18,7.465974
14.0,14,7.487375
27.0,27,7.515124
26.0,26,7.545421
17.0,17,7.572485
25.0,25,7.606928
24.0,24,7.639745
15.0,15,7.645462
23.0,23,7.67968
24.0,24,7.700447
20.0,20,7.717831
21.0,21,7.738397
10.0,10,7.746762
17.0,17,7.761428
37.0,37,7.785458
15.0,15,7.801219
13.0,13,7.813206
24.0,24,7.832521
18.0,18,7.844746
46.0,46,7.879698
29.0,29,7.902422
28.0,28,7.930284
19.0,19,7.943648
24.0,24,7.965225
18.0,18,7.979297
10.0,10,7.987547
20.0,20,8.001094
38.0,38,8.032144
31.0,31,8.050875
11.0,11,8.062527
14.0,14,8.062527
17.0,17,8.089099
17.0,17,8.095862
16.0,16,8.111566
13.0,13,8.111566
10.0,10,8.134023
10.0,10,8.140632
25.0,25,8.151166
19.0,19,8.168275
16.0,16,8.179268
14.0,14,8.198099
27.0,27,8.216312
13.0,13,8.218499
9.0,9,9.204845
13.0,13,9.220927
13.0,13,9.230988
24.0,24,9.249366
33.0,33,9.262572
12.0,12,9.279396
22.0,22,9.291141
12.0,12,9.29995
13.0,13,9.29995
42.0,42,9.34248
15.0,15,9.34695
14.0,14,9.365688
19.0,19,9.368941
22.0,22,9.386078
13.0,13,9.402891
9.0,9,9.402891
22.0,22,9.418582
20.0,20,9.435627
10.0,10,9.451013
13.0,13,9.455874
17.0,17,9.46383
24.0,24,9.484816
19.0,19,9.503759
11.0,11,9.509237
16.0,16,9.521101
14.0,14,9.531836
12.0,12,9.531836
17.0,17,9.546337
29.0,29,9.567967
29.0,29,9.585388
25.0,25,9.602813
14.0,14,9.618824
25.0,25,9.635892
18.0,18,9.652257
18.0,18,9.666954
13.0,13,9.672571
19.0,19,9.686033
12.0,12,9.700887
20.0,20,9.717804
10.0,10,9.719917
10.0,10,9.735397
42.0,42,9.767122
43.0,43,9.795139
46.0,46,9.830748
25.0,25,9.852895
20.0,20,9.863811
12.0,12,9.883036
19.0,19,9.898557
16.0,16,9.903864
13.0,13,9.91401
31.0,31,9.946413
39.0,39,9.969087
25.0,25,9.996473
26.0,26,10.019555
9.0,9,10.022756
12.0,12,10.030813
13.0,13,10.048495
81.0,81,10.11429
48.0,48,10.147416
18.0,18,10.166306
45.0,45,10.205686
39.0,39,10.236537
25.0,25,10.254259
18.0,18,10.264322
29.0,29,10.300166
18.0,18,10.314986
16.0,16,10.320366
13.0,13,10.337782
18.0,18,10.348617
30.0,30,10.381142
13.0,13,10.39853
14.0,14,10.406293
24.0,24,10.414319
33.0,33,10.453402
24.0,24,10.470831
12.0,12,10.481772
19.0,19,10.504756
32.0,32,10.532938
23.0,23,10.551476
10.0,10,10.551476
15.0,15,10.568857
18.0,18,10.581364
23.0,23,10.606552
13.0,13,10.620142
12.0,12,10.620142
18.0,18,10.644399
20.0,20,10.651477
17.0,17,10.669924
58.0,58,10.714477
9.0,9,10.714477
31.0,31,10.74777
14.0,14,10.74777
40.0,40,10.781212
20.0,20,10.806701
61.0,61,11.828961
19.0,19,11.828961
19.0,19,11.855935
35.0,35,11.864499
17.0,17,11.887007
25.0,25,11.904765
53.0,53,11.937699
43.0,43,11.971098
16.0,16,11.989701
19.0,19,12.009399
14.0,14,12.021735
31.0,31,12.043526
94.0,94,12.098885
14.0,14,12.114865
13.0,13,12.132322
25.0,25,12.153066
17.0,17,12.166185
28.0,28,12.18784
22.0,22,12.199098
12.0,12,12.199098
29.0,29,12.234243
28.0,28,12.25434
10.0,10,12.25434
19.0,19,12.271558
31.0,31,12.299946
11.0,11,12.305529
24.0,24,12.321899
12.0,12,12.338263
32.0,32,12.357218
10.0,10,12.371226
47.0,47,12.405328
29.0,29,12.437561
10.0,10,12.4479
27.0,27,12.468101
17.0,17,12.484819
44.0,44,12.517217
20.0,20,12.532786
40.0,40,12.553094
23.0,23,12.574763
20.0,20,12.586738
33.0,33,12.616293
14.0,14,12.62194
16.0,16,12.639352
21.0,21,12.66676
14.0,14,12.688173
21.0,21,12.699632
21.0,21,12.733116
23.0,23,12.76734
21.0,21,12.800551
11.0,11,12.800551
17.0,17,12.836499
18.0,18,12.858502
14.0,14,12.867027
45.0,45,12.922296
15.0,15,12.938738
21.0,21,12.959039
12.0,12,12.967701
20.0,20,12.989075
55.0,55,13.033862
32.0,32,13.054642
24.0,24,13.066773
22.0,22,13.086438
12.0,12,13.10799
17.0,17,13.116877
24.0,24,13.138819
21.0,21,13.156896
10.0,10,13.166843
22.0,22,13.185967
16.0,16,13.189236
34.0,34,13.221975
47.0,47,13.266197
13.0,13,13.266197
25.0,25,13.287671
18.0,18,13.305636
17.0,17,13.325536
18.0,18,13.34017
12.0,12,13.350211
29.0,29,13.372092
21.0,21,13.38977
29.0,29,13.423381
22.0,22,13.439825
25.0,25,13.456799
55.0,55,13.507094
17.0,17,13.521306
8.0,8,13.526765
