#{"t_start": 1747230339.1435006, "env_id": "None"}
r,l,t
32.0,32,9.190003
32.0,32,9.233339
50.0,50,9.299068
31.0,31,9.356442
18.0,18,9.432004
40.0,40,9.518901
24.0,24,9.563533
53.0,53,9.645466
44.0,44,11.465934
28.0,28,11.485192
57.0,57,11.52246
75.0,75,11.578207
21.0,21,11.6005
25.0,25,11.633598
71.0,71,11.736368
25.0,25,11.782137
25.0,25,11.823313
26.0,26,11.869897
23.0,23,11.9082
66.0,66,11.997265
29.0,29,12.048887
15.0,15,12.077781
25.0,25,12.126068
21.0,21,12.171068
27.0,27,12.221607
57.0,57,12.308305
17.0,17,12.324975
24.0,24,12.355782
38.0,38,12.413895
14.0,14,12.421477
35.0,35,12.467265
16.0,16,12.487236
24.0,24,12.525972
29.0,29,12.573556
31.0,31,12.619167
34.0,34,12.682667
28.0,28,12.737911
48.0,48,12.794803
66.0,66,12.878608
48.0,48,12.948305
64.0,64,13.052519
13.0,13,13.064966
34.0,34,13.109733
53.0,53,13.150645
30.0,30,13.168194
30.0,30,13.196202
45.0,45,13.228225
18.0,18,13.251871
79.0,79,13.319723
23.0,23,13.341524
42.0,42,13.377439
23.0,23,13.40259
134.0,134,13.497032
33.0,33,13.536333
32.0,32,13.561071
33.0,33,13.579014
34.0,34,13.61756
34.0,34,13.654955
33.0,33,13.694788
16.0,16,13.725049
49.0,49,13.78864
21.0,21,13.816355
41.0,41,13.87833
51.0,51,13.939157
34.0,34,15.212739
34.0,34,15.274361
66.0,66,15.389647
34.0,34,15.449972
55.0,55,15.520011
28.0,28,15.576003
37.0,37,15.681197
76.0,76,15.798592
39.0,39,15.875014
38.0,38,15.930884
20.0,20,15.962759
38.0,38,15.985906
24.0,24,16.0028
45.0,45,16.064071
49.0,49,16.127008
44.0,44,16.183929
35.0,35,16.22609
29.0,29,16.257267
25.0,25,16.285182
33.0,33,16.325846
53.0,53,16.39395
20.0,20,16.413305
24.0,24,16.435149
32.0,32,16.47449
21.0,21,16.510231
63.0,63,16.596899
50.0,50,16.672089
45.0,45,16.767737
47.0,47,16.849164
42.0,42,16.930545
44.0,44,17.015638
53.0,53,17.098562
42.0,42,17.16821
39.0,39,17.226588
65.0,65,17.363896
23.0,23,17.419726
56.0,56,17.533669
38.0,38,17.614857
39.0,39,17.674616
41.0,41,17.709635
26.0,26,17.74759
25.0,25,17.792817
54.0,54,17.877265
44.0,44,17.956242
39.0,39,17.997025
26.0,26,18.020651
78.0,78,18.087331
53.0,53,18.135265
62.0,62,18.169643
12.0,12,18.184778
33.0,33,19.878861
50.0,50,19.983003
31.0,31,20.043687
71.0,71,20.131187
30.0,30,20.180779
62.0,62,20.260086
84.0,84,20.343302
61.0,61,20.416869
30.0,30,20.471842
17.0,17,20.51162
32.0,32,20.56127
16.0,16,20.595517
40.0,40,20.656111
33.0,33,20.727206
120.0,120,20.916511
57.0,57,21.011605
45.0,45,21.072029
83.0,83,21.133165
77.0,77,21.194124
43.0,43,21.246907
44.0,44,21.307897
27.0,27,21.349859
46.0,46,21.3762
32.0,32,21.407224
36.0,36,21.427147
39.0,39,21.455059
48.0,48,21.481761
70.0,70,21.52562
21.0,21,21.537428
50.0,50,21.576532
36.0,36,21.596643
34.0,34,21.616022
85.0,85,21.67691
49.0,49,21.717592
28.0,28,21.772739
33.0,33,21.823332
28.0,28,21.866992
22.0,22,21.907526
38.0,38,22.009206
44.0,44,22.081681
23.0,23,22.1109
61.0,61,22.188245
38.0,38,22.234959
38.0,38,22.265036
23.0,23,22.298707
104.0,104,23.891549
16.0,16,23.903564
51.0,51,23.947371
32.0,32,23.980807
47.0,47,24.02487
111.0,111,24.110532
28.0,28,24.146356
77.0,77,24.22181
52.0,52,24.266727
41.0,41,24.318243
55.0,55,24.419735
82.0,82,24.552212
36.0,36,24.608779
18.0,18,24.632071
35.0,35,24.665496
42.0,42,24.707897
79.0,79,24.77559
84.0,84,24.829647
45.0,45,24.873749
64.0,64,24.927319
28.0,28,24.964291
22.0,22,24.985355
58.0,58,25.042175
179.0,179,25.313264
144.0,144,25.444278
23.0,23,25.476991
40.0,40,25.517971
23.0,23,25.543221
49.0,49,25.589449
29.0,29,25.628821
33.0,33,25.662642
132.0,132,25.814907
82.0,82,25.884027
77.0,77,25.938533
104.0,104,27.154326
43.0,43,27.193825
113.0,113,27.363174
40.0,40,27.409796
169.0,169,27.547401
27.0,27,27.580765
112.0,112,27.664465
29.0,29,27.695853
59.0,59,27.746535
79.0,79,27.817372
96.0,96,27.934691
27.0,27,27.972251
122.0,122,28.06917
98.0,98,28.138055
56.0,56,28.177277
91.0,91,28.242923
82.0,82,28.299475
19.0,19,28.319226
46.0,46,28.348366
35.0,35,28.368377
102.0,102,28.432681
49.0,49,28.470377
61.0,61,28.519623
41.0,41,28.556743
113.0,113,28.65087
65.0,65,28.740143
80.0,80,28.812875
47.0,47,28.952739
48.0,48,29.040799
75.0,75,29.150579
