#{"t_start": 1747227087.2080355, "env_id": "None"}
r,l,t
21.0,21,7.0692
11.0,11,7.093626
12.0,12,7.11307
14.0,14,7.135607
63.0,63,7.187089
76.0,76,7.267401
20.0,20,7.309414
14.0,14,7.329734
15.0,15,7.351378
14.0,14,7.369545
37.0,37,7.431851
18.0,18,7.460089
15.0,15,7.473065
13.0,13,7.491118
20.0,20,7.509367
11.0,11,7.51787
22.0,22,7.537637
29.0,29,7.577738
17.0,17,7.59378
21.0,21,7.6329
18.0,18,7.648975
18.0,18,7.664026
26.0,26,7.693289
22.0,22,7.713686
14.0,14,7.728783
17.0,17,7.749507
20.0,20,7.764547
15.0,15,7.776495
12.0,12,7.78663
22.0,22,7.803709
21.0,21,7.831476
30.0,30,7.868459
19.0,19,7.883459
47.0,47,7.923426
26.0,26,7.9584
10.0,10,7.965794
26.0,26,7.983924
41.0,41,8.014365
14.0,14,8.026207
21.0,21,8.043795
30.0,30,8.065091
15.0,15,8.079001
12.0,12,8.090731
31.0,31,8.119181
14.0,14,8.132508
21.0,21,8.150616
13.0,13,8.165582
17.0,17,8.180543
51.0,51,8.225278
11.0,11,8.233219
26.0,26,8.254709
32.0,32,8.292314
26.0,26,8.316808
10.0,10,8.32908
14.0,14,8.347849
20.0,20,8.38103
14.0,14,8.399161
16.0,16,8.423759
10.0,10,8.44083
16.0,16,8.463573
22.0,22,8.487169
21.0,21,8.51513
14.0,14,8.526862
29.0,29,8.551463
17.0,17,8.566543
12.0,12,8.57942
24.0,24,8.598591
15.0,15,8.613548
12.0,12,8.626587
21.0,21,8.648376
12.0,12,8.660695
13.0,13,8.673511
21.0,21,8.692643
20.0,20,8.70994
21.0,21,8.729201
18.0,18,8.744641
42.0,42,8.779386
37.0,37,8.812383
14.0,14,8.828384
17.0,17,8.845942
16.0,16,8.862951
14.0,14,8.879025
11.0,11,8.89655
39.0,39,8.950639
48.0,48,8.987976
40.0,40,9.022558
28.0,28,9.04555
13.0,13,9.056194
25.0,25,9.077502
17.0,17,9.093678
57.0,57,9.153758
9.0,9,9.162206
23.0,23,9.182436
19.0,19,10.49369
12.0,12,10.503288
36.0,36,10.540138
13.0,13,10.552908
22.0,22,10.572008
40.0,40,10.615759
22.0,22,10.637151
26.0,26,10.662888
11.0,11,10.671375
11.0,11,10.68327
30.0,30,10.711161
23.0,23,10.73457
12.0,12,10.746395
12.0,12,10.758098
17.0,17,10.844376
18.0,18,10.890568
35.0,35,10.94231
16.0,16,10.958637
20.0,20,10.980086
16.0,16,10.994386
22.0,22,11.017953
19.0,19,11.050802
21.0,21,11.07186
23.0,23,11.09632
16.0,16,11.110188
24.0,24,11.130423
19.0,19,11.150123
31.0,31,11.179747
10.0,10,11.187183
43.0,43,11.220593
19.0,19,11.236016
49.0,49,11.282002
18.0,18,11.304095
15.0,15,11.322283
51.0,51,11.376065
11.0,11,11.392257
26.0,26,11.419862
18.0,18,11.440694
20.0,20,11.46106
11.0,11,11.46957
42.0,42,11.504739
16.0,16,11.521341
15.0,15,11.535172
33.0,33,11.563354
41.0,41,11.596264
24.0,24,11.630129
20.0,20,11.666083
46.0,46,11.719381
18.0,18,11.751519
11.0,11,11.768465
20.0,20,11.799202
16.0,16,11.827926
12.0,12,11.85182
13.0,13,11.87649
16.0,16,11.906384
14.0,14,11.929832
18.0,18,11.967038
28.0,28,12.026951
29.0,29,12.113808
31.0,31,12.15875
58.0,58,12.228207
35.0,35,12.268983
24.0,24,12.29988
12.0,12,12.317148
15.0,15,12.33659
13.0,13,12.352048
15.0,15,12.373532
24.0,24,12.411875
24.0,24,12.435816
17.0,17,12.458783
12.0,12,12.471757
14.0,14,12.485838
21.0,21,12.508034
13.0,13,12.529587
51.0,51,12.594268
12.0,12,12.609878
16.0,16,12.629103
13.0,13,12.644766
18.0,18,12.67042
38.0,38,12.7131
11.0,11,12.729776
37.0,37,12.765481
19.0,19,12.782665
28.0,28,12.810746
14.0,14,12.822695
33.0,33,12.850888
15.0,15,12.865828
15.0,15,12.879826
18.0,18,12.896963
25.0,25,12.918386
14.0,14,12.933381
11.0,11,12.946359
15.0,15,12.961969
14.0,14,14.379046
11.0,11,14.389857
14.0,14,14.408102
15.0,15,14.425383
10.0,10,14.43726
9.0,9,14.449492
30.0,30,14.484546
22.0,22,14.502599
22.0,22,14.525019
15.0,15,14.539961
11.0,11,14.551174
22.0,22,14.569452
15.0,15,14.585252
17.0,17,14.602196
17.0,17,14.618324
16.0,16,14.637486
10.0,10,14.652062
41.0,41,14.700855
14.0,14,14.714738
10.0,10,14.737504
49.0,49,14.820254
14.0,14,14.846305
33.0,33,14.886678
22.0,22,14.914224
12.0,12,14.928128
18.0,18,14.951097
12.0,12,14.970258
42.0,42,15.012961
23.0,23,15.041967
21.0,21,15.066616
15.0,15,15.094547
36.0,36,15.142172
22.0,22,15.16734
16.0,16,15.185499
34.0,34,15.22835
46.0,46,15.289704
20.0,20,15.330481
12.0,12,15.356323
45.0,45,15.440266
19.0,19,15.477863
12.0,12,15.492848
32.0,32,15.539904
33.0,33,15.581817
20.0,20,15.621025
33.0,33,15.672732
12.0,12,15.690736
16.0,16,15.707922
36.0,36,15.755646
11.0,11,15.770531
23.0,23,15.795633
40.0,40,15.980284
26.0,26,16.016961
14.0,14,16.038127
15.0,15,16.05653
22.0,22,16.088526
15.0,15,16.119039
9.0,9,16.13127
18.0,18,16.153443
16.0,16,16.171627
80.0,80,16.285362
9.0,9,16.296174
13.0,13,16.316561
39.0,39,16.399874
26.0,26,16.424503
20.0,20,16.447737
19.0,19,16.466484
17.0,17,16.481369
37.0,37,16.517574
32.0,32,16.544865
15.0,15,16.559901
54.0,54,16.605332
10.0,10,16.616977
57.0,57,16.671986
14.0,14,16.685339
13.0,13,16.69702
10.0,10,16.705768
14.0,14,16.720718
18.0,18,16.734514
18.0,18,16.750066
66.0,66,16.825797
19.0,19,16.84083
28.0,28,16.862615
18.0,18,16.875346
16.0,16,16.889484
13.0,13,16.900601
11.0,11,16.908043
14.0,14,16.918741
20.0,20,16.934736
15.0,15,16.94583
9.0,9,16.96172
31.0,31,17.000273
18.0,18,17.021989
10.0,10,17.039101
11.0,11,18.270188
30.0,30,18.291602
25.0,25,18.310897
52.0,52,18.352901
25.0,25,18.37102
16.0,16,18.385028
17.0,17,18.398844
23.0,23,18.417181
13.0,13,18.426702
11.0,11,18.439128
15.0,15,18.452423
13.0,13,18.462013
21.0,21,18.483272
22.0,22,18.504592
42.0,42,18.539092
28.0,28,18.557297
33.0,33,18.583329
23.0,23,18.600658
20.0,20,18.616615
11.0,11,18.624038
17.0,17,18.638076
17.0,17,18.652835
43.0,43,18.688761
25.0,25,18.707525
11.0,11,18.716167
14.0,14,18.726898
20.0,20,18.741967
16.0,16,18.754339
13.0,13,18.765169
13.0,13,18.77738
12.0,12,18.789176
18.0,18,18.805172
18.0,18,18.82124
19.0,19,18.837498
14.0,14,18.847575
12.0,12,18.857484
13.0,13,18.869365
11.0,11,18.876947
21.0,21,18.89258
11.0,11,18.902304
17.0,17,18.915429
10.0,10,18.922207
15.0,15,18.936348
18.0,18,18.94882
12.0,12,18.95541
53.0,53,18.993393
18.0,18,19.00689
27.0,27,19.025402
19.0,19,19.041483
28.0,28,19.06137
19.0,19,19.075257
14.0,14,19.088061
14.0,14,19.09674
10.0,10,19.105417
73.0,73,19.159401
36.0,36,19.185409
17.0,17,19.197268
18.0,18,19.209218
21.0,21,19.223904
23.0,23,19.239551
24.0,24,19.257766
18.0,18,19.270539
53.0,53,19.3105
17.0,17,19.325393
34.0,34,19.351987
27.0,27,19.373234
22.0,22,19.392563
21.0,21,19.409616
27.0,27,19.432298
19.0,19,19.445674
26.0,26,19.469668
24.0,24,19.487743
32.0,32,19.512253
26.0,26,19.53683
19.0,19,19.55514
21.0,21,19.573246
13.0,13,19.584967
32.0,32,19.612825
18.0,18,19.62569
23.0,23,19.642772
16.0,16,19.656277
14.0,14,19.668809
12.0,12,19.676266
23.0,23,19.693622
11.0,11,19.703337
23.0,23,19.724834
24.0,24,19.744079
57.0,57,19.788789
15.0,15,19.800447
14.0,14,19.810049
11.0,11,19.820646
15.0,15,19.82915
20.0,20,19.844077
15.0,15,19.856267
28.0,28,19.876559
9.0,9,19.886182
12.0,12,21.051461
11.0,11,21.058012
57.0,57,21.095716
23.0,23,21.112054
15.0,15,21.123018
24.0,24,21.138346
13.0,13,21.147081
38.0,38,21.175204
40.0,40,21.203059
10.0,10,21.209504
20.0,20,21.223626
22.0,22,21.239673
13.0,13,21.24845
19.0,19,21.261672
11.0,11,21.27136
13.0,13,21.279967
12.0,12,21.289716
18.0,18,21.305334
19.0,19,21.320253
21.0,21,21.338394
19.0,19,21.356977
14.0,14,21.36976
23.0,23,21.390079
25.0,25,21.411148
25.0,25,21.445271
34.0,34,21.475655
24.0,24,21.498276
44.0,44,21.535343
12.0,12,21.543883
43.0,43,21.577444
16.0,16,21.590286
50.0,50,21.62644
22.0,22,21.642443
37.0,37,21.672784
17.0,17,21.688957
67.0,67,21.735624
19.0,19,21.750128
17.0,17,21.763217
29.0,29,21.785916
13.0,13,21.794714
14.0,14,21.807929
20.0,20,21.822119
14.0,14,21.834122
24.0,24,21.852381
18.0,18,21.868499
20.0,20,21.881302
17.0,17,21.895617
8.0,8,21.903168
21.0,21,21.91823
20.0,20,21.93247
31.0,31,21.956301
57.0,57,21.994389
12.0,12,22.004223
32.0,32,22.026611
11.0,11,22.11814
26.0,26,22.16326
20.0,20,22.194185
13.0,13,22.214537
36.0,36,22.264571
14.0,14,22.288122
13.0,13,22.314593
49.0,49,22.41584
46.0,46,22.491654
24.0,24,22.518535
23.0,23,22.545272
41.0,41,22.585253
56.0,56,22.640889
13.0,13,22.652263
19.0,19,22.667839
29.0,29,22.693757
17.0,17,22.711046
40.0,40,22.751278
37.0,37,22.780954
28.0,28,22.807884
14.0,14,22.822751
10.0,10,22.83025
18.0,18,22.846219
16.0,16,22.865139
51.0,51,22.907562
24.0,24,22.923739
34.0,34,22.951997
45.0,45,22.986809
29.0,29,24.036702
25.0,25,24.052505
18.0,18,24.063844
24.0,24,24.081277
10.0,10,24.089999
17.0,17,24.100925
22.0,22,24.118283
28.0,28,24.142882
17.0,17,24.15625
36.0,36,24.182475
22.0,22,24.199533
30.0,30,24.220046
19.0,19,24.232198
44.0,44,24.263998
20.0,20,24.279218
18.0,18,24.294308
15.0,15,24.308696
12.0,12,24.319426
33.0,33,24.34425
17.0,17,24.358651
28.0,28,24.379004
13.0,13,24.390687
15.0,15,24.400455
26.0,26,24.419743
22.0,22,24.437914
14.0,14,24.447572
9.0,9,24.458743
54.0,54,24.501027
16.0,16,24.512773
16.0,16,24.526642
15.0,15,24.541622
13.0,13,24.55492
19.0,19,24.571017
12.0,12,24.579536
47.0,47,24.619169
19.0,19,24.640488
23.0,23,24.660247
14.0,14,24.671916
10.0,10,24.679383
24.0,24,24.697705
15.0,15,24.713346
14.0,14,24.727148
10.0,10,24.734761
15.0,15,24.748641
18.0,18,24.766198
19.0,19,24.784349
30.0,30,24.815175
11.0,11,24.828222
13.0,13,24.844225
18.0,18,24.873562
15.0,15,24.891739
26.0,26,24.916595
32.0,32,24.95308
23.0,23,24.978185
13.0,13,24.992165
21.0,21,25.013581
18.0,18,25.029772
11.0,11,25.043317
14.0,14,25.057763
15.0,15,25.070714
19.0,19,25.086726
17.0,17,25.100774
15.0,15,25.113822
33.0,33,25.139829
35.0,35,25.171685
14.0,14,25.182371
16.0,16,25.194141
14.0,14,25.207099
38.0,38,25.236379
19.0,19,25.249143
19.0,19,25.264222
36.0,36,25.29072
17.0,17,25.302693
18.0,18,25.316581
12.0,12,25.325172
21.0,21,25.340323
13.0,13,25.348874
30.0,30,25.371518
20.0,20,25.385389
21.0,21,25.40039
34.0,34,25.42532
51.0,51,25.465298
30.0,30,25.491379
23.0,23,25.512763
12.0,12,25.525512
15.0,15,25.539564
10.0,10,25.54697
84.0,84,25.611879
9.0,9,25.620419
24.0,24,25.643997
21.0,21,25.660494
34.0,34,25.684109
15.0,15,25.695584
34.0,34,25.722266
27.0,27,26.752254
15.0,15,26.762327
22.0,22,26.779337
38.0,38,26.809361
14.0,14,26.820014
18.0,18,26.832728
10.0,10,26.842376
15.0,15,26.85694
16.0,16,26.868728
11.0,11,26.878289
14.0,14,26.887795
24.0,24,26.906214
13.0,13,26.914721
66.0,66,26.960415
32.0,32,26.981622
34.0,34,27.004315
13.0,13,27.013852
33.0,33,27.036163
10.0,10,27.044636
22.0,22,27.0602
11.0,11,27.067687
22.0,22,27.082598
40.0,40,27.11009
19.0,19,27.123919
19.0,19,27.135653
53.0,53,27.169126
9.0,9,27.176545
25.0,25,27.192509
22.0,22,27.207381
13.0,13,27.214814
12.0,12,27.222917
8.0,8,27.228221
30.0,30,27.246303
29.0,29,27.262737
14.0,14,27.273406
14.0,14,27.280828
10.0,10,27.287233
18.0,18,27.298931
26.0,26,27.314798
24.0,24,27.330808
15.0,15,27.341947
17.0,17,27.35154
24.0,24,27.368049
10.0,10,27.376573
31.0,31,27.397926
26.0,26,27.413876
11.0,11,27.421319
11.0,11,27.428763
31.0,31,27.449455
24.0,24,27.465982
17.0,17,27.482022
19.0,19,27.498926
11.0,11,27.510625
17.0,17,27.532314
17.0,17,27.559017
17.0,17,27.588797
21.0,21,27.61784
17.0,17,27.647603
13.0,13,27.669006
13.0,13,27.688372
18.0,18,27.714059
20.0,20,27.73345
9.0,9,27.743119
9.0,9,27.752731
30.0,30,27.777722
19.0,19,27.796164
27.0,27,27.824126
20.0,20,27.843491
14.0,14,27.856564
9.0,9,27.863478
11.0,11,27.87627
13.0,13,27.886729
23.0,23,27.905223
25.0,25,27.925026
17.0,17,27.93826
40.0,40,27.972149
12.0,12,27.982975
17.0,17,27.995651
9.0,9,28.002147
35.0,35,28.135412
10.0,10,28.153623
40.0,40,28.189988
20.0,20,28.20823
22.0,22,28.228633
33.0,33,28.25423
12.0,12,28.26535
14.0,14,28.27731
16.0,16,28.287981
56.0,56,28.331287
10.0,10,28.339983
40.0,40,28.37107
27.0,27,28.390577
25.0,25,28.409818
13.0,13,28.418363
14.0,14,28.42999
11.0,11,28.439206
22.0,22,28.45515
14.0,14,28.466341
14.0,14,28.479122
28.0,28,28.502634
18.0,18,28.517564
56.0,56,29.579164
34.0,34,29.60261
13.0,13,29.616589
49.0,49,29.669072
11.0,11,29.68209
12.0,12,29.690732
30.0,30,29.713525
17.0,17,29.727898
40.0,40,29.75634
12.0,12,29.765895
12.0,12,29.776763
15.0,15,29.787471
10.0,10,29.796023
13.0,13,29.805646
17.0,17,29.819791
22.0,22,29.837021
13.0,13,29.846692
15.0,15,29.857564
18.0,18,29.870483
18.0,18,29.883579
22.0,22,29.897892
18.0,18,29.91182
11.0,11,29.919265
19.0,19,29.932452
17.0,17,29.946598
12.0,12,29.95559
11.0,11,29.964574
13.0,13,29.973436
34.0,34,29.998412
12.0,12,30.008055
31.0,31,30.03104
18.0,18,30.043911
12.0,12,30.052647
19.0,19,30.06839
19.0,19,30.084812
28.0,28,30.10681
14.0,14,30.118628
11.0,11,30.129355
48.0,48,30.163905
33.0,33,30.186381
28.0,28,30.205654
10.0,10,30.213113
12.0,12,30.22164
14.0,14,30.23332
24.0,24,30.251445
43.0,43,30.281303
19.0,19,30.293064
17.0,17,30.30522
20.0,20,30.318557
23.0,23,30.336658
11.0,11,30.346408
9.0,9,30.351928
26.0,26,30.369897
18.0,18,30.383972
18.0,18,30.39672
8.0,8,30.402108
12.0,12,30.412783
27.0,27,30.431592
20.0,20,30.449828
14.0,14,30.462238
20.0,20,30.47827
15.0,15,30.488987
26.0,26,30.512442
15.0,15,30.527577
24.0,24,30.550524
19.0,19,30.568324
18.0,18,30.586414
16.0,16,30.60048
11.0,11,30.613286
11.0,11,30.622885
10.0,10,30.633666
26.0,26,30.662522
16.0,16,30.678727
19.0,19,30.700067
18.0,18,30.718194
50.0,50,30.762623
35.0,35,30.786465
15.0,15,30.799493
18.0,18,30.815528
