#{"t_start": 1747234000.7730746, "env_id": "None"}
r,l,t
18.0,18,6.678236
37.0,37,6.701705
11.0,11,6.710868
49.0,49,6.744695
28.0,28,6.765313
51.0,51,6.802387
11.0,11,6.816222
17.0,17,6.831902
98.0,98,6.893898
102.0,102,6.966371
34.0,34,7.01081
15.0,15,7.036866
15.0,15,7.052748
28.0,28,7.075709
11.0,11,7.081255
23.0,23,7.099616
14.0,14,7.115081
23.0,23,7.131911
27.0,27,7.157036
13.0,13,7.163224
20.0,20,7.184457
15.0,15,7.197358
24.0,24,7.216682
28.0,28,7.24334
13.0,13,7.252602
41.0,41,7.285206
63.0,63,7.344477
42.0,42,7.382476
56.0,56,7.44975
22.0,22,7.480306
18.0,18,7.508679
21.0,21,7.534523
8.0,8,7.544835
31.0,31,7.71705
41.0,41,7.814531
15.0,15,7.839975
21.0,21,7.874756
31.0,31,7.918399
33.0,33,7.962401
19.0,19,7.997312
70.0,70,8.074688
45.0,45,8.122025
27.0,27,8.153739
13.0,13,8.170897
26.0,26,8.198242
37.0,37,8.231042
16.0,16,8.24946
16.0,16,9.744298
28.0,28,9.778776
21.0,21,9.794615
46.0,46,9.822612
30.0,30,9.855451
11.0,11,9.865098
33.0,33,9.895362
30.0,30,9.921307
51.0,51,9.949719
34.0,34,9.967207
12.0,12,9.973772
26.0,26,9.988116
20.0,20,9.999821
71.0,71,10.044604
11.0,11,10.050193
82.0,82,10.103129
60.0,60,10.148665
44.0,44,10.197639
103.0,103,10.269464
30.0,30,10.292575
26.0,26,10.319312
28.0,28,10.346371
21.0,21,10.369187
42.0,42,10.402621
29.0,29,10.436222
15.0,15,10.448256
59.0,59,10.507138
49.0,49,10.580137
38.0,38,10.636393
30.0,30,10.662533
44.0,44,10.713622
14.0,14,10.735531
64.0,64,10.787597
38.0,38,10.829674
32.0,32,10.865476
29.0,29,10.913132
30.0,30,10.948475
9.0,9,10.95399
31.0,31,10.97761
18.0,18,10.988345
34.0,34,11.018353
40.0,40,11.068328
39.0,39,11.104716
13.0,13,11.124112
22.0,22,11.139542
36.0,36,11.165945
47.0,47,11.205116
33.0,33,11.240402
26.0,26,11.268227
22.0,22,11.283907
39.0,39,11.325165
139.0,139,11.484253
25.0,25,11.542657
50.0,50,11.63934
34.0,34,11.76131
18.0,18,11.817892
29.0,29,11.871847
65.0,65,13.307154
39.0,39,13.346604
12.0,12,13.354237
20.0,20,13.372138
10.0,10,13.378794
40.0,40,13.407817
40.0,40,13.43311
22.0,22,13.447405
22.0,22,13.460606
23.0,23,13.476005
19.0,19,13.491323
31.0,31,13.514382
21.0,21,13.525341
21.0,21,13.54058
29.0,29,13.561273
30.0,30,13.582296
12.0,12,13.588861
62.0,62,13.625069
97.0,97,13.683207
27.0,27,13.71526
54.0,54,13.74869
16.0,16,13.770855
31.0,31,13.792804
22.0,22,13.81322
12.0,12,13.822051
13.0,13,13.840052
30.0,30,13.86665
28.0,28,13.890326
14.0,14,13.897565
14.0,14,13.912764
27.0,27,13.930655
26.0,26,13.943957
17.0,17,13.956273
20.0,20,13.967558
38.0,38,13.989531
67.0,67,14.030212
27.0,27,14.084029
43.0,43,14.191013
10.0,10,14.199018
48.0,48,14.251949
17.0,17,14.265352
46.0,46,14.294906
16.0,16,14.309077
30.0,30,14.326806
45.0,45,14.355211
67.0,67,14.397396
15.0,15,14.405077
32.0,32,14.424212
41.0,41,14.450184
23.0,23,14.463211
26.0,26,14.480048
42.0,42,14.504126
47.0,47,14.532581
30.0,30,14.552385
33.0,33,14.575458
23.0,23,14.593657
12.0,12,14.603586
32.0,32,14.622046
35.0,35,14.645589
14.0,14,14.656194
52.0,52,14.699857
55.0,55,14.737402
18.0,18,14.753715
75.0,75,14.808098
34.0,34,15.791313
28.0,28,15.808163
68.0,68,15.850112
33.0,33,15.868988
40.0,40,15.892927
51.0,51,15.924888
72.0,72,15.981342
44.0,44,16.012732
15.0,15,16.031699
27.0,27,16.059661
24.0,24,16.082772
29.0,29,16.102825
32.0,32,16.126746
17.0,17,16.140735
84.0,84,16.207067
42.0,42,16.237371
25.0,25,16.263543
19.0,19,16.278007
84.0,84,16.33153
48.0,48,16.358413
40.0,40,16.393806
18.0,18,16.407648
21.0,21,16.424313
60.0,60,16.467388
19.0,19,16.487867
42.0,42,16.511188
13.0,13,16.520649
73.0,73,16.573068
17.0,17,16.591502
58.0,58,16.642328
54.0,54,16.689919
64.0,64,16.725355
58.0,58,16.760756
18.0,18,16.772424
26.0,26,16.788498
81.0,81,16.845833
27.0,27,16.873872
34.0,34,16.900304
67.0,67,16.951478
38.0,38,16.981316
54.0,54,17.021575
29.0,29,17.056281
57.0,57,17.092912
47.0,47,17.225937
33.0,33,17.288888
74.0,74,17.409188
13.0,13,17.476454
33.0,33,17.50843
31.0,31,17.533675
39.0,39,17.682786
54.0,54,18.827003
21.0,21,18.853163
44.0,44,18.879441
20.0,20,18.909378
54.0,54,18.944622
36.0,36,18.965476
87.0,87,19.016447
14.0,14,19.025867
78.0,78,19.093554
35.0,35,19.134356
74.0,74,19.18242
28.0,28,19.205697
58.0,58,19.247089
29.0,29,19.286161
33.0,33,19.324028
35.0,35,19.352459
57.0,57,19.397122
65.0,65,19.439363
41.0,41,19.472049
28.0,28,19.497968
42.0,42,19.530993
55.0,55,19.570261
71.0,71,19.613243
20.0,20,19.633275
32.0,32,19.656645
83.0,83,19.699877
57.0,57,19.735284
41.0,41,19.76668
64.0,64,19.798909
80.0,80,19.845213
76.0,76,19.894445
36.0,36,19.921272
22.0,22,19.938989
57.0,57,19.998297
42.0,42,20.050392
60.0,60,20.093284
24.0,24,20.111924
82.0,82,20.151685
34.0,34,20.176124
62.0,62,20.207544
25.0,25,20.244239
65.0,65,20.297348
41.0,41,20.342291
85.0,85,21.686201
29.0,29,21.715543
41.0,41,21.742578
49.0,49,21.790294
24.0,24,21.806686
28.0,28,21.841583
27.0,27,21.873811
36.0,36,21.910515
47.0,47,21.974733
18.0,18,21.99283
38.0,38,22.046884
59.0,59,22.115831
37.0,37,22.13781
23.0,23,22.154595
30.0,30,22.178033
23.0,23,22.198548
70.0,70,22.24459
26.0,26,22.259134
59.0,59,22.296394
23.0,23,22.313904
52.0,52,22.34235
43.0,43,22.366576
72.0,72,22.410124
99.0,99,22.485822
90.0,90,22.584527
25.0,25,22.61426
69.0,69,22.665455
88.0,88,22.748258
47.0,47,22.81138
49.0,49,22.860406
91.0,91,22.955729
31.0,31,23.002398
45.0,45,23.057706
20.0,20,23.078595
45.0,45,23.155895
99.0,99,23.230937
22.0,22,23.256204
56.0,56,23.29419
63.0,63,23.331903
48.0,48,23.360599
29.0,29,23.38113
119.0,119,24.75718
60.0,60,24.807854
33.0,33,24.833849
27.0,27,24.859936
65.0,65,24.956715
40.0,40,24.998406
90.0,90,25.060257
56.0,56,25.117462
44.0,44,25.189192
47.0,47,25.278415
127.0,127,25.415255
97.0,97,25.561251
96.0,96,25.688635
48.0,48,25.76269
117.0,117,25.935986
61.0,61,26.021401
24.0,24,26.066864
42.0,42,26.122386
17.0,17,26.142835
47.0,47,26.202184
39.0,39,26.250122
31.0,31,26.299941
180.0,180,26.414941
33.0,33,26.445576
39.0,39,26.480638
56.0,56,26.52466
50.0,50,26.583031
81.0,81,26.635241
76.0,76,26.695034
28.0,28,26.726613
63.0,63,26.81669
79.0,79,26.91111
22.0,22,26.96227
31.0,31,27.005688
99.0,99,28.17549
80.0,80,28.236845
28.0,28,28.268079
126.0,126,28.34634
122.0,122,28.474017
28.0,28,28.515704
51.0,51,28.559588
191.0,191,28.678886
41.0,41,28.714284
22.0,22,28.728521
81.0,81,28.777798
62.0,62,28.810719
53.0,53,28.84235
21.0,21,28.870377
83.0,83,28.964275
75.0,75,29.033462
61.0,61,29.083122
51.0,51,29.146409
71.0,71,29.196045
114.0,114,29.270633
100.0,100,29.329563
92.0,92,29.419087
111.0,111,29.580483
33.0,33,29.63004
115.0,115,29.781051
80.0,80,29.903814
71.0,71,29.993768
