#{"t_start": 1747234123.294703, "env_id": "None"}
r,l,t
16.0,16,23.431853
35.0,35,23.475893
67.0,67,23.590833
102.0,102,23.688702
18.0,18,23.717331
50.0,50,23.744017
66.0,66,23.79903
125.0,125,23.887634
93.0,93,23.949144
129.0,129,24.029509
44.0,44,24.066882
85.0,85,24.141195
36.0,36,24.173706
17.0,17,24.194659
66.0,66,24.256038
27.0,27,24.27392
47.0,47,24.311318
73.0,73,24.439672
79.0,79,24.583639
141.0,141,25.985278
37.0,37,26.05486
118.0,118,26.195229
39.0,39,26.246392
126.0,126,26.389568
48.0,48,26.451334
161.0,161,26.570218
70.0,70,26.654125
66.0,66,26.822018
86.0,86,26.981949
47.0,47,27.09053
82.0,82,27.211102
42.0,42,27.271967
85.0,85,27.363798
20.0,20,27.401025
124.0,124,27.539584
103.0,103,27.654593
127.0,127,27.87306
147.0,147,28.06904
64.0,64,28.172655
70.0,70,28.259961
55.0,55,28.325915
76.0,76,28.377809
55.0,55,28.405639
90.0,90,29.673803
45.0,45,29.749123
47.0,47,29.796664
16.0,16,29.830163
142.0,142,30.001695
46.0,46,30.032483
128.0,128,30.111643
96.0,96,30.215702
170.0,170,30.32339
68.0,68,30.403672
135.0,135,30.484038
79.0,79,30.583952
55.0,55,30.687431
79.0,79,30.791975
79.0,79,30.866019
39.0,39,30.907444
138.0,138,31.033516
78.0,78,31.109827
26.0,26,31.14736
56.0,56,31.192837
137.0,137,31.270972
219.0,219,31.394982
138.0,138,31.491313
75.0,75,32.862781
96.0,96,32.937403
168.0,168,33.092041
62.0,62,33.171643
65.0,65,33.255813
91.0,91,33.332823
98.0,98,33.429038
172.0,172,33.613366
229.0,229,33.811131
53.0,53,33.87802
47.0,47,33.930245
170.0,170,34.071212
148.0,148,34.18585
147.0,147,34.43767
165.0,165,34.683297
126.0,126,34.81363
104.0,104,34.937394
