#{"t_start": 1747228471.5344677, "env_id": "None"}
r,l,t
15.0,15,26.923295
10.0,10,26.930768
84.0,84,26.99452
9.0,9,27.002934
24.0,24,27.034626
21.0,21,27.051831
34.0,34,27.076361
15.0,15,27.084359
34.0,34,27.10561
27.0,27,28.052906
15.0,15,28.06109
22.0,22,28.073775
38.0,38,28.099895
14.0,14,28.107534
18.0,18,28.119563
10.0,10,28.129658
15.0,15,28.1375
16.0,16,28.14883
11.0,11,28.156443
14.0,14,28.171234
24.0,24,28.203362
13.0,13,28.218117
66.0,66,28.261149
32.0,32,28.283302
34.0,34,28.308625
13.0,13,28.320005
33.0,33,28.340704
10.0,10,28.347799
22.0,22,28.362174
11.0,11,28.367885
22.0,22,28.385413
40.0,40,28.418902
19.0,19,28.438296
19.0,19,28.46231
53.0,53,28.495121
9.0,9,28.500126
25.0,25,28.519922
22.0,22,28.535576
13.0,13,28.545511
12.0,12,28.552009
8.0,8,28.557656
30.0,30,28.580271
29.0,29,28.599498
14.0,14,28.608507
14.0,14,28.619941
10.0,10,28.62973
18.0,18,28.643018
26.0,26,28.667637
24.0,24,28.686337
15.0,15,28.697473
17.0,17,28.711658
24.0,24,28.72966
10.0,10,28.734658
31.0,31,28.752931
26.0,26,28.767779
11.0,11,28.775778
11.0,11,28.783282
31.0,31,28.801066
24.0,24,28.815402
17.0,17,28.823915
19.0,19,28.83693
11.0,11,28.844223
17.0,17,28.853798
17.0,17,28.866142
17.0,17,28.879666
21.0,21,28.894564
17.0,17,28.904071
13.0,13,28.912972
13.0,13,28.919487
18.0,18,28.933745
20.0,20,28.947871
9.0,9,28.953869
9.0,9,28.961223
30.0,30,28.982263
19.0,19,28.99692
27.0,27,29.013263
20.0,20,29.025068
14.0,14,29.035242
9.0,9,29.040262
11.0,11,29.048677
13.0,13,29.055194
23.0,23,29.0693
25.0,25,29.086777
17.0,17,29.098147
40.0,40,29.12595
12.0,12,29.133629
17.0,17,29.144494
9.0,9,29.149539
35.0,35,29.169632
10.0,10,29.178818
40.0,40,29.203284
20.0,20,29.216221
22.0,22,29.230972
33.0,33,29.25179
12.0,12,29.259402
14.0,14,29.268993
16.0,16,29.280317
56.0,56,29.314676
10.0,10,29.319956
40.0,40,29.350261
27.0,27,29.367744
25.0,25,29.383222
13.0,13,29.391222
14.0,14,29.40095
11.0,11,29.411237
22.0,22,29.423244
14.0,14,29.433404
14.0,14,29.442119
28.0,28,29.458906
18.0,18,29.470559
56.0,56,30.456782
34.0,34,30.484299
13.0,13,30.49199
49.0,49,30.525454
11.0,11,30.534808
12.0,12,30.541707
30.0,30,30.560195
17.0,17,30.569213
40.0,40,30.596637
12.0,12,30.604308
12.0,12,30.61235
15.0,15,30.62081
10.0,10,30.629391
13.0,13,30.639617
17.0,17,30.652528
22.0,22,30.669107
13.0,13,30.680929
15.0,15,30.688545
18.0,18,30.70162
18.0,18,30.714752
22.0,22,30.732826
18.0,18,30.742567
11.0,11,30.751837
19.0,19,30.765102
17.0,17,30.774489
12.0,12,30.782016
11.0,11,30.787528
13.0,13,30.7979
34.0,34,30.819319
12.0,12,30.826105
31.0,31,30.846829
18.0,18,30.85592
12.0,12,30.864939
19.0,19,30.876425
19.0,19,30.888224
28.0,28,30.907452
14.0,14,30.918744
11.0,11,30.925029
48.0,48,30.954391
33.0,33,30.974569
28.0,28,30.991808
10.0,10,30.999842
12.0,12,31.005332
14.0,14,31.014662
24.0,24,31.028165
43.0,43,31.053757
19.0,19,31.065338
17.0,17,31.076341
20.0,20,31.09087
23.0,23,31.10549
11.0,11,31.116071
9.0,9,31.121311
26.0,26,31.138317
18.0,18,31.150221
18.0,18,31.159223
8.0,8,31.166224
12.0,12,31.171863
27.0,27,31.189466
20.0,20,31.202931
14.0,14,31.218162
20.0,20,31.233444
15.0,15,31.245023
26.0,26,31.261062
15.0,15,31.272171
24.0,24,31.287638
19.0,19,31.304706
18.0,18,31.318222
16.0,16,31.32866
11.0,11,31.345494
11.0,11,31.357746
10.0,10,31.372973
26.0,26,31.392928
16.0,16,31.407891
19.0,19,31.425653
18.0,18,31.436936
50.0,50,31.492273
35.0,35,31.529167
15.0,15,31.540389
18.0,18,31.55512
15.0,15,31.576169
37.0,37,31.61451
9.0,9,31.62203
13.0,13,31.63185
22.0,22,31.655608
19.0,19,31.675184
26.0,26,31.698292
46.0,46,31.742042
17.0,17,31.765142
25.0,25,31.785558
19.0,19,31.803082
12.0,12,31.816296
33.0,33,31.839904
12.0,12,31.85117
15.0,15,31.860111
29.0,29,31.879422
48.0,48,31.910346
20.0,20,31.922609
19.0,19,31.934525
22.0,22,31.949624
