#{"t_start": 1747226372.7895682, "env_id": "None"}
r,l,t
13.0,13,13.7258
10.0,10,13.733837
16.0,16,13.748088
30.0,30,13.776072
15.0,15,13.789366
20.0,20,13.810161
20.0,20,13.829978
19.0,19,13.844028
40.0,40,13.875337
30.0,30,13.906679
16.0,16,13.916738
21.0,21,13.935733
15.0,15,13.948764
16.0,16,13.962742
45.0,45,14.007286
11.0,11,14.01622
24.0,24,14.042773
25.0,25,14.064934
55.0,55,14.110382
13.0,13,14.121752
13.0,13,14.135389
30.0,30,14.16259
14.0,14,14.176342
17.0,17,14.194924
15.0,15,14.211106
24.0,24,14.226461
12.0,12,14.241557
14.0,14,14.24974
33.0,33,14.277482
13.0,13,14.293275
14.0,14,14.304956
98.0,98,14.395679
12.0,12,14.408812
24.0,24,14.428015
16.0,16,14.450329
14.0,14,14.461079
12.0,12,14.47819
75.0,75,14.549791
12.0,12,14.56028
16.0,16,14.576305
28.0,28,14.593893
15.0,15,14.612695
21.0,21,14.629635
16.0,16,14.645788
16.0,16,14.656144
41.0,41,14.692648
17.0,17,14.704255
45.0,45,14.739495
14.0,14,14.750279
20.0,20,14.760874
26.0,26,14.796023
13.0,13,14.814411
39.0,39,14.849097
22.0,22,15.969155
14.0,14,15.978239
31.0,31,16.003173
23.0,23,16.021874
35.0,35,16.050259
27.0,27,16.071881
14.0,14,16.082548
31.0,31,16.111075
16.0,16,16.123973
64.0,64,16.171933
44.0,44,16.209911
21.0,21,16.227605
23.0,23,16.245481
26.0,26,16.264127
61.0,61,16.447478
30.0,30,16.473287
22.0,22,16.49542
16.0,16,16.511722
42.0,42,16.547348
13.0,13,16.564913
38.0,38,16.599384
14.0,14,16.613911
13.0,13,16.627186
19.0,19,16.641471
14.0,14,16.659249
41.0,41,16.694303
11.0,11,16.702755
51.0,51,16.746602
54.0,54,16.825612
45.0,45,16.892537
16.0,16,16.927144
12.0,12,16.982236
50.0,50,17.041715
26.0,26,17.07276
43.0,43,17.125194
15.0,15,17.161726
20.0,20,17.199896
11.0,11,17.218979
27.0,27,17.255148
23.0,23,17.282286
14.0,14,17.29188
32.0,32,17.334293
17.0,17,17.347699
12.0,12,17.367413
39.0,39,17.397336
10.0,10,17.412331
14.0,14,17.423134
16.0,16,17.431881
15.0,15,17.447631
17.0,17,17.466946
10.0,10,17.477743
37.0,37,17.506536
9.0,9,17.514789
35.0,35,17.542612
22.0,22,17.562751
19.0,19,17.581367
14.0,14,17.595115
16.0,16,17.606565
24.0,24,17.630719
34.0,34,17.665644
15.0,15,17.675387
23.0,23,17.697493
21.0,21,17.711628
34.0,34,17.748172
15.0,15,17.759347
12.0,12,17.773374
20.0,20,17.77987
41.0,41,17.827284
28.0,28,17.842305
16.0,16,17.86302
18.0,18,17.87646
9.0,9,17.87646
18.0,18,17.900498
52.0,52,17.94463
29.0,29,17.960447
15.0,15,17.982049
16.0,16,17.998041
19.0,19,18.016181
37.0,37,18.064076
23.0,23,18.080556
28.0,28,18.100823
18.0,18,18.115873
12.0,12,18.1258
45.0,45,19.295837
45.0,45,19.329864
15.0,15,19.338454
25.0,25,19.3459
19.0,19,19.359111
11.0,11,19.379661
25.0,25,19.398235
12.0,12,19.40521
21.0,21,19.417021
68.0,68,19.459139
16.0,16,19.480871
18.0,18,19.492498
15.0,15,19.492498
42.0,42,19.532173
24.0,24,19.54332
11.0,11,19.565163
25.0,25,19.582353
23.0,23,19.599627
12.0,12,19.613439
28.0,28,19.631949
35.0,35,19.666378
40.0,40,19.699086
12.0,12,19.715072
31.0,31,19.727121
9.0,9,19.747788
18.0,18,19.762905
20.0,20,19.780081
12.0,12,19.782202
14.0,14,19.798675
15.0,15,19.815821
11.0,11,19.816882
37.0,37,19.848792
10.0,10,19.860461
53.0,53,19.909092
15.0,15,19.917859
10.0,10,19.933703
36.0,36,19.96553
13.0,13,19.977932
12.0,12,19.982242
19.0,19,20.01242
21.0,21,20.032657
20.0,20,20.052717
34.0,34,20.083783
15.0,15,20.100811
14.0,14,20.123844
16.0,16,20.146632
13.0,13,20.16151
21.0,21,20.183566
15.0,15,20.195776
14.0,14,20.216566
14.0,14,20.232017
18.0,18,20.246656
15.0,15,20.255853
20.0,20,20.276524
12.0,12,20.283667
41.0,41,20.340523
31.0,31,20.381407
19.0,19,20.400873
27.0,27,20.428853
17.0,17,20.442303
13.0,13,20.450227
26.0,26,20.469622
16.0,16,20.484294
17.0,17,20.499986
13.0,13,20.51591
40.0,40,20.550181
12.0,12,20.564197
48.0,48,20.609215
20.0,20,20.62964
20.0,20,20.644755
16.0,16,20.644755
16.0,16,20.669497
92.0,92,20.744733
11.0,11,20.752166
15.0,15,20.765042
16.0,16,20.779413
37.0,37,20.809183
9.0,9,20.817705
25.0,25,20.833915
19.0,19,20.849874
17.0,17,20.86633
12.0,12,20.886252
10.0,10,20.898673
15.0,15,20.911448
18.0,18,20.930474
16.0,16,20.943705
12.0,12,20.960408
16.0,16,20.977019
13.0,13,20.988888
19.0,19,21.010404
10.0,10,21.018208
13.0,13,21.028205
72.0,72,21.094713
