#{"t_start": 1747234181.6558867, "env_id": "None"}
r,l,t
28.0,28,3.942107
9.0,9,3.94663
36.0,36,3.966546
32.0,32,3.984833
11.0,11,3.992605
13.0,13,3.999607
24.0,24,4.013026
21.0,21,4.027807
12.0,12,4.03481
26.0,26,4.0512
26.0,26,4.067286
13.0,13,4.075757
16.0,16,4.087334
14.0,14,4.096001
24.0,24,4.112597
19.0,19,4.124229
24.0,24,4.136235
12.0,12,4.145548
35.0,35,4.165113
15.0,15,4.176167
19.0,19,4.185296
73.0,73,4.226933
14.0,14,4.233284
26.0,26,4.24837
48.0,48,4.277309
16.0,16,4.285311
21.0,21,4.29845
22.0,22,4.311655
14.0,14,4.319163
61.0,61,4.357777
15.0,15,4.365289
27.0,27,4.380623
70.0,70,4.419418
11.0,11,4.427199
14.0,14,4.434199
18.0,18,4.447288
20.0,20,4.458107
30.0,30,4.476758
29.0,29,4.493385
23.0,23,4.509189
14.0,14,4.516875
25.0,25,4.53161
39.0,39,4.552882
12.0,12,4.561625
20.0,20,4.575218
21.0,21,4.585218
20.0,20,4.597952
16.0,16,4.608503
13.0,13,4.615021
39.0,39,4.636577
20.0,20,4.649007
37.0,37,4.669804
16.0,16,4.678916
15.0,15,4.689634
13.0,13,4.695775
29.0,29,4.712155
57.0,57,4.745635
31.0,31,4.763126
18.0,18,4.773481
15.0,15,4.780994
25.0,25,4.795369
40.0,40,4.818856
39.0,39,5.618882
13.0,13,5.630415
64.0,64,5.666939
25.0,25,5.681324
36.0,36,5.70275
32.0,32,5.723398
11.0,11,5.730248
17.0,17,5.740642
73.0,73,5.781567
9.0,9,5.786566
11.0,11,5.794496
18.0,18,5.804002
30.0,30,5.823492
28.0,28,5.849096
21.0,21,5.862758
12.0,12,5.870024
39.0,39,5.893442
32.0,32,5.913671
12.0,12,5.921673
16.0,16,5.932495
37.0,37,5.952295
21.0,21,5.96598
13.0,13,5.974805
47.0,47,6.00324
42.0,42,6.032002
16.0,16,6.04342
12.0,12,6.049419
48.0,48,6.080673
73.0,73,6.129606
11.0,11,6.142012
25.0,25,6.16083
22.0,22,6.174563
24.0,24,6.193554
16.0,16,6.212589
38.0,38,6.246688
17.0,17,6.258177
31.0,31,6.288476
11.0,11,6.299314
82.0,82,6.370162
40.0,40,6.424393
17.0,17,6.452985
23.0,23,6.478847
44.0,44,6.522787
16.0,16,6.561431
21.0,21,6.600406
29.0,29,6.632999
11.0,11,6.65882
24.0,24,6.674761
13.0,13,6.684846
53.0,53,6.742465
29.0,29,6.786719
11.0,11,6.815007
12.0,12,6.823321
30.0,30,6.847214
53.0,53,6.900721
15.0,15,6.918836
15.0,15,6.944986
21.0,21,6.967644
15.0,15,6.983086
24.0,24,7.00371
41.0,41,7.044671
39.0,39,7.078779
12.0,12,7.084898
14.0,14,7.097541
62.0,62,7.137478
13.0,13,7.148949
26.0,26,7.165047
28.0,28,7.182385
18.0,18,7.19301
18.0,18,7.202615
15.0,15,7.21257
17.0,17,7.221871
43.0,43,7.248616
57.0,57,7.282032
14.0,14,7.291626
21.0,21,8.372947
30.0,30,8.396023
44.0,44,8.43226
14.0,14,8.439455
15.0,15,8.449615
32.0,32,8.467421
21.0,21,8.480111
52.0,52,8.515384
29.0,29,8.532066
26.0,26,8.547784
37.0,37,8.579152
30.0,30,8.603635
43.0,43,8.647448
59.0,59,8.698033
32.0,32,8.731009
18.0,18,8.743862
13.0,13,8.750274
17.0,17,8.761437
15.0,15,8.767827
22.0,22,8.78173
57.0,57,8.83097
11.0,11,8.839552
27.0,27,8.86729
17.0,17,8.881108
18.0,18,8.893863
24.0,24,8.911517
20.0,20,8.921081
13.0,13,8.930756
17.0,17,8.939249
18.0,18,8.950953
14.0,14,8.961004
21.0,21,8.97157
23.0,23,8.985417
57.0,57,9.018921
43.0,43,9.045566
18.0,18,9.055698
9.0,9,9.063114
28.0,28,9.078053
31.0,31,9.095089
37.0,37,9.120224
56.0,56,9.152142
32.0,32,9.170156
88.0,88,9.220475
53.0,53,9.251144
13.0,13,9.266666
118.0,118,9.344743
19.0,19,9.363713
39.0,39,9.386495
98.0,98,9.467306
27.0,27,9.511851
27.0,27,9.534083
21.0,21,9.547985
42.0,42,9.578409
26.0,26,9.595479
35.0,35,9.615445
31.0,31,9.637039
43.0,43,9.66714
24.0,24,9.689768
11.0,11,9.697066
10.0,10,9.70135
25.0,25,9.716146
33.0,33,9.734203
46.0,46,9.759738
71.0,71,10.583858
40.0,40,10.606147
42.0,42,10.631976
27.0,27,10.658082
46.0,46,10.694157
61.0,61,10.740953
66.0,66,10.795094
43.0,43,10.830966
31.0,31,10.863509
55.0,55,10.907977
29.0,29,10.938128
20.0,20,10.961859
26.0,26,10.974252
28.0,28,10.993963
67.0,67,11.032277
12.0,12,11.049659
11.0,11,11.054603
89.0,89,11.106889
19.0,19,11.127858
39.0,39,11.163843
29.0,29,11.19504
32.0,32,11.219116
61.0,61,11.261026
19.0,19,11.281267
22.0,22,11.292922
39.0,39,11.315609
63.0,63,11.362674
12.0,12,11.378214
28.0,28,11.394913
13.0,13,11.410593
33.0,33,11.433371
23.0,23,11.448609
15.0,15,11.465671
14.0,14,11.47227
58.0,58,11.517068
43.0,43,11.574337
29.0,29,11.606145
28.0,28,11.641584
25.0,25,11.671198
154.0,154,11.802949
34.0,34,11.840669
23.0,23,11.872109
21.0,21,11.895261
35.0,35,11.914849
33.0,33,11.940705
23.0,23,12.007291
24.0,24,12.071013
46.0,46,12.129679
10.0,10,12.138672
21.0,21,12.166355
64.0,64,12.222476
35.0,35,12.242678
22.0,22,12.255305
43.0,43,12.282866
22.0,22,12.295659
42.0,42,12.329805
35.0,35,12.368723
31.0,31,13.783316
36.0,36,13.821222
25.0,25,13.841655
29.0,29,13.867702
16.0,16,13.928999
22.0,22,13.986444
17.0,17,14.020671
25.0,25,14.065734
60.0,60,14.142138
44.0,44,14.200669
27.0,27,14.24604
42.0,42,14.286065
32.0,32,14.322759
50.0,50,14.385561
36.0,36,14.414902
22.0,22,14.434659
56.0,56,14.483114
27.0,27,14.510057
20.0,20,14.520688
39.0,39,14.546939
48.0,48,14.573995
21.0,21,14.594796
34.0,34,14.62534
22.0,22,14.639072
95.0,95,14.716777
32.0,32,14.740619
43.0,43,14.768491
21.0,21,14.782655
53.0,53,14.828994
33.0,33,14.859224
48.0,48,14.889746
14.0,14,14.903475
16.0,16,14.911406
16.0,16,14.92179
18.0,18,14.937533
40.0,40,14.965586
41.0,41,14.988165
46.0,46,15.050432
46.0,46,15.104899
30.0,30,15.132479
40.0,40,15.162915
47.0,47,15.188461
32.0,32,15.206432
58.0,58,15.241237
40.0,40,15.303887
19.0,19,15.336764
36.0,36,15.366631
28.0,28,15.389961
23.0,23,15.412162
34.0,34,15.482604
19.0,19,15.548255
23.0,23,15.603922
33.0,33,15.68708
22.0,22,15.735251
38.0,38,15.778771
41.0,41,15.810462
40.0,40,15.841059
22.0,22,15.857837
28.0,28,15.881208
28.0,28,15.900329
30.0,30,15.945129
30.0,30,18.045777
43.0,43,18.08622
21.0,21,18.109442
29.0,29,18.154121
16.0,16,18.166251
55.0,55,18.208295
19.0,19,18.228103
28.0,28,18.252096
71.0,71,18.294654
11.0,11,18.306381
28.0,28,18.322172
74.0,74,18.377135
49.0,49,18.407447
25.0,25,18.425769
94.0,94,18.520505
18.0,18,18.529385
25.0,25,18.563028
41.0,41,18.604912
29.0,29,18.623103
22.0,22,18.63691
69.0,69,18.674367
65.0,65,18.721311
43.0,43,18.769308
57.0,57,18.814242
36.0,36,18.844915
62.0,62,18.892679
34.0,34,18.917358
18.0,18,18.928246
114.0,114,19.029274
27.0,27,19.091292
22.0,22,19.124652
66.0,66,19.17329
47.0,47,19.204783
32.0,32,19.222826
23.0,23,19.239759
49.0,49,19.268667
22.0,22,19.281528
31.0,31,19.30369
25.0,25,19.328855
71.0,71,19.377393
32.0,32,19.395727
47.0,47,19.427797
44.0,44,19.489747
35.0,35,19.562682
24.0,24,19.608738
112.0,112,19.748235
26.0,26,19.807772
41.0,41,19.878392
51.0,51,19.928921
58.0,58,21.550873
44.0,44,21.617975
76.0,76,21.684749
42.0,42,21.719171
55.0,55,21.747288
23.0,23,21.770065
88.0,88,21.830676
13.0,13,21.856541
31.0,31,21.929596
39.0,39,22.018376
45.0,45,22.081098
28.0,28,22.153291
17.0,17,22.211876
27.0,27,22.245218
18.0,18,22.261783
15.0,15,22.288358
87.0,87,22.431445
59.0,59,22.488685
46.0,46,22.548664
24.0,24,22.577577
119.0,119,22.693943
22.0,22,22.726229
35.0,35,22.77919
30.0,30,22.830843
42.0,42,22.888651
15.0,15,22.926949
66.0,66,23.012817
40.0,40,23.101915
55.0,55,23.184565
20.0,20,23.221237
26.0,26,23.246639
17.0,17,23.274037
39.0,39,23.326951
83.0,83,23.415053
35.0,35,23.450023
24.0,24,23.483169
63.0,63,23.548765
17.0,17,23.586444
21.0,21,23.614432
57.0,57,23.687353
38.0,38,23.743625
55.0,55,23.83233
32.0,32,23.884767
44.0,44,23.938315
66.0,66,24.041245
27.0,27,24.103668
31.0,31,24.163555
