#{"t_start": 1747227053.4878254, "env_id": "None"}
r,l,t
42.0,42,7.481961
41.0,41,7.515404
19.0,19,7.534501
100.0,100,7.627937
46.0,46,7.664901
13.0,13,7.674032
36.0,36,7.703783
24.0,24,7.723006
51.0,51,7.76635
28.0,28,7.799268
31.0,31,7.829945
86.0,86,7.902974
16.0,16,7.915932
22.0,22,7.938389
52.0,52,7.982927
13.0,13,7.996414
10.0,10,8.005177
13.0,13,8.018102
78.0,78,8.078927
24.0,24,8.1001
49.0,49,8.154101
25.0,25,8.180995
13.0,13,8.190882
23.0,23,8.217607
44.0,44,8.264664
24.0,24,8.290891
65.0,65,8.361516
53.0,53,8.406025
40.0,40,8.440444
30.0,30,8.468579
40.0,40,8.502685
34.0,34,8.547734
32.0,32,8.572042
110.0,110,8.658082
24.0,24,8.676433
12.0,12,8.687486
22.0,22,8.720472
26.0,26,8.749633
23.0,23,8.768688
17.0,17,8.782407
66.0,66,8.895698
37.0,37,8.942122
30.0,30,8.983132
20.0,20,9.018408
13.0,13,9.039705
36.0,36,9.075342
15.0,15,9.094523
13.0,13,9.110264
16.0,16,9.132488
23.0,23,9.186606
15.0,15,10.820451
17.0,17,10.836131
68.0,68,10.883368
35.0,35,10.908867
22.0,22,10.924518
62.0,62,10.96848
17.0,17,10.978577
67.0,67,11.0298
90.0,90,11.091129
26.0,26,11.110657
22.0,22,11.127404
57.0,57,11.171137
28.0,28,11.193601
39.0,39,11.225351
39.0,39,11.259325
70.0,70,11.314157
27.0,27,11.346529
30.0,30,11.378816
11.0,11,11.385718
16.0,16,11.400179
13.0,13,11.41287
31.0,31,11.439848
77.0,77,11.503738
18.0,18,11.528686
18.0,18,11.554624
22.0,22,11.572566
56.0,56,11.621304
36.0,36,11.658907
27.0,27,11.691507
99.0,99,11.775613
70.0,70,11.851099
37.0,37,11.891586
65.0,65,11.959497
18.0,18,11.987327
82.0,82,12.074608
17.0,17,12.103266
67.0,67,12.163171
85.0,85,12.257599
44.0,44,12.314248
26.0,26,12.354691
41.0,41,12.411372
27.0,27,12.451608
25.0,25,12.479972
26.0,26,12.528478
16.0,16,12.55234
79.0,79,12.635192
86.0,86,12.71086
37.0,37,12.756104
31.0,31,12.789679
12.0,12,12.801989
31.0,31,14.511015
20.0,20,14.525764
39.0,39,14.55355
55.0,55,14.596616
16.0,16,14.608291
75.0,75,14.659167
36.0,36,14.684928
79.0,79,14.738546
80.0,80,14.793002
24.0,24,14.821316
17.0,17,14.834414
42.0,42,14.865852
50.0,50,14.904553
21.0,21,14.91639
87.0,87,14.977858
21.0,21,15.003747
121.0,121,15.088434
58.0,58,15.131707
15.0,15,15.156079
17.0,17,15.169456
25.0,25,15.189306
23.0,23,15.209086
25.0,25,15.231614
43.0,43,15.269472
60.0,60,15.314814
44.0,44,15.349574
44.0,44,15.381769
45.0,45,15.413204
51.0,51,15.452123
75.0,75,15.503754
29.0,29,15.524483
22.0,22,15.540121
18.0,18,15.656347
31.0,31,15.702757
22.0,22,15.722404
54.0,54,15.76494
26.0,26,15.787519
27.0,27,15.812133
65.0,65,15.868259
39.0,39,15.897422
47.0,47,15.93294
68.0,68,15.980385
35.0,35,16.017146
70.0,70,16.080713
66.0,66,16.138331
26.0,26,16.165833
90.0,90,17.249928
119.0,119,17.343317
125.0,125,17.441931
108.0,108,17.521528
138.0,138,17.619892
62.0,62,17.665632
119.0,119,17.746448
22.0,22,17.773099
53.0,53,17.807605
65.0,65,17.859959
66.0,66,17.909722
126.0,126,17.991276
83.0,83,18.057035
20.0,20,18.075061
63.0,63,18.126822
68.0,68,18.182408
113.0,113,18.272828
18.0,18,18.296048
47.0,47,18.333975
39.0,39,18.37624
23.0,23,18.39851
33.0,33,18.442902
66.0,66,18.505925
64.0,64,18.576294
48.0,48,18.633016
65.0,65,18.69667
39.0,39,18.735895
32.0,32,18.762696
39.0,39,18.791871
20.0,20,18.804992
42.0,42,18.835695
94.0,94,18.903251
97.0,97,20.131571
100.0,100,20.217022
28.0,28,20.243506
163.0,163,20.338077
120.0,120,20.418375
95.0,95,20.488683
78.0,78,20.546067
20.0,20,20.560575
47.0,47,20.592155
41.0,41,20.617356
111.0,111,20.69012
100.0,100,20.761636
62.0,62,20.809676
20.0,20,20.832425
112.0,112,20.908938
105.0,105,20.981091
109.0,109,21.052361
47.0,47,21.092088
31.0,31,21.113817
61.0,61,21.155992
38.0,38,21.179722
62.0,62,21.218691
97.0,97,21.28511
30.0,30,21.314089
52.0,52,21.358529
102.0,102,21.43572
138.0,138,22.420805
29.0,29,22.452481
59.0,59,22.487868
72.0,72,22.536822
119.0,119,22.61015
118.0,118,22.687076
94.0,94,22.755234
31.0,31,22.782814
149.0,149,22.875735
35.0,35,22.911059
132.0,132,23.001843
137.0,137,23.101852
50.0,50,23.148242
179.0,179,23.268845
143.0,143,23.385065
16.0,16,23.404237
82.0,82,23.477891
90.0,90,23.555078
75.0,75,23.627348
107.0,107,23.708089
137.0,137,23.802473
42.0,42,23.838109
87.0,87,23.897206
161.0,161,25.464132
77.0,77,25.554929
83.0,83,25.625211
58.0,58,25.675602
88.0,88,25.746284
56.0,56,25.791777
59.0,59,25.848743
106.0,106,25.936168
114.0,114,26.018379
66.0,66,26.073923
50.0,50,26.121554
129.0,129,26.205084
74.0,74,26.269437
121.0,121,26.359805
139.0,139,26.469532
96.0,96,26.556937
105.0,105,26.65133
139.0,139,26.75485
52.0,52,26.804121
139.0,139,26.927018
47.0,47,26.986323
117.0,117,27.089057
147.0,147,28.321657
154.0,154,28.433949
65.0,65,28.481409
114.0,114,28.559237
48.0,48,28.593489
79.0,79,28.657024
236.0,236,28.823173
110.0,110,28.901744
92.0,92,28.970506
85.0,85,29.027686
75.0,75,29.076731
31.0,31,29.104899
126.0,126,29.184701
63.0,63,29.240263
137.0,137,29.33108
106.0,106,29.409779
133.0,133,29.516808
100.0,100,29.602552
112.0,112,29.69143
