#{"t_start": 1747234209.111248, "env_id": "None"}
r,l,t
49.0,49,3.29497
28.0,28,3.321004
38.0,38,3.35656
17.0,17,3.365615
27.0,27,3.388865
26.0,26,3.431913
13.0,13,3.45142
13.0,13,3.46286
18.0,18,3.479093
21.0,21,3.494451
39.0,39,3.554586
12.0,12,3.573463
12.0,12,3.586814
55.0,55,3.620263
30.0,30,3.640932
27.0,27,3.67515
43.0,43,3.734807
39.0,39,3.772997
29.0,29,3.798217
13.0,13,3.807107
22.0,22,3.821382
13.0,13,3.832336
20.0,20,3.849381
30.0,30,3.876664
25.0,25,3.890426
11.0,11,3.894837
24.0,24,3.90774
46.0,46,3.929845
44.0,44,3.951397
40.0,40,3.970471
10.0,10,3.976818
67.0,67,4.014492
13.0,13,4.024053
27.0,27,4.038027
18.0,18,4.046969
27.0,27,4.06256
51.0,51,4.100473
14.0,14,4.120318
19.0,19,4.141881
17.0,17,4.158949
14.0,14,4.181728
25.0,25,4.200254
26.0,26,4.231291
27.0,27,4.270455
19.0,19,4.291159
32.0,32,4.326018
53.0,53,4.38138
14.0,14,4.399452
17.0,17,4.421098
42.0,42,4.451028
20.0,20,4.467859
17.0,17,4.483565
12.0,12,4.496503
27.0,27,4.536703
21.0,21,4.556837
29.0,29,4.592627
17.0,17,4.60561
45.0,45,4.643187
18.0,18,4.657656
14.0,14,4.672313
15.0,15,4.686898
35.0,35,4.713325
16.0,16,4.735836
11.0,11,4.748347
28.0,28,4.775851
24.0,24,4.799576
32.0,32,4.830631
16.0,16,4.843218
25.0,25,4.864412
15.0,15,4.877937
24.0,24,4.897646
14.0,14,4.908061
19.0,19,4.91727
20.0,20,4.934503
13.0,13,4.951806
29.0,29,4.979588
29.0,29,4.999389
26.0,26,5.01323
29.0,29,6.442706
73.0,73,6.497589
26.0,26,6.522011
54.0,54,6.583219
11.0,11,6.603822
16.0,16,6.64782
24.0,24,6.707925
32.0,32,6.752877
16.0,16,6.770293
11.0,11,6.78352
18.0,18,6.800945
34.0,34,6.836416
17.0,17,6.855389
17.0,17,6.868376
30.0,30,6.890472
15.0,15,6.915221
36.0,36,6.94978
23.0,23,6.968072
27.0,27,6.988848
15.0,15,6.999556
19.0,19,7.022272
31.0,31,7.04313
34.0,34,7.067095
22.0,22,7.081136
20.0,20,7.096839
16.0,16,7.106028
29.0,29,7.131712
20.0,20,7.15252
40.0,40,7.200353
62.0,62,7.270583
34.0,34,7.341194
16.0,16,7.360618
24.0,24,7.386831
19.0,19,7.398971
26.0,26,7.414433
64.0,64,7.447103
22.0,22,7.461531
16.0,16,7.472109
12.0,12,7.479657
50.0,50,7.517406
14.0,14,7.528001
35.0,35,7.560378
32.0,32,7.599321
12.0,12,7.628596
28.0,28,7.680517
14.0,14,7.698329
12.0,12,7.711735
19.0,19,7.726692
21.0,21,7.743137
38.0,38,7.763243
22.0,22,7.775867
22.0,22,7.799048
44.0,44,7.854619
39.0,39,7.903117
19.0,19,7.929704
14.0,14,7.943825
34.0,34,8.003917
23.0,23,8.039746
18.0,18,8.060216
76.0,76,8.15138
37.0,37,8.187106
32.0,32,8.251819
16.0,16,8.281013
12.0,12,8.302549
14.0,14,8.323683
14.0,14,8.359169
12.0,12,8.382457
42.0,42,8.434
12.0,12,8.448335
58.0,58,8.513628
29.0,29,8.587289
17.0,17,8.64039
16.0,16,8.691251
20.0,20,8.729949
15.0,15,8.754459
20.0,20,8.809422
43.0,43,8.915452
30.0,30,10.832604
36.0,36,10.874641
37.0,37,10.925404
30.0,30,10.963095
26.0,26,11.001245
28.0,28,11.049697
31.0,31,11.100834
20.0,20,11.127656
36.0,36,11.173643
21.0,21,11.205814
41.0,41,11.2477
17.0,17,11.263295
45.0,45,11.306655
64.0,64,11.368214
32.0,32,11.404292
23.0,23,11.434433
18.0,18,11.457853
42.0,42,11.500027
24.0,24,11.524649
42.0,42,11.572398
32.0,32,11.608329
40.0,40,11.686581
40.0,40,11.754971
16.0,16,11.769995
16.0,16,11.792278
28.0,28,11.83353
20.0,20,11.859719
29.0,29,11.906293
43.0,43,11.957822
42.0,42,12.011969
15.0,15,12.033205
21.0,21,12.062855
20.0,20,12.108654
11.0,11,12.127344
24.0,24,12.161069
13.0,13,12.176596
73.0,73,12.256374
48.0,48,12.301
24.0,24,12.316998
22.0,22,12.3337
27.0,27,12.358496
39.0,39,12.415858
44.0,44,12.473198
22.0,22,12.503882
13.0,13,12.526519
16.0,16,12.537555
28.0,28,12.60919
34.0,34,12.704124
30.0,30,12.748746
73.0,73,12.870762
12.0,12,12.890478
12.0,12,12.905561
15.0,15,12.917999
12.0,12,12.931617
33.0,33,12.95995
15.0,15,12.989898
20.0,20,13.032966
46.0,46,13.122807
20.0,20,13.165657
33.0,33,13.205201
28.0,28,13.239116
13.0,13,13.252582
41.0,41,13.286195
25.0,25,13.303389
12.0,12,13.320453
45.0,45,13.378669
33.0,33,13.423291
16.0,16,13.444116
13.0,13,13.462972
14.0,14,13.482074
11.0,11,13.497981
22.0,22,13.541999
27.0,27,13.577636
70.0,70,15.156142
16.0,16,15.174087
24.0,24,15.198841
59.0,59,15.301913
15.0,15,15.32445
69.0,69,15.441807
16.0,16,15.46472
23.0,23,15.50197
29.0,29,15.537133
22.0,22,15.560838
17.0,17,15.581366
25.0,25,15.614691
20.0,20,15.632098
45.0,45,15.686622
23.0,23,15.708491
103.0,103,15.849246
12.0,12,15.855793
38.0,38,15.892597
24.0,24,15.924796
74.0,74,16.030818
18.0,18,16.071311
55.0,55,16.183607
17.0,17,16.204662
42.0,42,16.254514
14.0,14,16.266383
18.0,18,16.28642
14.0,14,16.300328
44.0,44,16.345509
52.0,52,16.393593
38.0,38,16.431675
41.0,41,16.476331
28.0,28,16.506671
95.0,95,16.603101
53.0,53,16.646924
32.0,32,16.684526
23.0,23,16.707062
50.0,50,16.765948
31.0,31,16.802386
12.0,12,16.808819
25.0,25,16.824519
18.0,18,16.850751
41.0,41,16.898175
32.0,32,16.932587
32.0,32,16.962298
31.0,31,17.011626
49.0,49,17.067013
23.0,23,17.099403
29.0,29,17.130811
26.0,26,17.145264
72.0,72,17.207572
22.0,22,17.220319
20.0,20,17.232947
44.0,44,17.262399
30.0,30,17.277119
78.0,78,17.32722
22.0,22,17.345701
21.0,21,17.359183
17.0,17,17.371609
15.0,15,17.379309
41.0,41,18.727926
32.0,32,18.757076
23.0,23,18.774704
17.0,17,18.787404
48.0,48,18.835673
82.0,82,18.911367
24.0,24,18.933968
32.0,32,18.966366
22.0,22,18.994485
46.0,46,19.024716
56.0,56,19.060329
50.0,50,19.092979
43.0,43,19.123528
43.0,43,19.145914
28.0,28,19.162626
23.0,23,19.179249
16.0,16,19.191227
33.0,33,19.210198
172.0,172,19.342995
36.0,36,19.381035
30.0,30,19.403505
44.0,44,19.437348
17.0,17,19.456967
69.0,69,19.498724
54.0,54,19.539287
55.0,55,19.591341
46.0,46,19.67089
45.0,45,19.727441
29.0,29,19.752431
33.0,33,19.796499
69.0,69,19.86024
39.0,39,19.893427
69.0,69,19.942749
14.0,14,19.970858
21.0,21,19.991007
46.0,46,20.039226
32.0,32,20.055488
20.0,20,20.079882
33.0,33,20.109811
46.0,46,20.154645
42.0,42,20.192592
65.0,65,20.246054
13.0,13,20.263441
28.0,28,20.292422
70.0,70,20.330837
78.0,78,20.425505
50.0,50,20.489036
57.0,57,22.012344
20.0,20,22.041128
38.0,38,22.069944
45.0,45,22.101646
14.0,14,22.122728
39.0,39,22.152047
42.0,42,22.225034
80.0,80,22.308457
27.0,27,22.348136
59.0,59,22.399022
28.0,28,22.419049
70.0,70,22.486757
27.0,27,22.543286
23.0,23,22.592228
41.0,41,22.642256
23.0,23,22.662007
48.0,48,22.728803
42.0,42,22.762606
31.0,31,22.797605
44.0,44,22.840894
79.0,79,22.898272
19.0,19,22.920455
46.0,46,22.948347
74.0,74,23.028274
65.0,65,23.132407
28.0,28,23.196011
168.0,168,23.322464
97.0,97,23.384392
58.0,58,23.426807
17.0,17,23.444715
27.0,27,23.467213
23.0,23,23.480739
30.0,30,23.497797
35.0,35,23.530215
32.0,32,23.56347
81.0,81,23.682304
21.0,21,23.723005
21.0,21,23.741207
36.0,36,23.781768
59.0,59,23.81479
53.0,53,23.84959
80.0,80,23.919694
31.0,31,23.946154
40.0,40,23.975602
23.0,23,23.9872
137.0,137,25.344628
50.0,50,25.385499
15.0,15,25.400575
42.0,42,25.437214
33.0,33,25.456805
34.0,34,25.473556
25.0,25,25.495429
114.0,114,25.561864
29.0,29,25.589566
29.0,29,25.633161
93.0,93,25.765025
26.0,26,25.79495
43.0,43,25.831635
61.0,61,25.871787
37.0,37,25.92731
32.0,32,25.974688
180.0,180,26.065068
36.0,36,26.119971
44.0,44,26.156838
68.0,68,26.206675
30.0,30,26.245071
25.0,25,26.268691
50.0,50,26.303718
36.0,36,26.326375
55.0,55,26.362023
39.0,39,26.389411
29.0,29,26.412185
28.0,28,26.430665
20.0,20,26.441168
131.0,131,26.510365
41.0,41,26.541321
30.0,30,26.559613
16.0,16,26.57873
27.0,27,26.607783
33.0,33,26.664506
50.0,50,26.729629
27.0,27,26.743371
80.0,80,26.795148
30.0,30,26.811561
66.0,66,26.845774
46.0,46,26.870613
14.0,14,26.879882
