#{"t_start": 1747228406.4789617, "env_id": "None"}
r,l,t
13.0,13,3.359534
22.0,22,3.377611
40.0,40,3.401566
22.0,22,3.415078
26.0,26,3.426109
11.0,11,3.426109
11.0,11,3.442997
30.0,30,3.462032
23.0,23,3.479666
12.0,12,3.493037
12.0,12,3.496373
17.0,17,3.506867
18.0,18,3.524138
35.0,35,3.545937
16.0,16,3.561236
20.0,20,3.578313
16.0,16,3.584992
22.0,22,3.596723
19.0,19,3.609447
21.0,21,3.625889
23.0,23,3.639457
16.0,16,3.646157
24.0,24,3.662083
19.0,19,3.673023
31.0,31,3.694752
10.0,10,3.697011
43.0,43,3.726629
19.0,19,3.730009
49.0,49,3.762155
18.0,18,3.773619
15.0,15,3.780082
51.0,51,3.806501
11.0,11,3.806501
26.0,26,3.828277
18.0,18,3.843247
20.0,20,3.84653
11.0,11,3.862038
42.0,42,3.879669
16.0,16,3.895252
15.0,15,3.901139
33.0,33,3.906608
41.0,41,3.946676
24.0,24,3.961125
20.0,20,3.963381
46.0,46,3.996526
18.0,18,4.006285
11.0,11,4.016
20.0,20,4.02839
16.0,16,4.043455
12.0,12,4.046989
13.0,13,4.057284
16.0,16,4.057284
14.0,14,4.079666
18.0,18,4.109501
28.0,28,4.18651
29.0,29,4.215339
31.0,31,4.256466
46.0,46,4.27854
14.0,14,4.290583
32.0,32,4.311506
60.0,60,4.363237
19.0,19,4.381251
28.0,28,4.408234
14.0,14,4.416842
16.0,16,4.427869
16.0,16,4.44044
20.0,20,4.44638
10.0,10,4.46226
53.0,53,4.496602
42.0,42,4.524968
10.0,10,4.524968
15.0,15,4.545487
54.0,54,4.579394
9.0,9,4.579394
34.0,34,4.612116
17.0,17,4.62571
11.0,11,4.630241
13.0,13,4.641779
15.0,15,4.649452
31.0,31,4.662477
12.0,12,4.680061
8.0,8,4.680061
22.0,22,4.69707
19.0,19,4.712287
19.0,19,4.724411
18.0,18,4.730035
47.0,47,5.692131
21.0,21,5.708207
26.0,26,5.732362
18.0,18,5.740841
54.0,54,5.774972
20.0,20,5.779292
15.0,15,5.7948
16.0,16,5.79723
13.0,13,5.81367
32.0,32,5.830425
41.0,41,5.856403
40.0,40,5.880076
10.0,10,5.880076
31.0,31,5.897874
17.0,17,5.909685
35.0,35,5.930295
12.0,12,5.931346
69.0,69,5.973326
20.0,20,5.981582
16.0,16,5.997538
15.0,15,6.006552
15.0,15,6.013858
20.0,20,6.025548
13.0,13,6.025548
16.0,16,6.048402
15.0,15,6.05879
21.0,21,6.064367
20.0,20,6.081115
16.0,16,6.094558
32.0,32,6.108655
12.0,12,6.108655
16.0,16,6.129694
53.0,53,6.159399
18.0,18,6.164173
22.0,22,6.181509
21.0,21,6.198017
13.0,13,6.198017
20.0,20,6.213421
27.0,27,6.234708
23.0,23,6.241943
11.0,11,6.241943
18.0,18,6.263109
23.0,23,6.28078
12.0,12,6.28078
18.0,18,6.296987
68.0,68,6.342655
11.0,11,6.342655
46.0,46,6.381824
22.0,22,6.398044
18.0,18,6.41043
18.0,18,6.42153
14.0,14,6.428351
27.0,27,6.448194
26.0,26,6.463997
17.0,17,6.478301
25.0,25,6.495154
24.0,24,6.50984
15.0,15,6.51428
23.0,23,6.531903
24.0,24,6.546667
20.0,20,6.558547
21.0,21,6.564119
10.0,10,6.578719
17.0,17,6.582179
37.0,37,6.611053
15.0,15,6.615226
13.0,13,6.628654
24.0,24,6.643028
18.0,18,6.647578
46.0,46,6.681681
29.0,29,6.697155
28.0,28,6.713874
19.0,19,6.727695
24.0,24,6.740338
18.0,18,6.748615
10.0,10,6.757185
20.0,20,6.764239
38.0,38,6.793906
31.0,31,6.812913
11.0,11,6.815017
14.0,14,6.827618
17.0,17,6.832084
17.0,17,6.847705
16.0,16,6.848759
13.0,13,6.865043
10.0,10,6.865043
10.0,10,6.879708
25.0,25,6.89458
19.0,19,6.898776
16.0,16,6.914756
14.0,14,6.921324
27.0,27,6.930857
13.0,13,6.947963
9.0,9,8.287991
13.0,13,8.296529
13.0,13,8.305073
24.0,24,8.321521
33.0,33,8.342609
12.0,12,8.352362
22.0,22,8.367903
12.0,12,8.374041
13.0,13,8.385493
42.0,42,8.416536
15.0,15,8.426667
14.0,14,8.439734
19.0,19,8.458262
22.0,22,8.484538
13.0,13,8.509116
9.0,9,8.520595
22.0,22,8.54331
20.0,20,8.560689
10.0,10,8.569046
13.0,13,8.580688
17.0,17,8.595603
24.0,24,8.615387
19.0,19,8.631102
11.0,11,8.639298
16.0,16,8.65236
14.0,14,8.663217
12.0,12,8.673
17.0,17,8.686107
29.0,29,8.709905
29.0,29,8.732517
25.0,25,8.74874
14.0,14,8.757958
25.0,25,8.778492
18.0,18,8.791454
18.0,18,8.803228
13.0,13,8.812629
19.0,19,8.824212
12.0,12,8.833396
20.0,20,8.844068
10.0,10,8.852875
10.0,10,8.85923
42.0,42,8.887774
43.0,43,8.915134
46.0,46,8.943872
25.0,25,8.957639
20.0,20,8.971744
12.0,12,8.979994
19.0,19,8.99019
16.0,16,9.004328
13.0,13,9.015402
31.0,31,9.03767
39.0,39,9.065373
25.0,25,9.084726
26.0,26,9.103402
9.0,9,9.112403
12.0,12,9.121403
13.0,13,9.133405
81.0,81,9.203518
48.0,48,9.244127
18.0,18,9.26145
45.0,45,9.301451
39.0,39,9.334267
25.0,25,9.351956
18.0,18,9.365635
29.0,29,9.387745
18.0,18,9.401214
16.0,16,9.415083
13.0,13,9.423964
18.0,18,9.435502
30.0,30,9.45579
13.0,13,9.465779
14.0,14,9.474815
24.0,24,9.491054
33.0,33,9.516836
24.0,24,9.53607
12.0,12,9.54569
19.0,19,9.558897
32.0,32,9.5815
23.0,23,9.59438
10.0,10,9.601686
15.0,15,9.612937
18.0,18,9.623208
23.0,23,9.639673
13.0,13,9.649142
12.0,12,9.656063
18.0,18,9.668274
20.0,20,9.682866
17.0,17,9.694488
58.0,58,9.73348
9.0,9,9.739694
31.0,31,9.759696
14.0,14,9.770161
40.0,40,9.798698
20.0,20,9.812578
61.0,61,10.823036
19.0,19,10.837575
19.0,19,10.851989
35.0,35,10.873153
17.0,17,10.885685
25.0,25,10.90096
53.0,53,10.932057
43.0,43,10.956002
16.0,16,10.965612
19.0,19,10.977706
14.0,14,10.987615
31.0,31,11.007978
94.0,94,11.063356
14.0,14,11.072542
13.0,13,11.079547
25.0,25,11.092467
17.0,17,11.105791
28.0,28,11.122902
22.0,22,11.137384
12.0,12,11.144376
29.0,29,11.164231
28.0,28,11.181955
10.0,10,11.187498
19.0,19,11.201501
31.0,31,11.219241
11.0,11,11.225436
24.0,24,11.239085
12.0,12,11.247945
32.0,32,11.268725
10.0,10,11.274911
47.0,47,11.303293
29.0,29,11.32256
10.0,10,11.331707
27.0,27,11.347454
17.0,17,11.355249
44.0,44,11.382695
20.0,20,11.395357
40.0,40,11.418713
23.0,23,11.43342
20.0,20,11.44385
33.0,33,11.464059
14.0,14,11.472454
16.0,16,11.483483
21.0,21,11.49665
14.0,14,11.504559
21.0,21,11.516431
21.0,21,11.528157
23.0,23,11.540668
21.0,21,11.553541
11.0,11,11.559692
17.0,17,11.570417
18.0,18,11.582759
14.0,14,11.591037
45.0,45,11.719803
15.0,15,11.752529
21.0,21,11.766611
12.0,12,11.777354
20.0,20,11.791782
55.0,55,11.830524
32.0,32,11.853807
24.0,24,11.870046
22.0,22,11.884673
12.0,12,11.89127
17.0,17,11.903296
24.0,24,11.918084
21.0,21,11.933676
10.0,10,11.940272
22.0,22,11.953567
16.0,16,11.963703
34.0,34,11.984802
47.0,47,12.013767
13.0,13,12.022464
25.0,25,12.037439
18.0,18,12.051147
17.0,17,12.061463
18.0,18,12.073734
12.0,12,12.084213
29.0,29,12.101809
21.0,21,12.117936
29.0,29,12.136192
22.0,22,12.15358
25.0,25,12.171471
55.0,55,12.20862
17.0,17,12.21907
8.0,8,12.225026
25.0,25,13.221338
24.0,24,13.234324
24.0,24,13.251772
13.0,13,13.259553
45.0,45,13.289896
27.0,27,13.307703
72.0,72,13.355586
9.0,9,13.360658
23.0,23,13.377079
16.0,16,13.387665
44.0,44,13.41247
31.0,31,13.43407
21.0,21,13.445763
24.0,24,13.459888
51.0,51,13.489548
17.0,17,13.502311
25.0,25,13.519086
18.0,18,13.533586
22.0,22,13.545934
13.0,13,13.556177
16.0,16,13.567241
17.0,17,13.577063
23.0,23,13.59499
29.0,29,13.611631
9.0,9,13.61853
50.0,50,13.648057
10.0,10,13.654649
22.0,22,13.670332
13.0,13,13.676469
39.0,39,13.702072
24.0,24,13.716715
24.0,24,13.729425
51.0,51,13.763548
33.0,33,13.784737
12.0,12,13.792557
22.0,22,13.805841
19.0,19,13.818494
25.0,25,13.836484
14.0,14,13.844007
13.0,13,13.853808
17.0,17,13.867676
13.0,13,13.874244
17.0,17,13.886745
25.0,25,13.903842
11.0,11,13.912566
11.0,11,13.920885
26.0,26,13.936852
59.0,59,13.972624
16.0,16,13.983136
18.0,18,13.993449
14.0,14,14.003021
53.0,53,14.035379
12.0,12,14.042686
26.0,26,14.059282
12.0,12,14.068282
11.0,11,14.074542
12.0,12,14.082544
25.0,25,14.101915
13.0,13,14.109148
28.0,28,14.12832
15.0,15,14.142666
22.0,22,14.166559
27.0,27,14.190357
18.0,18,14.208062
27.0,27,14.233402
34.0,34,14.262285
21.0,21,14.282069
20.0,20,14.297814
43.0,43,14.336303
15.0,15,14.349901
15.0,15,14.360765
17.0,17,14.374231
18.0,18,14.388755
42.0,42,14.421903
23.0,23,14.440039
14.0,14,14.450989
22.0,22,14.467164
14.0,14,14.48361
32.0,32,14.509453
24.0,24,14.525126
11.0,11,14.533684
10.0,10,14.541028
38.0,38,14.564638
10.0,10,14.572813
19.0,19,14.588396
19.0,19,14.604367
30.0,30,14.623911
23.0,23,14.64115
15.0,15,15.518983
22.0,22,15.529793
13.0,13,15.538541
39.0,39,15.563102
11.0,11,15.572756
16.0,16,15.580272
17.0,17,15.593972
20.0,20,15.609256
13.0,13,15.621297
21.0,21,15.635895
20.0,20,15.649029
16.0,16,15.657999
19.0,19,15.671883
30.0,30,15.690312
14.0,14,15.699266
16.0,16,15.711236
14.0,14,15.72173
17.0,17,15.732016
22.0,22,15.74559
17.0,17,15.757215
19.0,19,15.768248
29.0,29,15.787307
42.0,42,15.813015
23.0,23,15.829318
11.0,11,15.837455
41.0,41,15.860471
53.0,53,15.89667
20.0,20,15.908522
32.0,32,15.928484
15.0,15,15.940872
17.0,17,15.952919
13.0,13,15.960893
32.0,32,15.985298
24.0,24,16.003058
10.0,10,16.010135
37.0,37,16.042894
17.0,17,16.054902
15.0,15,16.062066
17.0,17,16.074466
18.0,18,16.0869
14.0,14,16.094362
19.0,19,16.107016
68.0,68,16.150774
16.0,16,16.1612
11.0,11,16.171509
13.0,13,16.178509
32.0,32,16.199457
11.0,11,16.207882
25.0,25,16.226385
17.0,17,16.239021
31.0,31,16.258334
13.0,13,16.267601
21.0,21,16.280319
15.0,15,16.290845
35.0,35,16.313466
24.0,24,16.328758
15.0,15,16.339275
13.0,13,16.347698
42.0,42,16.374449
14.0,14,16.383181
26.0,26,16.399746
39.0,39,16.423614
18.0,18,16.437992
12.0,12,16.4456
36.0,36,16.466472
21.0,21,16.478804
14.0,14,16.488569
30.0,30,16.505581
15.0,15,16.514967
22.0,22,16.529446
14.0,14,16.538451
16.0,16,16.548733
12.0,12,16.556889
23.0,23,16.571152
34.0,34,16.594911
39.0,39,16.620861
24.0,24,16.636863
44.0,44,16.658247
20.0,20,16.670272
42.0,42,16.694089
34.0,34,16.712762
20.0,20,16.726476
15.0,15,16.735074
14.0,14,16.744552
22.0,22,16.759929
14.0,14,16.76914
58.0,58,16.806587
13.0,13,16.815848
15.0,15,16.825479
28.0,28,16.841578
11.0,11,16.846704
34.0,34,17.713582
28.0,28,17.727157
13.0,13,17.743031
12.0,12,17.842332
16.0,16,17.89536
11.0,11,17.907341
11.0,11,17.922981
12.0,12,17.935713
13.0,13,17.946898
10.0,10,17.961687
16.0,16,17.979064
14.0,14,17.992661
21.0,21,18.016726
22.0,22,18.04516
9.0,9,18.055536
11.0,11,18.071505
17.0,17,18.0868
14.0,14,18.098907
12.0,12,18.109757
15.0,15,18.121133
13.0,13,18.134495
12.0,12,18.146046
21.0,21,18.166873
27.0,27,18.193678
14.0,14,18.208103
9.0,9,18.214972
29.0,29,18.237022
32.0,32,18.260362
28.0,28,18.283415
20.0,20,18.299553
13.0,13,18.312786
25.0,25,18.33308
30.0,30,18.360928
13.0,13,18.374664
19.0,19,18.391402
47.0,47,18.438195
11.0,11,18.462358
25.0,25,18.503429
18.0,18,18.526991
41.0,41,18.580607
26.0,26,18.614452
17.0,17,18.632873
18.0,18,18.652194
16.0,16,18.67292
30.0,30,18.701939
11.0,11,18.713438
12.0,12,18.727283
34.0,34,18.7637
15.0,15,18.780242
23.0,23,18.813998
24.0,24,18.847558
16.0,16,18.875813
18.0,18,18.900101
26.0,26,18.929244
14.0,14,18.944389
21.0,21,18.972333
17.0,17,18.992341
13.0,13,19.007093
18.0,18,19.029737
12.0,12,19.045732
17.0,17,19.073032
12.0,12,19.084195
13.0,13,19.099145
14.0,14,19.114584
23.0,23,19.139688
29.0,29,19.171663
41.0,41,19.21772
23.0,23,19.250377
13.0,13,19.266726
24.0,24,19.295282
72.0,72,19.37685
26.0,26,19.41002
17.0,17,19.428701
29.0,29,19.463908
15.0,15,19.482184
15.0,15,19.513387
12.0,12,19.544755
15.0,15,19.564446
18.0,18,19.583091
13.0,13,19.595677
12.0,12,19.606101
15.0,15,19.621144
41.0,41,19.662598
26.0,26,19.686167
19.0,19,19.704715
16.0,16,19.721617
22.0,22,19.844918
14.0,14,19.877542
18.0,18,19.920956
23.0,23,19.94526
37.0,37,19.981994
21.0,21,19.999143
21.0,21,20.015318
13.0,13,20.026318
9.0,9,20.034383
20.0,20,20.05885
18.0,18,20.072533
32.0,32,20.099935
14.0,14,20.111696
19.0,19,20.127472
20.0,20,20.142059
33.0,33,20.1664
