#{"t_start": 1747228506.6179023, "env_id": "None"}
r,l,t
16.0,16,4.461432
14.0,14,4.474295
18.0,18,4.490851
28.0,28,4.533288
29.0,29,4.561571
31.0,31,4.580356
58.0,58,4.640963
35.0,35,4.676109
24.0,24,4.697061
12.0,12,4.710564
15.0,15,4.722579
13.0,13,4.733591
15.0,15,4.762926
24.0,24,4.805011
24.0,24,4.832826
17.0,17,4.856995
12.0,12,4.868027
14.0,14,4.878286
21.0,21,4.89319
13.0,13,4.900012
51.0,51,4.931352
12.0,12,4.944981
16.0,16,4.965431
13.0,13,4.981936
18.0,18,5.000568
38.0,38,5.036539
11.0,11,5.043738
37.0,37,5.073874
19.0,19,5.087944
28.0,28,5.106068
14.0,14,5.114091
33.0,33,5.13739
15.0,15,5.147728
15.0,15,5.158122
18.0,18,5.168452
25.0,25,5.185253
14.0,14,5.197111
11.0,11,5.207072
15.0,15,5.214984
14.0,14,6.734184
11.0,11,6.740328
14.0,14,6.746989
15.0,15,6.756643
10.0,10,6.762873
9.0,9,6.775155
30.0,30,6.795109
22.0,22,6.807348
22.0,22,6.823403
15.0,15,6.832648
11.0,11,6.840401
22.0,22,6.859521
15.0,15,6.870719
17.0,17,6.899627
17.0,17,6.928364
16.0,16,6.953907
10.0,10,6.968566
41.0,41,7.019631
14.0,14,7.035764
10.0,10,7.052056
49.0,49,7.134519
14.0,14,7.148796
33.0,33,7.183854
22.0,22,7.222131
12.0,12,7.236302
18.0,18,7.257484
12.0,12,7.264117
42.0,42,7.297526
23.0,23,7.310817
21.0,21,7.322623
15.0,15,7.333208
36.0,36,7.358789
22.0,22,7.372725
16.0,16,7.382632
34.0,34,7.402805
46.0,46,7.430172
20.0,20,7.450161
12.0,12,7.465301
45.0,45,7.578537
19.0,19,7.6191
12.0,12,7.645665
32.0,32,7.698411
33.0,33,7.747168
20.0,20,7.776816
33.0,33,7.85974
12.0,12,7.882711
16.0,16,7.908106
36.0,36,7.958906
11.0,11,7.972897
23.0,23,8.0256
72.0,72,8.149842
17.0,17,8.167165
14.0,14,8.18193
18.0,18,8.208112
27.0,27,8.256692
17.0,17,8.284641
12.0,12,8.310057
21.0,21,8.349997
28.0,28,8.398295
16.0,16,8.424497
22.0,22,8.45751
13.0,13,8.477764
39.0,39,8.538373
26.0,26,8.570079
20.0,20,8.592411
19.0,19,8.603474
17.0,17,8.616644
37.0,37,8.640261
32.0,32,8.660661
15.0,15,8.667967
54.0,54,8.708877
10.0,10,8.714504
57.0,57,8.752306
14.0,14,8.764898
13.0,13,8.778139
10.0,10,8.78513
14.0,14,8.805398
18.0,18,8.830167
18.0,18,8.857909
66.0,66,8.928186
19.0,19,8.954484
28.0,28,8.99403
18.0,18,9.025507
16.0,16,9.054727
13.0,13,9.081317
11.0,11,9.100456
14.0,14,9.12114
20.0,20,9.154006
15.0,15,9.179691
9.0,9,9.194377
31.0,31,9.248902
18.0,18,9.27584
10.0,10,9.290949
11.0,11,10.746835
30.0,30,10.784937
25.0,25,10.833478
52.0,52,10.890941
25.0,25,10.924887
16.0,16,10.939504
17.0,17,10.950217
23.0,23,10.979265
13.0,13,10.993247
11.0,11,11.009718
15.0,15,11.022501
13.0,13,11.048244
21.0,21,11.070237
22.0,22,11.087933
42.0,42,11.159281
28.0,28,11.192896
33.0,33,11.228419
23.0,23,11.24399
20.0,20,11.258888
11.0,11,11.268275
17.0,17,11.280691
17.0,17,11.289784
43.0,43,11.314654
25.0,25,11.33105
11.0,11,11.337275
14.0,14,11.347656
20.0,20,11.364226
16.0,16,11.374971
13.0,13,11.390558
13.0,13,11.398594
12.0,12,11.406344
18.0,18,11.424645
18.0,18,11.443253
19.0,19,11.466717
14.0,14,11.480417
12.0,12,11.49221
13.0,13,11.503449
11.0,11,11.512758
21.0,21,11.527397
11.0,11,11.53511
17.0,17,11.544442
10.0,10,11.553098
15.0,15,11.56598
18.0,18,11.582997
12.0,12,11.594412
53.0,53,11.630847
18.0,18,11.645333
27.0,27,11.663381
19.0,19,11.677632
28.0,28,11.697428
19.0,19,11.712818
14.0,14,11.72403
14.0,14,11.737301
10.0,10,11.745914
73.0,73,11.785747
36.0,36,11.806691
17.0,17,11.816685
18.0,18,11.831982
21.0,21,11.854925
23.0,23,11.876934
24.0,24,11.892435
18.0,18,11.900375
53.0,53,11.931752
17.0,17,11.942929
34.0,34,11.966823
27.0,27,11.98319
22.0,22,11.99595
21.0,21,12.010465
27.0,27,12.02946
25.0,25,12.043366
26.0,26,12.06027
30.0,30,12.077214
13.0,13,12.084318
16.0,16,12.09539
43.0,43,12.126296
28.0,28,12.153023
35.0,35,12.222963
12.0,12,12.242429
31.0,31,12.291652
21.0,21,12.322531
29.0,29,12.362824
23.0,23,12.39888
24.0,24,12.429114
14.0,14,12.443353
15.0,15,12.45903
26.0,26,12.491963
15.0,15,12.514578
29.0,29,12.551792
9.0,9,12.558183
34.0,34,12.58065
25.0,25,12.594868
68.0,68,13.614902
10.0,10,13.627588
13.0,13,13.635862
27.0,27,13.653965
32.0,32,13.671921
13.0,13,13.680943
21.0,21,13.691259
13.0,13,13.701082
19.0,19,13.71502
28.0,28,13.730088
20.0,20,13.740094
12.0,12,13.749487
30.0,30,13.76416
20.0,20,13.775205
16.0,16,13.784811
13.0,13,13.793955
12.0,12,13.801675
34.0,34,13.823531
52.0,52,13.855851
15.0,15,13.863332
10.0,10,13.86999
12.0,12,13.884257
17.0,17,13.894822
36.0,36,13.917021
30.0,30,13.990496
14.0,14,14.02633
26.0,26,14.042534
13.0,13,14.052917
15.0,15,14.06666
15.0,15,14.077135
13.0,13,14.084267
20.0,20,14.095569
53.0,53,14.120616
25.0,25,14.133895
13.0,13,14.141585
15.0,15,14.149267
27.0,27,14.166419
11.0,11,14.172452
23.0,23,14.186818
22.0,22,14.200296
25.0,25,14.216817
11.0,11,14.222579
11.0,11,14.230848
20.0,20,14.240885
12.0,12,14.249787
20.0,20,14.265949
16.0,16,14.276866
13.0,13,14.285118
27.0,27,14.316364
14.0,14,14.325731
28.0,28,14.351253
33.0,33,14.410323
38.0,38,14.438518
31.0,31,14.453713
24.0,24,14.465538
19.0,19,14.476596
41.0,41,14.495906
11.0,11,14.50145
15.0,15,14.50948
17.0,17,14.519013
10.0,10,14.524536
24.0,24,14.535869
27.0,27,14.551973
26.0,26,14.566387
17.0,17,14.576975
42.0,42,14.603446
21.0,21,14.615466
17.0,17,14.630486
34.0,34,14.653107
13.0,13,14.660356
17.0,17,14.672618
9.0,9,14.678109
17.0,17,14.687562
35.0,35,14.707735
29.0,29,14.723809
37.0,37,14.748708
16.0,16,14.759209
37.0,37,14.780876
22.0,22,14.792586
27.0,27,14.809876
11.0,11,14.817248
24.0,24,14.836743
23.0,23,14.852086
21.0,21,14.862525
15.0,15,14.872822
8.0,8,14.879157
26.0,26,14.89709
17.0,17,14.907797
49.0,49,14.94001
49.0,49,14.970943
35.0,35,14.992094
11.0,11,15.000595
16.0,16,15.009994
19.0,19,16.241175
45.0,45,16.268673
14.0,14,16.291148
11.0,11,16.307849
19.0,19,16.323141
22.0,22,16.337494
15.0,15,16.350068
20.0,20,16.36226
31.0,31,16.380994
11.0,11,16.388565
16.0,16,16.401813
12.0,12,16.41587
18.0,18,16.435041
17.0,17,16.454941
16.0,16,16.467964
35.0,35,16.494416
18.0,18,16.508568
14.0,14,16.517772
10.0,10,16.525862
29.0,29,16.54605
28.0,28,16.567139
16.0,16,16.577112
16.0,16,16.589732
19.0,19,16.604506
40.0,40,16.639527
25.0,25,16.66078
11.0,11,16.670491
15.0,15,16.68535
10.0,10,16.692866
36.0,36,16.723944
12.0,12,16.737486
13.0,13,16.751835
20.0,20,16.770497
12.0,12,16.780329
32.0,32,16.802429
9.0,9,16.80988
13.0,13,16.822129
25.0,25,16.840827
59.0,59,16.89156
12.0,12,16.902997
16.0,16,16.916035
11.0,11,16.924194
22.0,22,16.941373
14.0,14,16.952294
10.0,10,16.963155
16.0,16,16.976461
22.0,22,16.995581
33.0,33,17.020014
21.0,21,17.040522
14.0,14,17.052329
18.0,18,17.067732
12.0,12,17.080776
14.0,14,17.093781
15.0,15,17.108719
41.0,41,17.144423
16.0,16,17.160009
10.0,10,17.168543
17.0,17,17.185295
13.0,13,17.193874
51.0,51,17.266712
21.0,21,17.282128
39.0,39,17.310307
34.0,34,17.335075
54.0,54,17.374916
56.0,56,17.411236
17.0,17,17.425719
13.0,13,17.435225
30.0,30,17.45739
20.0,20,17.473238
44.0,44,17.525834
46.0,46,17.55603
21.0,21,17.569628
22.0,22,17.585044
17.0,17,17.598561
15.0,15,17.608531
10.0,10,17.616591
13.0,13,17.624892
19.0,19,17.63995
12.0,12,17.649644
16.0,16,17.65997
12.0,12,17.671232
26.0,26,17.692477
56.0,56,17.726864
17.0,17,17.738066
50.0,50,17.774666
12.0,12,17.79059
10.0,10,17.803002
35.0,35,17.825781
13.0,13,17.83406
11.0,11,17.840148
17.0,17,17.851194
15.0,15,17.860194
17.0,17,17.8715
40.0,40,19.300681
15.0,15,19.308004
21.0,21,19.320076
18.0,18,19.330367
46.0,46,19.355339
11.0,11,19.360966
17.0,17,19.372407
19.0,19,19.384491
17.0,17,19.3934
26.0,26,19.406954
22.0,22,19.421233
69.0,69,19.467136
40.0,40,19.490955
17.0,17,19.502391
32.0,32,19.524338
34.0,34,19.554294
20.0,20,19.57246
19.0,19,19.591761
25.0,25,19.614536
23.0,23,19.636242
43.0,43,19.67223
16.0,16,19.687112
11.0,11,19.700939
17.0,17,19.720545
22.0,22,19.74035
18.0,18,19.757862
17.0,17,19.773995
15.0,15,19.791357
24.0,24,19.812813
18.0,18,19.826648
30.0,30,19.855266
26.0,26,19.87421
22.0,22,19.896932
30.0,30,19.926316
44.0,44,19.992384
17.0,17,20.020361
13.0,13,20.031864
29.0,29,20.052219
20.0,20,20.066684
17.0,17,20.077601
19.0,19,20.089448
13.0,13,20.097686
10.0,10,20.10532
28.0,28,20.125699
13.0,13,20.1363
18.0,18,20.146721
14.0,14,20.155439
31.0,31,20.19176
15.0,15,20.223595
44.0,44,20.334916
22.0,22,20.392808
26.0,26,20.427287
14.0,14,20.44767
14.0,14,20.470293
15.0,15,20.491149
14.0,14,20.508648
9.0,9,20.522383
43.0,43,20.574646
14.0,14,20.591434
10.0,10,20.601766
14.0,14,20.618384
38.0,38,20.673139
11.0,11,20.685685
24.0,24,20.715576
19.0,19,20.741757
18.0,18,20.757128
10.0,10,20.765447
54.0,54,20.807014
28.0,28,20.829074
14.0,14,20.84337
14.0,14,20.857741
15.0,15,20.878575
31.0,31,20.927659
15.0,15,20.945688
16.0,16,20.964375
11.0,11,20.973786
17.0,17,20.986197
28.0,28,21.010329
14.0,14,21.020784
14.0,14,21.030277
16.0,16,21.042193
50.0,50,21.083987
17.0,17,21.098561
19.0,19,21.115392
17.0,17,21.126805
19.0,19,21.138381
19.0,19,21.151777
21.0,21,21.170451
26.0,26,21.196898
42.0,42,21.23916
31.0,31,21.265987
15.0,15,21.276749
13.0,13,21.287475
19.0,19,22.979131
11.0,11,22.987519
35.0,35,23.015706
14.0,14,23.025979
12.0,12,23.037603
16.0,16,23.050667
47.0,47,23.081183
11.0,11,23.088598
12.0,12,23.096039
30.0,30,23.115863
17.0,17,23.127952
51.0,51,23.180267
12.0,12,23.194417
12.0,12,23.204539
13.0,13,23.222844
11.0,11,23.232033
21.0,21,23.258989
18.0,18,23.277695
20.0,20,23.304027
12.0,12,23.324697
16.0,16,23.344611
29.0,29,23.368591
26.0,26,23.392071
17.0,17,23.405419
12.0,12,23.41502
17.0,17,23.42939
52.0,52,23.476872
35.0,35,23.50384
22.0,22,23.51985
17.0,17,23.533451
13.0,13,23.542078
20.0,20,23.553798
12.0,12,23.56245
20.0,20,23.578034
13.0,13,23.587771
9.0,9,23.595279
22.0,22,23.612367
14.0,14,23.622172
21.0,21,23.64191
32.0,32,23.662977
28.0,28,23.680763
24.0,24,23.695712
11.0,11,23.703858
34.0,34,23.726896
56.0,56,23.758277
23.0,23,23.772755
9.0,9,23.778221
22.0,22,23.791103
64.0,64,23.83161
18.0,18,23.844475
9.0,9,23.850798
23.0,23,23.869035
10.0,10,23.876037
18.0,18,23.887049
13.0,13,23.896045
30.0,30,23.931321
22.0,22,23.944985
18.0,18,23.956548
26.0,26,23.971917
47.0,47,23.995945
15.0,15,24.004952
16.0,16,24.015542
18.0,18,24.027051
11.0,11,24.036139
12.0,12,24.045911
45.0,45,24.073433
17.0,17,24.085509
13.0,13,24.095769
23.0,23,24.111125
25.0,25,24.125151
12.0,12,24.135201
9.0,9,24.142746
12.0,12,24.150116
29.0,29,24.168191
12.0,12,24.177848
14.0,14,24.188509
24.0,24,24.204565
29.0,29,24.222232
16.0,16,24.23479
38.0,38,24.25879
14.0,14,24.267352
14.0,14,24.277657
13.0,13,24.285623
25.0,25,24.301733
16.0,16,24.311556
22.0,22,24.324917
25.0,25,24.339275
13.0,13,24.349126
29.0,29,24.368151
12.0,12,24.376256
14.0,14,24.385693
39.0,39,24.40951
40.0,40,24.432043
15.0,15,24.442077
25.0,25,24.457992
25.0,25,24.474526
