#{"t_start": 1747230408.7943306, "env_id": "None"}
r,l,t
34.0,34,9.429092
25.0,25,9.444394
11.0,11,9.455318
23.0,23,9.470495
15.0,15,9.479271
20.0,20,9.492396
29.0,29,9.512081
25.0,25,9.530488
17.0,17,9.543445
21.0,21,9.556374
13.0,13,9.568356
12.0,12,9.574755
43.0,43,9.600974
25.0,25,9.616195
29.0,29,9.633085
20.0,20,9.64349
23.0,23,9.661971
50.0,50,9.703766
19.0,19,9.721004
35.0,35,9.741248
35.0,35,9.769509
9.0,9,9.775959
40.0,40,9.801766
12.0,12,9.808179
33.0,33,9.825879
16.0,16,9.837866
15.0,15,9.851351
22.0,22,9.864741
52.0,52,9.893124
11.0,11,9.901642
38.0,38,9.934517
35.0,35,9.968
10.0,10,9.973471
31.0,31,9.992266
12.0,12,10.00202
29.0,29,10.01934
15.0,15,10.024836
19.0,19,10.038542
16.0,16,10.053468
33.0,33,10.084864
22.0,22,10.097943
14.0,14,10.111917
20.0,20,10.12397
19.0,19,10.13956
10.0,10,10.147184
23.0,23,10.161334
13.0,13,10.173254
15.0,15,10.183338
40.0,40,10.205116
21.0,21,10.218496
30.0,30,10.236345
17.0,17,10.246262
49.0,49,11.806494
45.0,45,11.84588
27.0,27,11.865336
12.0,12,11.880943
17.0,17,11.902158
13.0,13,11.921128
18.0,18,11.938441
42.0,42,11.975356
12.0,12,11.983912
36.0,36,12.01322
15.0,15,12.022388
20.0,20,12.036388
14.0,14,12.044422
15.0,15,12.054645
17.0,17,12.068415
10.0,10,12.076884
15.0,15,12.095309
22.0,22,12.116264
18.0,18,12.131308
21.0,21,12.159423
28.0,28,12.187953
14.0,14,12.20773
14.0,14,12.233773
13.0,13,12.243042
19.0,19,12.263479
12.0,12,12.275877
21.0,21,12.296676
16.0,16,12.308307
16.0,16,12.328959
13.0,13,12.346956
9.0,9,12.363282
29.0,29,12.405613
21.0,21,12.427274
24.0,24,12.458688
19.0,19,12.477058
18.0,18,12.499007
20.0,20,12.524388
15.0,15,12.542976
17.0,17,12.569397
24.0,24,12.59494
23.0,23,12.613268
16.0,16,12.629656
28.0,28,12.652907
16.0,16,12.67085
11.0,11,12.678435
10.0,10,12.690434
17.0,17,12.706121
14.0,14,12.723946
20.0,20,12.742383
31.0,31,12.774848
18.0,18,12.807255
41.0,41,12.857516
15.0,15,12.88459
53.0,53,12.971638
15.0,15,12.987437
17.0,17,13.010971
14.0,14,13.033777
12.0,12,13.060441
23.0,23,13.095829
20.0,20,13.125832
20.0,20,13.156837
19.0,19,13.184584
19.0,19,13.214508
13.0,13,13.233623
13.0,13,13.253107
19.0,19,13.274115
15.0,15,13.288893
36.0,36,13.343682
26.0,26,13.36803
46.0,46,13.414443
14.0,14,13.433549
35.0,35,13.468206
18.0,18,13.492954
18.0,18,13.518289
35.0,35,13.559683
15.0,15,13.571291
23.0,23,13.594693
29.0,29,13.620257
16.0,16,13.64069
29.0,29,13.678678
13.0,13,13.696941
13.0,13,13.715371
8.0,8,13.722157
14.0,14,13.74141
14.0,14,13.760201
10.0,10,13.773661
16.0,16,13.858515
18.0,18,13.892781
14.0,14,13.916353
21.0,21,13.946193
23.0,23,13.978488
12.0,12,13.997267
83.0,83,14.072098
21.0,21,14.089866
30.0,30,14.119452
18.0,18,14.135046
9.0,9,14.143616
28.0,28,14.17017
10.0,10,14.183544
78.0,78,15.343195
19.0,19,15.35361
15.0,15,15.362047
24.0,24,15.38465
11.0,11,15.39435
14.0,14,15.407202
46.0,46,15.473034
62.0,62,15.540095
22.0,22,15.565434
16.0,16,15.581884
11.0,11,15.588387
19.0,19,15.605434
24.0,24,15.622816
31.0,31,15.644727
26.0,26,15.666162
15.0,15,15.677707
13.0,13,15.694814
23.0,23,15.719655
21.0,21,15.731428
22.0,22,15.746099
60.0,60,15.799118
17.0,17,15.814014
9.0,9,15.829288
24.0,24,15.860308
26.0,26,15.95804
9.0,9,15.983569
34.0,34,16.029716
43.0,43,16.103482
9.0,9,16.116786
14.0,14,16.131259
22.0,22,16.164268
13.0,13,16.179777
30.0,30,16.213022
15.0,15,16.23185
12.0,12,16.247587
10.0,10,16.263759
12.0,12,16.273834
11.0,11,16.279958
10.0,10,16.288444
15.0,15,16.296602
16.0,16,16.315184
12.0,12,16.328847
20.0,20,16.349233
27.0,27,16.383472
10.0,10,16.398894
32.0,32,16.42607
17.0,17,16.440573
11.0,11,16.451339
17.0,17,16.463
13.0,13,16.477075
14.0,14,16.492498
13.0,13,16.507413
51.0,51,16.559553
13.0,13,16.570852
33.0,33,16.599765
26.0,26,16.614712
18.0,18,16.62766
34.0,34,16.653787
42.0,42,16.679435
25.0,25,16.693298
25.0,25,16.705864
36.0,36,16.729145
11.0,11,16.735536
38.0,38,16.762493
18.0,18,16.774583
11.0,11,16.780583
10.0,10,16.788799
18.0,18,16.797363
11.0,11,16.807237
15.0,15,16.814317
15.0,15,16.825727
26.0,26,16.848071
8.0,8,16.858629
15.0,15,16.875846
35.0,35,16.906142
17.0,17,16.917832
13.0,13,16.933372
16.0,16,16.946467
28.0,28,16.963732
19.0,19,16.979975
22.0,22,16.994915
21.0,21,17.010462
61.0,61,17.047606
22.0,22,17.073786
21.0,21,17.090254
15.0,15,17.111287
14.0,14,17.127351
16.0,16,17.141823
13.0,13,17.154357
12.0,12,17.167203
19.0,19,17.19747
20.0,20,17.21489
48.0,48,17.269855
19.0,19,17.300805
12.0,12,18.677628
28.0,28,18.709093
12.0,12,18.718981
10.0,10,18.727772
10.0,10,18.735599
52.0,52,18.801238
31.0,31,18.827562
21.0,21,18.846906
17.0,17,18.861904
20.0,20,18.883826
20.0,20,18.901136
14.0,14,18.918115
23.0,23,18.952223
26.0,26,18.985161
11.0,11,18.9974
13.0,13,19.016616
23.0,23,19.0425
20.0,20,19.065783
24.0,24,19.086636
29.0,29,19.114186
18.0,18,19.134795
20.0,20,19.150411
15.0,15,19.171876
31.0,31,19.202447
15.0,15,19.214016
12.0,12,19.22536
20.0,20,19.2399
12.0,12,19.246647
26.0,26,19.268563
14.0,14,19.278679
60.0,60,19.316575
17.0,17,19.328768
20.0,20,19.342811
27.0,27,19.358774
44.0,44,19.382652
20.0,20,19.404596
35.0,35,19.427007
28.0,28,19.446385
16.0,16,19.462538
37.0,37,19.492587
15.0,15,19.508926
12.0,12,19.517785
13.0,13,19.528606
29.0,29,19.550806
18.0,18,19.576227
32.0,32,19.606612
19.0,19,19.626134
22.0,22,19.642103
15.0,15,19.65
14.0,14,19.662252
38.0,38,19.684991
19.0,19,19.700021
55.0,55,19.744231
39.0,39,19.778941
15.0,15,19.797944
14.0,14,19.815609
19.0,19,19.841889
27.0,27,19.883937
22.0,22,19.920229
32.0,32,19.956628
37.0,37,20.011461
23.0,23,20.041261
16.0,16,20.061353
57.0,57,20.11847
11.0,11,20.133828
18.0,18,20.151835
13.0,13,20.164825
20.0,20,20.184506
40.0,40,20.23813
14.0,14,20.259631
25.0,25,20.290929
44.0,44,20.335783
18.0,18,20.358543
25.0,25,20.385716
9.0,9,20.396678
20.0,20,20.423812
15.0,15,20.441627
42.0,42,20.47436
16.0,16,20.494151
17.0,17,20.512408
41.0,41,20.548605
24.0,24,20.568035
13.0,13,20.578531
19.0,19,20.591065
30.0,30,20.610195
58.0,58,20.646003
24.0,24,21.90679
28.0,28,21.930938
17.0,17,21.941346
11.0,11,21.947709
22.0,22,21.981855
12.0,12,21.991212
41.0,41,22.036943
12.0,12,22.0482
29.0,29,22.081553
50.0,50,22.140826
9.0,9,22.151322
20.0,20,22.177234
17.0,17,22.188024
37.0,37,22.226336
14.0,14,22.233746
14.0,14,22.244324
22.0,22,22.264552
11.0,11,22.324705
15.0,15,22.372289
37.0,37,22.439733
26.0,26,22.483186
10.0,10,22.496366
8.0,8,22.502991
17.0,17,22.518916
16.0,16,22.544459
16.0,16,22.564788
26.0,26,22.601835
36.0,36,22.627228
26.0,26,22.655277
39.0,39,22.694424
26.0,26,22.715618
31.0,31,22.741172
14.0,14,22.7521
11.0,11,22.76452
13.0,13,22.774115
21.0,21,22.796513
22.0,22,22.815672
18.0,18,22.840415
20.0,20,22.860893
85.0,85,22.938871
47.0,47,22.978572
14.0,14,22.990645
11.0,11,23.0008
10.0,10,23.084887
11.0,11,23.113166
11.0,11,23.131472
14.0,14,23.149796
13.0,13,23.163366
19.0,19,23.185669
11.0,11,23.203165
27.0,27,23.237591
18.0,18,23.258597
12.0,12,23.273272
17.0,17,23.294716
11.0,11,23.300169
12.0,12,23.310531
32.0,32,23.339632
12.0,12,23.353828
14.0,14,23.372578
42.0,42,23.412801
26.0,26,23.442742
19.0,19,23.465274
40.0,40,23.508107
29.0,29,23.548998
28.0,28,23.577163
14.0,14,23.594193
17.0,17,23.613999
18.0,18,23.630219
26.0,26,23.651951
30.0,30,23.687354
41.0,41,23.723428
9.0,9,23.732366
36.0,36,23.765579
14.0,14,23.777534
22.0,22,23.811329
11.0,11,23.823452
16.0,16,23.842766
12.0,12,23.856756
16.0,16,23.873877
36.0,36,23.910827
36.0,36,23.942407
11.0,11,23.952997
86.0,86,24.010134
11.0,11,24.016145
17.0,17,24.029437
13.0,13,24.036015
9.0,9,24.041824
12.0,12,24.049989
32.0,32,24.069685
20.0,20,24.089008
26.0,26,24.113388
10.0,10,24.118848
15.0,15,24.136615
15.0,15,24.1512
