#{"t_start": 1747226844.1039298, "env_id": "None"}
r,l,t
9.0,9,3.369395
25.0,25,3.39343
20.0,20,3.415812
16.0,16,3.418045
72.0,72,3.485967
18.0,18,5.680368
15.0,15,5.686925
12.0,12,5.706808
22.0,22,5.723685
19.0,19,5.741205
20.0,20,5.751165
23.0,23,5.788229
14.0,14,5.79678
12.0,12,5.809842
43.0,43,5.841612
41.0,41,5.88482
21.0,21,5.909456
9.0,9,5.918461
25.0,25,5.94177
15.0,15,5.957038
26.0,26,5.993755
15.0,15,6.024458
22.0,22,6.067572
19.0,19,6.09141
20.0,20,6.138293
29.0,29,6.186693
56.0,56,6.295356
28.0,28,6.34103
23.0,23,6.393059
29.0,29,6.444064
25.0,25,6.468734
27.0,27,6.506319
38.0,38,6.555152
31.0,31,6.585438
12.0,12,6.608161
21.0,21,6.644021
11.0,11,6.657891
16.0,16,6.668787
17.0,17,6.690845
15.0,15,6.713002
17.0,17,6.733945
22.0,22,6.759491
28.0,28,6.800451
15.0,15,6.82315
23.0,23,6.843896
26.0,26,6.875381
12.0,12,6.885312
18.0,18,6.907097
54.0,54,6.983818
50.0,50,7.04309
26.0,26,7.076824
20.0,20,7.10443
38.0,38,7.161881
45.0,45,7.232581
50.0,50,7.308032
19.0,19,7.335936
35.0,35,7.40242
71.0,71,7.491339
13.0,13,7.502523
24.0,24,7.530075
30.0,30,7.552981
11.0,11,7.552981
49.0,49,7.611381
32.0,32,7.645296
42.0,42,7.685646
61.0,61,7.73606
12.0,12,7.758229
16.0,16,7.76976
17.0,17,7.76976
13.0,13,7.792401
15.0,15,7.812717
64.0,64,7.869537
65.0,65,7.930297
42.0,42,7.968718
45.0,45,8.019302
26.0,26,8.040842
13.0,13,8.04597
20.0,20,8.058566
38.0,38,8.0991
44.0,44,8.145099
27.0,27,10.040039
16.0,16,10.071872
60.0,60,10.260942
27.0,27,10.326998
38.0,38,10.416536
20.0,20,10.469654
30.0,30,10.572346
46.0,46,10.687253
18.0,18,10.722722
22.0,22,10.773489
14.0,14,10.795393
18.0,18,10.841155
57.0,57,10.942878
16.0,16,10.961798
21.0,21,10.995786
48.0,48,11.070944
15.0,15,11.096606
31.0,31,11.144601
33.0,33,11.199494
14.0,14,11.232368
14.0,14,11.257363
22.0,22,11.289752
39.0,39,11.350057
33.0,33,11.409085
28.0,28,11.450003
36.0,36,11.478062
62.0,62,11.560777
24.0,24,11.606367
14.0,14,11.632589
39.0,39,11.678153
12.0,12,11.711944
72.0,72,11.77341
26.0,26,11.808075
14.0,14,11.827937
93.0,93,11.954209
25.0,25,11.978706
34.0,34,12.006773
25.0,25,12.029876
14.0,14,12.051876
56.0,56,12.207101
39.0,39,12.296166
24.0,24,12.366702
18.0,18,12.425599
47.0,47,12.507962
42.0,42,12.594263
16.0,16,12.624582
20.0,20,12.640356
32.0,32,12.6963
20.0,20,12.724696
26.0,26,12.757096
32.0,32,12.790957
43.0,43,12.852645
15.0,15,12.87795
21.0,21,12.908181
14.0,14,12.926774
31.0,31,12.958766
19.0,19,12.978613
11.0,11,12.981847
19.0,19,13.000128
32.0,32,13.04001
32.0,32,13.073598
50.0,50,13.157453
31.0,31,13.298994
18.0,18,13.357178
40.0,40,13.443297
24.0,24,13.496157
53.0,53,13.575746
44.0,44,15.080679
28.0,28,15.11738
57.0,57,15.176835
75.0,75,15.238823
21.0,21,15.264595
25.0,25,15.299052
71.0,71,15.35999
25.0,25,15.40445
25.0,25,15.42234
26.0,26,15.448376
23.0,23,15.466141
66.0,66,15.527194
29.0,29,15.561126
15.0,15,15.561126
25.0,25,15.594446
21.0,21,15.627892
27.0,27,15.649135
57.0,57,15.710723
17.0,17,15.727738
24.0,24,15.744154
38.0,38,15.793049
14.0,14,15.794612
35.0,35,15.837846
16.0,16,15.861341
24.0,24,15.878612
29.0,29,15.915231
31.0,31,15.943176
34.0,34,15.967006
28.0,28,15.994317
48.0,48,16.043809
66.0,66,16.110461
48.0,48,16.165347
64.0,64,16.228765
13.0,13,16.247424
34.0,34,16.31027
53.0,53,16.410446
30.0,30,16.44611
30.0,30,16.483487
45.0,45,16.545006
18.0,18,16.580939
79.0,79,16.681955
23.0,23,16.712493
42.0,42,16.760745
23.0,23,16.797528
134.0,134,16.927591
33.0,33,16.960723
32.0,32,16.983498
33.0,33,17.004622
34.0,34,17.028063
34.0,34,17.051092
33.0,33,17.083638
16.0,16,17.116462
49.0,49,17.188308
21.0,21,17.228643
41.0,41,17.351067
51.0,51,17.50364
34.0,34,20.629709
34.0,34,20.653112
66.0,66,20.731751
34.0,34,20.765532
55.0,55,20.798857
28.0,28,20.841185
37.0,37,20.871466
76.0,76,20.914812
39.0,39,20.965353
38.0,38,20.987214
20.0,20,20.998337
38.0,38,21.051068
24.0,24,21.071001
45.0,45,21.115315
49.0,49,21.165389
44.0,44,21.214777
35.0,35,21.250977
29.0,29,21.271234
25.0,25,21.288748
33.0,33,21.326978
53.0,53,21.386437
20.0,20,21.426031
24.0,24,21.453774
32.0,32,21.50517
21.0,21,21.524992
63.0,63,21.609265
50.0,50,21.684259
45.0,45,21.739619
47.0,47,21.799776
42.0,42,21.854511
44.0,44,21.907831
53.0,53,21.986394
42.0,42,22.037618
39.0,39,22.099017
65.0,65,22.182898
23.0,23,22.20625
56.0,56,22.253333
38.0,38,22.299206
39.0,39,22.333304
41.0,41,22.366601
26.0,26,22.407764
25.0,25,22.449279
54.0,54,22.514884
44.0,44,22.566424
39.0,39,22.61829
26.0,26,22.652663
78.0,78,22.732961
53.0,53,22.792407
62.0,62,22.858852
12.0,12,22.877685
33.0,33,24.344014
50.0,50,24.406679
31.0,31,24.454407
71.0,71,24.532122
30.0,30,24.582085
62.0,62,24.650103
84.0,84,24.714941
61.0,61,24.773339
30.0,30,24.802125
17.0,17,24.832852
32.0,32,24.853619
16.0,16,24.884855
40.0,40,24.918913
33.0,33,24.941984
120.0,120,25.047867
57.0,57,25.102729
45.0,45,25.136015
83.0,83,25.228404
77.0,77,25.301949
43.0,43,25.362693
44.0,44,25.423999
27.0,27,25.452565
46.0,46,25.492059
32.0,32,25.535562
36.0,36,25.580927
39.0,39,25.618464
48.0,48,25.651815
70.0,70,25.804958
21.0,21,25.852523
50.0,50,25.940922
36.0,36,26.003162
34.0,34,26.036881
85.0,85,26.129102
49.0,49,26.238968
28.0,28,26.309149
33.0,33,26.337415
28.0,28,26.37126
22.0,22,26.431135
38.0,38,26.470906
44.0,44,26.537293
23.0,23,26.615353
61.0,61,26.865293
38.0,38,26.956871
38.0,38,27.028682
23.0,23,27.056184
104.0,104,29.086774
16.0,16,29.104765
51.0,51,29.210533
32.0,32,29.28279
47.0,47,29.376719
111.0,111,29.505334
28.0,28,29.543508
77.0,77,29.609044
52.0,52,29.682493
41.0,41,29.743572
55.0,55,29.81389
82.0,82,29.923093
36.0,36,29.974616
18.0,18,30.003447
35.0,35,30.038588
42.0,42,30.075532
79.0,79,30.161324
84.0,84,30.240341
45.0,45,30.291024
64.0,64,30.355934
28.0,28,30.397852
22.0,22,30.425336
58.0,58,30.473483
179.0,179,30.604705
144.0,144,30.690954
23.0,23,30.726368
40.0,40,30.749645
23.0,23,30.757691
49.0,49,30.796165
29.0,29,30.824652
33.0,33,30.858138
132.0,132,30.966312
82.0,82,31.024586
77.0,77,31.094148
104.0,104,32.503447
43.0,43,32.569808
113.0,113,32.661996
40.0,40,32.692313
169.0,169,32.880844
27.0,27,32.918829
112.0,112,32.978385
29.0,29,33.009831
59.0,59,33.049303
79.0,79,33.110231
96.0,96,33.201388
27.0,27,33.225713
122.0,122,33.402773
98.0,98,33.486392
56.0,56,33.527205
91.0,91,33.600891
82.0,82,33.659761
19.0,19,33.68226
46.0,46,33.727152
35.0,35,33.755159
102.0,102,33.815755
49.0,49,33.844115
61.0,61,33.893894
41.0,41,33.927207
113.0,113,34.012166
65.0,65,34.049029
80.0,80,34.110055
47.0,47,34.160898
48.0,48,34.194204
75.0,75,34.246656
195.0,195,35.903298
21.0,21,35.942544
49.0,49,36.012191
154.0,154,36.104462
88.0,88,36.145823
67.0,67,36.195623
104.0,104,36.245972
47.0,47,36.296009
28.0,28,36.330141
99.0,99,36.44048
110.0,110,36.51574
60.0,60,36.562776
101.0,101,36.629247
93.0,93,36.697276
218.0,218,36.829517
109.0,109,36.917623
55.0,55,36.946723
35.0,35,36.985926
107.0,107,37.046868
23.0,23,37.084174
75.0,75,37.135109
131.0,131,37.231053
62.0,62,37.263698
109.0,109,38.631599
39.0,39,38.674896
258.0,258,38.834883
38.0,38,38.865403
217.0,217,38.997655
27.0,27,39.019742
172.0,172,39.133885
67.0,67,39.186394
26.0,26,39.215808
83.0,83,39.281197
336.0,336,39.530761
252.0,252,39.687691
48.0,48,39.715767
178.0,178,39.916685
166.0,166,40.084182
