#{"t_start": 1747226594.3497946, "env_id": "None"}
r,l,t
10.0,10,15.532506
11.0,11,15.548093
24.0,24,15.56585
14.0,14,15.575563
20.0,20,15.585237
13.0,13,15.596442
15.0,15,15.61568
11.0,11,15.623558
12.0,12,15.635251
14.0,14,15.645606
13.0,13,15.656923
13.0,13,15.668789
27.0,27,15.688629
18.0,18,15.70307
55.0,55,15.742536
38.0,38,15.768929
17.0,17,15.784768
18.0,18,15.797019
20.0,20,15.797019
12.0,12,15.819363
13.0,13,15.828202
46.0,46,15.862934
17.0,17,15.86348
34.0,34,15.897403
25.0,25,15.918126
13.0,13,15.920296
24.0,24,15.949165
13.0,13,15.958236
17.0,17,15.972322
25.0,25,15.983299
24.0,24,16.009752
19.0,19,16.018645
9.0,9,16.034633
15.0,15,16.046798
17.0,17,16.057679
16.0,16,16.070428
27.0,27,16.091584
18.0,18,16.10595
27.0,27,16.13013
22.0,22,16.149807
13.0,13,16.159213
57.0,57,16.213142
18.0,18,16.227611
15.0,15,16.243184
19.0,19,16.26362
23.0,23,16.289271
16.0,16,16.30574
13.0,13,16.319223
18.0,18,16.335661
15.0,15,16.353122
13.0,13,16.367183
10.0,10,16.374261
15.0,15,16.386155
34.0,34,16.419845
15.0,15,16.438218
25.0,25,16.45299
17.0,17,16.472378
12.0,12,17.466678
17.0,17,17.480277
18.0,18,17.491314
38.0,38,17.522005
30.0,30,17.544637
22.0,22,17.563895
12.0,12,17.571234
13.0,13,17.58339
14.0,14,17.59203
19.0,19,17.596815
29.0,29,17.625864
9.0,9,17.635801
25.0,25,17.654652
14.0,14,17.666324
15.0,15,17.676742
15.0,15,17.689685
23.0,23,17.706855
10.0,10,17.716757
13.0,13,17.724106
16.0,16,17.736489
21.0,21,17.754948
47.0,47,17.790027
19.0,19,17.80611
20.0,20,17.822603
21.0,21,17.836726
15.0,15,17.846926
10.0,10,17.85097
15.0,15,17.868777
24.0,24,17.885658
24.0,24,17.903524
22.0,22,17.924485
38.0,38,17.954526
15.0,15,17.966264
36.0,36,17.980206
15.0,15,18.000926
23.0,23,18.018627
28.0,28,18.038421
17.0,17,18.050847
33.0,33,18.070092
17.0,17,18.086098
16.0,16,18.099787
21.0,21,18.110436
20.0,20,18.128648
13.0,13,18.137399
21.0,21,18.149036
16.0,16,18.164316
10.0,10,18.168611
18.0,18,18.184596
17.0,17,18.193759
16.0,16,18.20541
18.0,18,18.218854
14.0,14,18.218854
25.0,25,18.242423
15.0,15,18.255615
18.0,18,18.269541
86.0,86,18.32534
42.0,42,18.354662
11.0,11,18.36691
17.0,17,18.380637
15.0,15,18.390281
11.0,11,18.402757
36.0,36,18.426615
17.0,17,18.437912
11.0,11,18.449836
20.0,20,18.464584
18.0,18,18.476114
39.0,39,18.50039
41.0,41,18.536051
9.0,9,18.539524
24.0,24,18.559805
51.0,51,18.592799
14.0,14,18.60638
24.0,24,18.624599
17.0,17,18.639337
9.0,9,18.64981
16.0,16,18.662744
14.0,14,18.673097
14.0,14,18.683573
19.0,19,18.688682
12.0,12,18.704254
17.0,17,18.718626
18.0,18,18.73398
33.0,33,18.755489
20.0,20,18.773081
17.0,17,18.787293
35.0,35,18.808554
15.0,15,18.821944
16.0,16,18.835624
31.0,31,18.85544
37.0,37,18.885072
24.0,24,18.902553
14.0,14,18.909518
16.0,16,18.919188
15.0,15,18.939047
19.0,19,18.954441
24.0,24,18.971995
11.0,11,18.982044
26.0,26,19.956473
16.0,16,19.972459
36.0,36,20.016893
21.0,21,20.040847
15.0,15,20.067244
52.0,52,20.11711
11.0,11,20.137592
19.0,19,20.149741
19.0,19,20.167386
17.0,17,20.170484
36.0,36,20.200995
27.0,27,20.222704
28.0,28,20.254575
25.0,25,20.272727
12.0,12,20.281803
44.0,44,20.312828
48.0,48,20.354084
13.0,13,20.360732
10.0,10,20.371812
13.0,13,20.372912
26.0,26,20.472269
12.0,12,20.521492
20.0,20,20.566226
14.0,14,20.566226
37.0,37,20.6049
13.0,13,20.630899
16.0,16,20.653931
16.0,16,20.667859
12.0,12,20.667859
22.0,22,20.69713
21.0,21,20.712823
16.0,16,20.720377
16.0,16,20.739143
21.0,21,20.756866
50.0,50,20.791161
32.0,32,20.816679
32.0,32,20.839128
31.0,31,20.856503
46.0,46,20.890261
55.0,55,20.92763
35.0,35,20.954602
24.0,24,20.973358
26.0,26,20.99053
22.0,22,21.006279
11.0,11,21.017596
12.0,12,21.026612
14.0,14,21.039868
19.0,19,21.055816
9.0,9,21.056834
20.0,20,21.073455
12.0,12,21.087533
21.0,21,21.102835
13.0,13,21.10715
15.0,15,21.125992
19.0,19,21.140543
11.0,11,21.149263
12.0,12,21.151032
20.0,20,21.173107
21.0,21,21.189531
13.0,13,21.190624
24.0,24,21.211553
10.0,10,21.222662
11.0,11,21.229973
19.0,19,21.240108
19.0,19,21.264905
17.0,17,21.28106
82.0,82,21.343087
35.0,35,21.376876
21.0,21,21.389276
32.0,32,21.421138
41.0,41,21.449493
17.0,17,21.458946
21.0,21,21.473635
57.0,57,21.523178
37.0,37,21.552492
22.0,22,21.579044
13.0,13,21.596796
22.0,22,21.624754
14.0,14,21.638711
26.0,26,21.673896
17.0,17,21.68892
31.0,31,21.703597
19.0,19,21.726804
12.0,12,21.75136
31.0,31,21.77253
11.0,11,21.801717
20.0,20,21.821173
28.0,28,21.834896
