#{"t_start": 1747233966.7553527, "env_id": "None"}
r,l,t
19.0,19,22.221275
46.0,46,22.245816
74.0,74,22.289402
65.0,65,22.36237
28.0,28,22.3894
168.0,168,22.493784
97.0,97,22.587746
58.0,58,22.631267
17.0,17,22.664626
27.0,27,22.684365
23.0,23,22.69774
30.0,30,22.718607
35.0,35,22.739011
32.0,32,22.765363
81.0,81,22.819844
21.0,21,22.843814
21.0,21,22.857877
36.0,36,22.899152
59.0,59,22.935576
53.0,53,22.969815
80.0,80,23.050811
31.0,31,23.171505
40.0,40,23.239815
23.0,23,23.258362
137.0,137,24.349809
50.0,50,24.392815
15.0,15,24.40846
42.0,42,24.438492
33.0,33,24.457542
34.0,34,24.481055
25.0,25,24.498055
114.0,114,24.563053
29.0,29,24.587525
29.0,29,24.605119
93.0,93,24.657826
26.0,26,24.68408
43.0,43,24.720079
61.0,61,24.755301
37.0,37,24.777315
32.0,32,24.79792
180.0,180,24.910036
36.0,36,24.947165
44.0,44,24.978518
68.0,68,25.022608
30.0,30,25.03591
25.0,25,25.053858
50.0,50,25.084997
36.0,36,25.104778
55.0,55,25.139672
39.0,39,25.172186
29.0,29,25.199023
28.0,28,25.217801
20.0,20,25.230332
131.0,131,25.324829
41.0,41,25.355613
30.0,30,25.379563
16.0,16,25.393174
27.0,27,25.421007
33.0,33,25.445949
50.0,50,25.484963
27.0,27,25.503376
80.0,80,25.591465
30.0,30,25.616902
66.0,66,25.654416
46.0,46,25.69699
14.0,14,25.706167
76.0,76,26.57333
92.0,92,26.624838
54.0,54,26.653571
28.0,28,26.669618
137.0,137,26.74411
54.0,54,26.785502
35.0,35,26.816715
79.0,79,26.863904
32.0,32,26.893034
25.0,25,26.922351
50.0,50,26.953809
61.0,61,26.98654
22.0,22,26.999576
34.0,34,27.018765
67.0,67,27.056077
26.0,26,27.072311
47.0,47,27.10247
53.0,53,27.134769
20.0,20,27.145816
33.0,33,27.167059
45.0,45,27.192165
71.0,71,27.235755
31.0,31,27.253614
94.0,94,27.305565
40.0,40,27.350144
74.0,74,27.392917
46.0,46,27.430905
51.0,51,27.474669
65.0,65,27.529744
34.0,34,27.566156
74.0,74,27.60532
75.0,75,27.663363
44.0,44,27.719112
83.0,83,27.785059
30.0,30,27.825135
43.0,43,27.87968
79.0,79,27.943109
16.0,16,27.969282
36.0,36,28.00175
27.0,27,28.024285
27.0,27,29.217409
68.0,68,29.267196
36.0,36,29.300419
152.0,152,29.406532
38.0,38,29.431866
23.0,23,29.441632
75.0,75,29.503386
22.0,22,29.521958
66.0,66,29.577068
52.0,52,29.613126
81.0,81,29.658236
51.0,51,29.703322
82.0,82,29.762401
53.0,53,29.805569
98.0,98,29.85948
11.0,11,29.871729
56.0,56,29.906662
26.0,26,29.923368
63.0,63,29.959453
46.0,46,30.008761
82.0,82,30.114168
34.0,34,30.145646
34.0,34,30.187365
18.0,18,30.20837
127.0,127,30.303004
40.0,40,30.356573
50.0,50,30.400879
85.0,85,30.449796
61.0,61,30.493401
147.0,147,30.575333
34.0,34,30.611771
32.0,32,30.635435
58.0,58,30.670563
111.0,111,30.738398
