#{"t_start": 1747227180.556159, "env_id": "None"}
r,l,t
30.0,30,2.398624
33.0,33,2.429987
19.0,19,2.45291
19.0,19,4.596543
59.0,59,4.680377
47.0,47,4.774742
20.0,20,4.815513
26.0,26,4.849254
30.0,30,4.915836
94.0,94,5.044676
23.0,23,5.091487
95.0,95,5.232505
10.0,10,5.263183
34.0,34,5.319923
37.0,37,5.391215
24.0,24,5.438097
47.0,47,5.512529
14.0,14,5.546795
31.0,31,5.593333
34.0,34,5.642286
27.0,27,5.694713
58.0,58,5.794422
15.0,15,5.824582
30.0,30,5.875925
14.0,14,5.907248
28.0,28,5.949653
12.0,12,5.996803
24.0,24,6.054648
20.0,20,6.089441
21.0,21,6.1254
18.0,18,6.144997
11.0,11,6.166631
42.0,42,6.234799
37.0,37,6.309356
14.0,14,6.341808
20.0,20,6.393244
13.0,13,6.427385
43.0,43,6.531125
28.0,28,6.607486
20.0,20,6.653684
13.0,13,6.679801
14.0,14,6.714319
23.0,23,6.783932
12.0,12,6.811122
12.0,12,6.851124
18.0,18,6.90863
14.0,14,6.938909
32.0,32,7.034192
37.0,37,7.128823
49.0,49,7.22764
21.0,21,7.264585
19.0,19,7.304319
14.0,14,7.333763
47.0,47,7.4322
15.0,15,7.485872
37.0,37,7.571832
34.0,34,7.646914
18.0,18,7.709048
37.0,37,7.801342
27.0,27,7.882131
46.0,46,8.04433
24.0,24,8.12227
23.0,23,8.185313
18.0,18,8.234801
16.0,16,8.282074
24.0,24,8.345874
43.0,43,8.419052
33.0,33,8.467805
27.0,27,8.51288
27.0,27,8.567541
30.0,30,8.612053
28.0,28,8.646727
25.0,25,8.672138
15.0,15,8.694696
46.0,46,8.758064
32.0,32,11.005946
18.0,18,11.031627
20.0,20,11.045099
32.0,32,11.101883
51.0,51,11.173486
47.0,47,11.267502
51.0,51,11.352091
27.0,27,11.42533
19.0,19,11.509138
47.0,47,11.640117
21.0,21,11.703836
27.0,27,11.773424
13.0,13,11.804229
57.0,57,11.900185
16.0,16,11.939993
44.0,44,12.019452
16.0,16,12.065317
41.0,41,12.132944
68.0,68,12.25446
34.0,34,12.305199
70.0,70,12.422159
79.0,79,12.553792
16.0,16,12.604242
71.0,71,12.687608
13.0,13,12.713321
76.0,76,12.818594
34.0,34,12.857872
26.0,26,12.915525
12.0,12,12.956047
16.0,16,12.982841
39.0,39,13.039131
27.0,27,13.073361
42.0,42,13.128925
68.0,68,13.207582
72.0,72,13.300916
14.0,14,13.323123
35.0,35,13.375673
41.0,41,13.452301
48.0,48,13.534339
20.0,20,13.564527
13.0,13,13.583859
32.0,32,13.621708
21.0,21,13.650655
25.0,25,13.68397
51.0,51,13.74166
20.0,20,13.761469
15.0,15,13.780941
18.0,18,13.80721
27.0,27,13.841642
54.0,54,13.903112
18.0,18,13.923357
20.0,20,13.936666
36.0,36,13.975055
22.0,22,13.992565
35.0,35,14.038459
22.0,22,14.055237
26.0,26,14.091699
23.0,23,14.124512
14.0,14,14.141892
43.0,43,14.195189
15.0,15,14.218043
16.0,16,15.486568
33.0,33,15.534292
10.0,10,15.547795
23.0,23,15.582453
54.0,54,15.691394
20.0,20,15.722292
37.0,37,15.787717
84.0,84,15.928076
24.0,24,15.974598
85.0,85,16.095888
37.0,37,16.198352
60.0,60,16.310918
29.0,29,16.369438
93.0,93,16.504751
57.0,57,16.600349
45.0,45,16.666737
35.0,35,16.714924
27.0,27,16.766912
42.0,42,16.826392
22.0,22,16.880388
56.0,56,16.955774
34.0,34,17.008429
36.0,36,17.07059
19.0,19,17.091859
49.0,49,17.154694
40.0,40,17.209594
72.0,72,17.30924
27.0,27,17.356367
30.0,30,17.416836
17.0,17,17.45204
67.0,67,17.639306
53.0,53,17.737634
62.0,62,17.877289
70.0,70,18.090862
17.0,17,18.165676
68.0,68,18.36079
31.0,31,18.521704
13.0,13,18.615687
13.0,13,18.65269
32.0,32,18.740847
15.0,15,18.780185
12.0,12,18.810941
77.0,77,18.927778
49.0,49,19.002965
85.0,85,19.093929
54.0,54,19.154262
26.0,26,19.182576
17.0,17,19.194579
43.0,43,19.231849
15.0,15,19.250119
169.0,169,20.680723
54.0,54,20.735733
41.0,41,20.788925
85.0,85,20.866103
52.0,52,20.925406
22.0,22,20.953512
25.0,25,20.980988
121.0,121,21.109235
108.0,108,21.246658
57.0,57,21.298635
95.0,95,21.368188
122.0,122,21.487322
92.0,92,21.612621
316.0,316,22.077247
54.0,54,22.185199
27.0,27,22.230567
26.0,26,22.284192
85.0,85,22.473197
56.0,56,22.578924
72.0,72,22.653861
14.0,14,22.672584
45.0,45,22.699505
71.0,71,22.742625
31.0,31,22.762835
93.0,93,22.841269
109.0,109,22.992034
15.0,15,23.104936
19.0,19,24.48245
27.0,27,24.49841
72.0,72,24.55043
103.0,103,24.62358
46.0,46,24.669979
203.0,203,24.818135
87.0,87,24.888461
136.0,136,25.029248
189.0,189,25.222628
94.0,94,25.30779
92.0,92,25.398214
19.0,19,25.419673
98.0,98,25.501296
152.0,152,25.65197
29.0,29,25.696895
47.0,47,25.738416
72.0,72,25.806817
22.0,22,25.839191
130.0,130,25.938839
79.0,79,26.020239
120.0,120,26.138459
27.0,27,26.168901
21.0,21,26.19163
139.0,139,26.305073
56.0,56,27.686856
82.0,82,27.752859
107.0,107,27.818309
117.0,117,27.901263
46.0,46,27.94103
105.0,105,28.01277
62.0,62,28.067842
126.0,126,28.151978
117.0,117,28.238632
180.0,180,28.421201
105.0,105,28.591431
38.0,38,28.634807
115.0,115,28.74413
56.0,56,28.798981
132.0,132,28.888644
154.0,154,28.993266
27.0,27,29.021996
102.0,102,29.08556
54.0,54,29.128364
169.0,169,29.257892
56.0,56,29.304374
268.0,268,30.490088
102.0,102,30.592682
88.0,88,30.670915
138.0,138,30.760355
44.0,44,30.79534
101.0,101,30.852306
84.0,84,30.911609
142.0,142,30.999307
131.0,131,31.08428
97.0,97,31.154306
133.0,133,31.250655
142.0,142,31.348089
120.0,120,31.438486
29.0,29,31.467199
68.0,68,31.512635
34.0,34,31.539135
13.0,13,31.557595
160.0,160,31.667984
114.0,114,31.745929
184.0,184,32.929703
69.0,69,32.976963
170.0,170,33.075628
34.0,34,33.101502
37.0,37,33.12381
203.0,203,33.245116
77.0,77,33.295574
166.0,166,33.40592
165.0,165,33.699318
156.0,156,33.884845
133.0,133,33.987801
22.0,22,34.017895
118.0,118,34.099605
133.0,133,34.196424
113.0,113,34.283448
114.0,114,34.375643
220.0,220,34.535925
215.0,215,35.908515
101.0,101,36.004788
174.0,174,36.131953
255.0,255,36.304523
215.0,215,36.457417
139.0,139,36.552583
260.0,260,36.706246
99.0,99,36.776609
93.0,93,36.843127
239.0,239,36.997669
114.0,114,37.075442
