#{"t_start": 1747226506.2564619, "env_id": "None"}
r,l,t
40.0,40,3.262418
22.0,22,3.288425
26.0,26,3.310272
11.0,11,3.312457
11.0,11,3.328047
30.0,30,3.340321
23.0,23,3.36571
12.0,12,3.378116
12.0,12,3.379225
17.0,17,3.396008
18.0,18,3.412323
35.0,35,3.446328
16.0,16,3.467123
20.0,20,3.479121
16.0,16,3.490107
22.0,22,3.511418
19.0,19,3.530205
21.0,21,3.545625
23.0,23,3.562104
16.0,16,3.577009
24.0,24,3.59463
19.0,19,3.611237
31.0,31,3.629562
10.0,10,3.644115
43.0,43,3.678695
19.0,19,3.700566
49.0,49,3.750172
18.0,18,3.763011
15.0,15,3.773566
51.0,51,3.813812
11.0,11,3.825747
26.0,26,3.840631
18.0,18,3.862784
20.0,20,3.879564
11.0,11,3.892368
42.0,42,3.929491
16.0,16,3.946265
15.0,15,3.961713
33.0,33,3.973821
41.0,41,4.028008
24.0,24,4.041083
20.0,20,4.078678
46.0,46,4.124212
18.0,18,4.144265
11.0,11,4.154111
20.0,20,4.17585
16.0,16,4.190702
12.0,12,4.190702
13.0,13,4.211851
16.0,16,4.232596
14.0,14,4.248204
18.0,18,4.283487
28.0,28,4.318012
29.0,29,4.34973
31.0,31,4.376265
58.0,58,4.427847
35.0,35,4.457921
24.0,24,4.480137
12.0,12,4.494715
15.0,15,4.510689
13.0,13,4.512945
15.0,15,4.530592
24.0,24,4.558439
24.0,24,4.579746
17.0,17,4.597109
12.0,12,4.607074
14.0,14,4.608138
21.0,21,4.629513
13.0,13,4.647137
51.0,51,4.679666
12.0,12,4.691372
16.0,16,4.710462
13.0,13,4.712598
18.0,18,4.73092
38.0,38,4.768735
11.0,11,4.778472
37.0,37,4.808232
19.0,19,4.823141
28.0,28,4.846406
14.0,14,4.860672
33.0,33,4.877494
15.0,15,4.896976
15.0,15,4.913817
18.0,18,4.930999
25.0,25,4.949553
14.0,14,4.96254
11.0,11,4.96997
15.0,15,4.978325
14.0,14,6.131644
11.0,11,6.131644
14.0,14,6.149443
15.0,15,6.158456
10.0,10,6.158456
9.0,9,6.158456
30.0,30,6.194568
22.0,22,6.211314
22.0,22,6.228488
15.0,15,6.231108
11.0,11,6.247373
22.0,22,6.266321
15.0,15,6.275645
17.0,17,6.275645
17.0,17,6.298662
16.0,16,6.31348
10.0,10,6.314538
41.0,41,6.348173
14.0,14,6.364002
10.0,10,6.36952
49.0,49,6.397891
14.0,14,6.408955
33.0,33,6.44237
22.0,22,6.462008
12.0,12,6.466233
18.0,18,6.485643
12.0,12,6.498805
42.0,42,6.5303
23.0,23,6.542403
21.0,21,6.564701
15.0,15,6.579956
36.0,36,6.597167
22.0,22,6.615618
16.0,16,6.632677
34.0,34,6.642984
46.0,46,6.685192
20.0,20,6.693463
12.0,12,6.712263
45.0,45,6.748425
19.0,19,6.768442
12.0,12,6.778057
32.0,32,6.803873
33.0,33,6.828764
20.0,20,6.84372
33.0,33,6.865764
12.0,12,6.875749
16.0,16,6.882415
36.0,36,6.91684
11.0,11,6.928618
23.0,23,6.946639
72.0,72,6.992499
17.0,17,7.008083
14.0,14,7.018687
18.0,18,7.032754
27.0,27,7.043
17.0,17,7.065496
12.0,12,7.065496
21.0,21,7.076421
28.0,28,7.110257
16.0,16,7.114977
22.0,22,7.135711
13.0,13,7.14842
39.0,39,7.16585
26.0,26,7.191579
20.0,20,7.198076
19.0,19,7.215901
17.0,17,7.231624
37.0,37,7.260758
32.0,32,7.282899
15.0,15,7.293815
54.0,54,7.329442
10.0,10,7.336656
57.0,57,7.365978
14.0,14,7.376916
13.0,13,7.393788
10.0,10,7.399433
14.0,14,7.410474
18.0,18,7.415876
18.0,18,7.436484
66.0,66,7.477025
19.0,19,7.499721
28.0,28,7.510041
18.0,18,7.532007
16.0,16,7.548231
13.0,13,7.558451
11.0,11,7.565312
14.0,14,7.57961
20.0,20,7.594271
15.0,15,7.59971
9.0,9,7.610801
31.0,31,7.63256
18.0,18,7.643754
10.0,10,7.643754
11.0,11,8.63808
30.0,30,8.660733
25.0,25,8.682701
52.0,52,8.71107
25.0,25,8.73401
16.0,16,8.750081
17.0,17,8.766178
23.0,23,8.78386
13.0,13,8.799446
11.0,11,8.811383
15.0,15,8.820773
13.0,13,8.833347
21.0,21,8.849417
22.0,22,8.866508
42.0,42,8.900104
28.0,28,8.921092
33.0,33,8.950402
23.0,23,8.968088
20.0,20,8.982415
11.0,11,8.982415
17.0,17,9.000283
17.0,17,9.016873
43.0,43,9.109693
25.0,25,9.168799
11.0,11,9.187092
14.0,14,9.199499
20.0,20,9.217719
16.0,16,9.234182
13.0,13,9.251363
13.0,13,9.265358
12.0,12,9.267515
18.0,18,9.283861
18.0,18,9.300421
19.0,19,9.31832
14.0,14,9.334213
12.0,12,9.343283
13.0,13,9.350262
11.0,11,9.36494
21.0,21,9.382688
11.0,11,9.38374
17.0,17,9.401254
10.0,10,9.414348
15.0,15,9.432493
18.0,18,9.449208
12.0,12,9.451317
53.0,53,9.501073
18.0,18,9.517897
27.0,27,9.532815
19.0,19,9.550787
28.0,28,9.578455
19.0,19,9.599638
14.0,14,9.613724
14.0,14,9.629019
10.0,10,9.641876
73.0,73,9.703637
36.0,36,9.732832
17.0,17,9.751671
18.0,18,9.770126
21.0,21,9.78775
23.0,23,9.808495
24.0,24,9.838623
18.0,18,9.860342
53.0,53,9.909253
17.0,17,9.925819
34.0,34,9.964406
27.0,27,9.988988
22.0,22,10.009721
21.0,21,10.031597
27.0,27,10.066769
25.0,25,10.083567
26.0,26,10.113642
30.0,30,10.140851
13.0,13,10.154155
16.0,16,10.172066
43.0,43,10.227481
28.0,28,10.260653
35.0,35,10.284628
12.0,12,10.303149
31.0,31,10.337537
21.0,21,10.360755
29.0,29,10.384742
23.0,23,10.434332
24.0,24,10.481085
14.0,14,10.500952
15.0,15,10.549136
26.0,26,10.603003
15.0,15,10.651742
29.0,29,10.724565
9.0,9,10.740777
34.0,34,10.79718
25.0,25,10.835865
68.0,68,12.245634
10.0,10,12.263012
13.0,13,12.271525
27.0,27,12.285975
32.0,32,12.303097
13.0,13,12.31955
21.0,21,12.336556
13.0,13,12.351658
19.0,19,12.368117
28.0,28,12.389525
20.0,20,12.405217
12.0,12,12.414628
30.0,30,12.437476
20.0,20,12.454612
16.0,16,12.464458
13.0,13,12.473117
12.0,12,12.486709
34.0,34,12.503477
52.0,52,12.547855
15.0,15,12.564368
10.0,10,12.569647
12.0,12,12.581687
17.0,17,12.587218
36.0,36,12.626144
30.0,30,12.659886
14.0,14,12.675769
26.0,26,12.700897
13.0,13,12.702897
15.0,15,12.719685
15.0,15,12.737494
13.0,13,12.752334
20.0,20,12.772414
53.0,53,12.824596
25.0,25,12.859845
13.0,13,12.871213
15.0,15,12.885371
27.0,27,12.907692
11.0,11,12.919963
23.0,23,12.937329
22.0,22,12.961795
25.0,25,12.988533
11.0,11,12.998893
11.0,11,12.998893
20.0,20,13.019791
12.0,12,13.033697
20.0,20,13.046294
16.0,16,13.054147
13.0,13,13.070341
27.0,27,13.088728
14.0,14,13.098307
28.0,28,13.119595
33.0,33,13.152867
38.0,38,13.182114
31.0,31,13.206803
24.0,24,13.231056
19.0,19,13.244925
41.0,41,13.285595
11.0,11,13.303288
15.0,15,13.318686
17.0,17,13.329864
10.0,10,13.337876
24.0,24,13.348484
27.0,27,13.37042
26.0,26,13.39652
17.0,17,13.402072
42.0,42,13.438241
21.0,21,13.453122
17.0,17,13.465033
34.0,34,13.487331
13.0,13,13.502192
17.0,17,13.513411
9.0,9,13.521618
17.0,17,13.536187
35.0,35,13.563384
29.0,29,13.585735
37.0,37,13.613364
16.0,16,13.621321
37.0,37,13.660019
22.0,22,13.676807
27.0,27,13.701843
11.0,11,13.708999
24.0,24,13.738676
23.0,23,13.761022
21.0,21,13.787188
15.0,15,13.80289
8.0,8,13.809916
26.0,26,13.846158
17.0,17,13.866154
49.0,49,13.915101
49.0,49,13.978219
35.0,35,14.031775
11.0,11,14.039701
16.0,16,14.05359
